image_name,Type_1,Type_2,Type_3
12393.jpg,0.208452,0.696534,0.095014
13259.jpg,0.315578,0.557135,0.127287
10946.jpg,0.051752,0.413971,0.534277
12929.jpg,0.19372,0.764171,0.04211
11032.jpg,0.208918,0.699864,0.091218
12552.jpg,0.257202,0.715496,0.027302
11363.jpg,0.188161,0.442646,0.369193
11005.jpg,0.688529,0.284996,0.026475
10967.jpg,0.550573,0.373007,0.07642
10167.jpg,0.071419,0.449231,0.479349
11059.jpg,0.042255,0.599229,0.358516
12214.jpg,0.435222,0.509733,0.055045
13117.jpg,0.231237,0.511065,0.257698
12089.jpg,0.176094,0.462753,0.361153
10599.jpg,0.50471,0.47947,0.01582
11370.jpg,0.345425,0.59179,0.062785
12754.jpg,0.536687,0.35558,0.107732
12257.jpg,0.089548,0.665223,0.245229
11211.jpg,0.197517,0.669533,0.13295
11651.jpg,0.265032,0.538527,0.196441
13155.jpg,0.557245,0.422217,0.020538
11996.jpg,0.541765,0.401094,0.057141
12329.jpg,0.385695,0.569684,0.044621
10862.jpg,0.128117,0.731514,0.140369
13454.jpg,0.219842,0.56063,0.219528
11241.jpg,0.051992,0.741138,0.206869
13280.jpg,0.164682,0.74879,0.086528
11767.jpg,0.073312,0.274318,0.65237
12012.jpg,0.141949,0.455699,0.402352
10132.jpg,0.32903,0.626821,0.044149
12520.jpg,0.192469,0.46497,0.34256
10418.jpg,0.104985,0.757795,0.137221
13017.jpg,0.04625,0.305594,0.648156
11360.jpg,0.052423,0.367194,0.580383
12549.jpg,0.219789,0.596202,0.184008
10008.jpg,0.322747,0.565733,0.111521
12059.jpg,0.109937,0.554277,0.335786
11271.jpg,0.352291,0.505471,0.142237
12814.jpg,0.569517,0.412582,0.017901
12848.jpg,0.185328,0.565822,0.24885
13124.jpg,0.297705,0.553643,0.148652
12167.jpg,0.148384,0.714906,0.13671
12806.jpg,0.158692,0.54883,0.292478
12921.jpg,0.571492,0.362725,0.065782
10834.jpg,0.114323,0.478808,0.406868
11755.jpg,0.253709,0.616207,0.130084
10927.jpg,0.812421,0.174898,0.01268
12533.jpg,0.041723,0.25487,0.703407
10010.jpg,0.058386,0.15659,0.785024
12618.jpg,0.439707,0.524624,0.03567
10267.jpg,0.305119,0.641001,0.05388
12528.jpg,0.341491,0.549971,0.108538
12044.jpg,0.503777,0.447344,0.048879
11600.jpg,0.5092,0.458193,0.032607
10045.jpg,0.467071,0.481899,0.05103
11218.jpg,0.218961,0.71296,0.068078
11354.jpg,0.365742,0.533026,0.101232
13020.jpg,0.120321,0.361731,0.517947
13172.jpg,0.271685,0.614739,0.113576
10514.jpg,0.357452,0.533441,0.109107
12635.jpg,0.06027,0.44828,0.49145
11250.jpg,0.040383,0.302045,0.657572
13178.jpg,0.277719,0.568665,0.153616
11664.jpg,0.237852,0.718045,0.044103
13128.jpg,0.169239,0.725174,0.105586
10028.jpg,0.031527,0.32951,0.638964
10773.jpg,0.35805,0.626225,0.015725
10224.jpg,0.095067,0.522912,0.38202
11788.jpg,0.057535,0.338778,0.603687
10304.jpg,0.0914,0.495058,0.413542
11855.jpg,0.131583,0.60228,0.266136
10725.jpg,0.03792,0.218036,0.744044
12740.jpg,0.148768,0.497183,0.354049
12140.jpg,0.035355,0.235339,0.729305
12709.jpg,0.170893,0.607343,0.221765
13301.jpg,0.128669,0.482955,0.388376
12944.jpg,0.315008,0.633366,0.051625
10450.jpg,0.350517,0.554611,0.094872
12882.jpg,0.046282,0.38141,0.572309
10106.jpg,0.067673,0.394275,0.538052
12748.jpg,0.040462,0.350109,0.609429
12918.jpg,0.300238,0.529965,0.169798
12222.jpg,0.144289,0.425441,0.43027
10050.jpg,0.079229,0.721011,0.19976
12246.jpg,0.143453,0.347967,0.50858
11307.jpg,0.294428,0.656905,0.048668
11923.jpg,0.227697,0.608172,0.164131
10568.jpg,0.113144,0.364571,0.522285
12334.jpg,0.349105,0.628932,0.021963
11104.jpg,0.375031,0.508684,0.116286
13295.jpg,0.231373,0.649304,0.119324
12915.jpg,0.162641,0.773742,0.063617
11376.jpg,0.088643,0.305627,0.60573
11415.jpg,0.033078,0.135974,0.830949
13158.jpg,0.264327,0.689506,0.046168
10360.jpg,0.213023,0.62122,0.165757
12537.jpg,0.051983,0.261117,0.686901
10051.jpg,0.080758,0.507409,0.411833
10948.jpg,0.375368,0.548726,0.075906
12877.jpg,0.260193,0.621157,0.118651
11436.jpg,0.059486,0.496275,0.444239
13025.jpg,0.590943,0.389881,0.019176
10711.jpg,0.041477,0.244295,0.714228
13161.jpg,0.104275,0.510496,0.385229
12897.jpg,0.174731,0.775081,0.050188
12261.jpg,0.701545,0.289202,0.009253
11093.jpg,0.663433,0.303847,0.03272
10794.jpg,0.050897,0.523737,0.425366
12405.jpg,0.082854,0.571772,0.345374
12606.jpg,0.069578,0.569237,0.361185
10942.jpg,0.124118,0.570892,0.304991
12276.jpg,0.162334,0.417395,0.420271
12043.jpg,0.202926,0.59736,0.199714
10104.jpg,0.082831,0.459521,0.457647
12581.jpg,0.082107,0.40401,0.513882
12857.jpg,0.337618,0.481267,0.181115
12551.jpg,0.302845,0.64606,0.051095
11569.jpg,0.44824,0.478741,0.073018
10255.jpg,0.149838,0.763526,0.086636
10414.jpg,0.070985,0.387841,0.541174
13402.jpg,0.063096,0.283953,0.65295
13354.jpg,0.147021,0.473567,0.379412
11522.jpg,0.270966,0.471543,0.257491
11961.jpg,0.045995,0.1994,0.754605
12719.jpg,0.116666,0.488783,0.394552
12472.jpg,0.067428,0.403806,0.528766
10899.jpg,0.164904,0.643372,0.191724
10287.jpg,0.115588,0.815605,0.068807
12273.jpg,0.099829,0.504781,0.39539
12904.jpg,0.492671,0.48937,0.017959
10244.jpg,0.070291,0.228303,0.701406
12455.jpg,0.051785,0.493343,0.454872
12947.jpg,0.518579,0.309982,0.171438
12293.jpg,0.180451,0.557276,0.262274
12602.jpg,0.491381,0.481657,0.026962
10600.jpg,0.337921,0.549609,0.112471
11526.jpg,0.05352,0.211549,0.734932
12348.jpg,0.090274,0.638232,0.271494
12922.jpg,0.192786,0.655535,0.15168
12289.jpg,0.139857,0.4132,0.446944
12616.jpg,0.454556,0.432552,0.112893
12959.jpg,0.162746,0.751391,0.085862
12165.jpg,0.298101,0.614541,0.087358
11778.jpg,0.061493,0.455376,0.483131
11181.jpg,0.403176,0.54754,0.049284
12678.jpg,0.073024,0.552804,0.374173
12084.jpg,0.080877,0.306605,0.612517
12591.jpg,0.229359,0.627494,0.143148
12124.jpg,0.233828,0.50091,0.265262
10081.jpg,0.440754,0.52085,0.038397
10538.jpg,0.261526,0.661015,0.077459
12783.jpg,0.275763,0.550321,0.173916
10407.jpg,0.699186,0.277934,0.022879
11714.jpg,0.207421,0.63143,0.161149
10522.jpg,0.248038,0.688806,0.063156
12311.jpg,0.145293,0.425712,0.428995
12306.jpg,0.389183,0.523415,0.087403
12413.jpg,0.069124,0.423697,0.507179
13215.jpg,0.312769,0.457365,0.229865
12272.jpg,0.556872,0.412209,0.030919
11198.jpg,0.402309,0.40712,0.190571
12936.jpg,0.102945,0.259447,0.637608
12477.jpg,0.1495,0.54424,0.30626
10237.jpg,0.109568,0.438238,0.452194
11138.jpg,0.287871,0.592725,0.119404
13223.jpg,0.257352,0.706155,0.036493
12514.jpg,0.429713,0.538687,0.0316
13483.jpg,0.04657,0.533547,0.419883
11176.jpg,0.05583,0.4115,0.53267
12351.jpg,0.058551,0.381811,0.559638
10512.jpg,0.247284,0.532103,0.220613
11572.jpg,0.367213,0.540401,0.092386
12040.jpg,0.092386,0.459192,0.448422
11917.jpg,0.067043,0.451494,0.481463
13202.jpg,0.162998,0.47682,0.360182
10653.jpg,0.287649,0.545003,0.167348
10527.jpg,0.034377,0.23403,0.731593
12229.jpg,0.547405,0.438975,0.01362
12429.jpg,0.035601,0.239725,0.724674
10994.jpg,0.126051,0.514032,0.359918
10438.jpg,0.047364,0.32701,0.625626
12756.jpg,0.054841,0.243519,0.70164
12885.jpg,0.102105,0.668931,0.228964
11158.jpg,0.357037,0.441997,0.200966
10256.jpg,0.107042,0.636353,0.256604
13291.jpg,0.039371,0.335321,0.625308
11865.jpg,0.09001,0.615572,0.294418
10849.jpg,0.454491,0.491279,0.05423
12151.jpg,0.474819,0.447524,0.077657
11580.jpg,0.205074,0.718381,0.076545
12938.jpg,0.217373,0.551948,0.230679
13185.jpg,0.624079,0.355263,0.020658
12083.jpg,0.363185,0.507388,0.129428
12169.jpg,0.040582,0.449443,0.509975
13484.jpg,0.672545,0.309098,0.018357
11068.jpg,0.361384,0.567669,0.070947
12075.jpg,0.055948,0.535325,0.408727
10228.jpg,0.216448,0.737072,0.046479
12656.jpg,0.087511,0.472686,0.439803
11973.jpg,0.521868,0.42589,0.052242
11446.jpg,0.074088,0.2497,0.676212
12408.jpg,0.20709,0.727795,0.065115
12320.jpg,0.099744,0.667504,0.232752
13363.jpg,0.036887,0.347805,0.615308
10290.jpg,0.099917,0.450523,0.44956
13023.jpg,0.125141,0.781569,0.093289
12041.jpg,0.100601,0.455553,0.443846
11103.jpg,0.173857,0.591825,0.234318
13226.jpg,0.054531,0.474133,0.471336
13244.jpg,0.104108,0.81504,0.080852
11382.jpg,0.283133,0.645913,0.070954
11650.jpg,0.391661,0.472934,0.135404
12428.jpg,0.314585,0.480719,0.204696
10296.jpg,0.144752,0.776842,0.078406
13266.jpg,0.043038,0.390242,0.56672
12021.jpg,0.225402,0.677229,0.097369
10918.jpg,0.067058,0.342543,0.590399
11992.jpg,0.178733,0.702315,0.118952
12315.jpg,0.297937,0.651545,0.050518
10844.jpg,0.047149,0.223955,0.728896
11076.jpg,0.775805,0.217785,0.00641
12924.jpg,0.362409,0.613123,0.024468
12521.jpg,0.310227,0.600408,0.089365
10380.jpg,0.593112,0.393848,0.01304
10213.jpg,0.192721,0.767413,0.039866
13125.jpg,0.054589,0.339356,0.606056
10170.jpg,0.035142,0.282025,0.682833
11468.jpg,0.387318,0.508546,0.104136
10880.jpg,0.050629,0.345625,0.603746
10998.jpg,0.18982,0.772492,0.037688
10426.jpg,0.088643,0.603077,0.308279
12875.jpg,0.026354,0.357192,0.616454
10913.jpg,0.39758,0.487947,0.114473
12055.jpg,0.100866,0.494602,0.404531
13142.jpg,0.2045,0.763011,0.032489
11331.jpg,0.344269,0.548509,0.107222
10705.jpg,0.099266,0.782902,0.117832
11892.jpg,0.081266,0.4156,0.503135
10562.jpg,0.039496,0.241654,0.718849
10763.jpg,0.435352,0.488864,0.075784
11231.jpg,0.135102,0.793803,0.071095
11389.jpg,0.375467,0.554942,0.069591
10123.jpg,0.261163,0.648697,0.09014
10941.jpg,0.532181,0.413825,0.053994
12912.jpg,0.162211,0.774752,0.063037
10750.jpg,0.04628,0.206823,0.746897
11090.jpg,0.158369,0.382507,0.459123
12920.jpg,0.051591,0.447012,0.501397
11839.jpg,0.401386,0.500288,0.098325
11384.jpg,0.153708,0.620585,0.225706
10702.jpg,0.044123,0.274399,0.681478
10684.jpg,0.138241,0.621352,0.240407
11550.jpg,0.068151,0.209756,0.722093
11715.jpg,0.331532,0.565478,0.10299
11233.jpg,0.169514,0.597961,0.232525
13194.jpg,0.158637,0.741556,0.099807
10491.jpg,0.836731,0.150908,0.012361
12149.jpg,0.145773,0.518516,0.335711
13303.jpg,0.668222,0.31139,0.020388
11499.jpg,0.041839,0.197628,0.760533
11763.jpg,0.166799,0.705404,0.127797
13323.jpg,0.252381,0.527745,0.219874
10341.jpg,0.148832,0.571818,0.27935
10073.jpg,0.145857,0.693077,0.161066
12509.jpg,0.034505,0.177071,0.788424
10386.jpg,0.042933,0.199061,0.758006
13013.jpg,0.194295,0.624288,0.181417
10990.jpg,0.051864,0.396306,0.55183
13168.jpg,0.395295,0.505189,0.099516
11414.jpg,0.253724,0.556789,0.189487
13221.jpg,0.192894,0.707962,0.099144
10248.jpg,0.12109,0.50592,0.37299
10307.jpg,0.262562,0.607217,0.130221
11843.jpg,0.048454,0.415126,0.53642
12458.jpg,0.116934,0.631256,0.25181
13320.jpg,0.044593,0.221086,0.73432
12711.jpg,0.090822,0.51818,0.390998
10510.jpg,0.040469,0.204881,0.75465
12992.jpg,0.119028,0.750354,0.130618
11243.jpg,0.142873,0.478345,0.378782
11007.jpg,0.179891,0.654503,0.165607
11318.jpg,0.027734,0.259007,0.713258
12027.jpg,0.219486,0.511076,0.269438
12015.jpg,0.333912,0.583814,0.082275
12327.jpg,0.172665,0.764986,0.06235
12508.jpg,0.060898,0.267788,0.671314
10558.jpg,0.203,0.571309,0.225691
13498.jpg,0.037862,0.204492,0.757647
10768.jpg,0.669393,0.31188,0.018726
11457.jpg,0.115232,0.732958,0.15181
13360.jpg,0.091954,0.460404,0.447642
12554.jpg,0.531705,0.413921,0.054374
11316.jpg,0.046172,0.303654,0.650174
12926.jpg,0.560866,0.426963,0.012171
10608.jpg,0.27622,0.498704,0.225076
13054.jpg,0.215454,0.722039,0.062507
12103.jpg,0.177526,0.702129,0.120346
10279.jpg,0.034657,0.39653,0.568812
12845.jpg,0.036147,0.293086,0.670767
13347.jpg,0.047048,0.684109,0.268843
11952.jpg,0.336779,0.50988,0.153341
12579.jpg,0.121573,0.599985,0.278442
12006.jpg,0.100027,0.504798,0.395175
11719.jpg,0.028448,0.191692,0.779861
13006.jpg,0.194812,0.657722,0.147466
11935.jpg,0.262972,0.660055,0.076973
10035.jpg,0.098572,0.55221,0.349218
11583.jpg,0.077749,0.558909,0.363342
12463.jpg,0.359483,0.619916,0.020601
11786.jpg,0.415203,0.499808,0.084989
12787.jpg,0.038422,0.262442,0.699135
12298.jpg,0.118301,0.582205,0.299494
13077.jpg,0.309588,0.615448,0.074964
11914.jpg,0.696518,0.288924,0.014558
12730.jpg,0.029575,0.321178,0.649247
12035.jpg,0.123109,0.503607,0.373284
10454.jpg,0.17319,0.447456,0.379354
10688.jpg,0.088049,0.524738,0.387212
11718.jpg,0.174568,0.63644,0.188992
11607.jpg,0.237905,0.60229,0.159805
12057.jpg,0.360373,0.608639,0.030988
10696.jpg,0.306308,0.495207,0.198485
10329.jpg,0.179234,0.57965,0.241116
10985.jpg,0.036202,0.317059,0.646739
11558.jpg,0.591819,0.355239,0.052942
12789.jpg,0.087949,0.77924,0.132811
12404.jpg,0.229688,0.550637,0.219676
11921.jpg,0.386051,0.549456,0.064494
12761.jpg,0.643566,0.30022,0.056213
11716.jpg,0.076804,0.389047,0.534149
11947.jpg,0.463557,0.457904,0.078539
11924.jpg,0.140007,0.689422,0.170571
10797.jpg,0.181315,0.724274,0.094411
11263.jpg,0.127132,0.722855,0.150013
10032.jpg,0.095764,0.530987,0.373249
10578.jpg,0.155593,0.65368,0.190727
10757.jpg,0.27587,0.485849,0.238281
10515.jpg,0.200631,0.628255,0.171115
12163.jpg,0.069815,0.629857,0.300329
11202.jpg,0.115306,0.297141,0.587553
11416.jpg,0.065728,0.805758,0.128514
12738.jpg,0.07719,0.507297,0.415513
11885.jpg,0.339673,0.625219,0.035108
10767.jpg,0.051865,0.732758,0.215377
12637.jpg,0.062854,0.344896,0.592251
11702.jpg,0.075329,0.345661,0.57901
12188.jpg,0.260063,0.51688,0.223057
10529.jpg,0.072644,0.801215,0.126142
11031.jpg,0.220817,0.734416,0.044767
10140.jpg,0.32218,0.585474,0.092346
11831.jpg,0.406788,0.57907,0.014142
11167.jpg,0.368836,0.611959,0.019205
11070.jpg,0.064309,0.641655,0.294037
12567.jpg,0.087018,0.803608,0.109374
11956.jpg,0.13526,0.546447,0.318293
10079.jpg,0.076222,0.681387,0.24239
11237.jpg,0.223683,0.537997,0.23832
12948.jpg,0.466589,0.477187,0.056224
12704.jpg,0.160552,0.511382,0.328066
10137.jpg,0.130879,0.460803,0.408318
10550.jpg,0.188169,0.663601,0.148229
13111.jpg,0.185906,0.700449,0.113645
11967.jpg,0.462383,0.499486,0.03813
10680.jpg,0.40587,0.511033,0.083097
10646.jpg,0.072157,0.419005,0.508838
11476.jpg,0.517273,0.46869,0.014037
10784.jpg,0.47549,0.411567,0.112944
12854.jpg,0.072164,0.232268,0.695569
10964.jpg,0.208949,0.709086,0.081965
11214.jpg,0.219218,0.69278,0.088002
10419.jpg,0.035483,0.313676,0.650841
13386.jpg,0.06893,0.425205,0.505866
12870.jpg,0.19061,0.591468,0.217922
10347.jpg,0.115525,0.791891,0.092583
12033.jpg,0.573399,0.355057,0.071544
10845.jpg,0.296733,0.598342,0.104925
12981.jpg,0.037074,0.251604,0.711323
12241.jpg,0.310399,0.649089,0.040512
10245.jpg,0.336327,0.445286,0.218388
12498.jpg,0.055836,0.476419,0.467745
13473.jpg,0.619893,0.354656,0.025451
11868.jpg,0.089239,0.761859,0.148901
13024.jpg,0.556832,0.426328,0.016841
11375.jpg,0.162973,0.78886,0.048167
12360.jpg,0.065737,0.379601,0.554662
10474.jpg,0.120547,0.543291,0.336161
10324.jpg,0.217556,0.636305,0.14614
11760.jpg,0.56878,0.400948,0.030272
11953.jpg,0.420386,0.549018,0.030597
11488.jpg,0.147702,0.61727,0.235027
13076.jpg,0.588651,0.339371,0.071978
12177.jpg,0.205526,0.689126,0.105348
11501.jpg,0.451844,0.483812,0.064344
13470.jpg,0.047753,0.421469,0.530779
10766.jpg,0.036942,0.177148,0.78591
10056.jpg,0.329977,0.579051,0.090972
12534.jpg,0.194658,0.513525,0.291817
12718.jpg,0.622864,0.366064,0.011072
10915.jpg,0.037551,0.230503,0.731945
12005.jpg,0.106026,0.286022,0.607952
12309.jpg,0.405028,0.550936,0.044037
12856.jpg,0.467586,0.432604,0.09981
12031.jpg,0.101673,0.621806,0.276521
11597.jpg,0.158709,0.645911,0.19538
10048.jpg,0.122956,0.458862,0.418182
10897.jpg,0.298249,0.613721,0.08803
11268.jpg,0.393378,0.519061,0.087562
10640.jpg,0.064298,0.630214,0.305488
13491.jpg,0.77162,0.212337,0.016043
11020.jpg,0.12216,0.343829,0.534011
10837.jpg,0.107107,0.487655,0.405237
10117.jpg,0.542902,0.412817,0.044281
11833.jpg,0.555445,0.392191,0.052364
12708.jpg,0.048205,0.265873,0.685921
11325.jpg,0.245561,0.728561,0.025877
12395.jpg,0.291682,0.626953,0.081365
10925.jpg,0.175643,0.647663,0.176694
11683.jpg,0.277842,0.633551,0.088607
10714.jpg,0.091209,0.273997,0.634794
12134.jpg,0.0954,0.706246,0.198353
10938.jpg,0.167023,0.430653,0.402324
11870.jpg,0.07613,0.707386,0.216484
12383.jpg,0.362358,0.442521,0.195121
13210.jpg,0.702857,0.277709,0.019434
12682.jpg,0.73391,0.260849,0.005242
10489.jpg,0.320562,0.650404,0.029035
10259.jpg,0.072615,0.243874,0.683511
11216.jpg,0.215457,0.532923,0.25162
11970.jpg,0.129071,0.719562,0.151367
13199.jpg,0.048761,0.589227,0.362012
12488.jpg,0.04588,0.30861,0.645509
12189.jpg,0.602649,0.376459,0.020892
11088.jpg,0.051201,0.323178,0.625621
10554.jpg,0.074456,0.668641,0.256903
11345.jpg,0.212408,0.597246,0.190346
12731.jpg,0.059496,0.264605,0.675899
11469.jpg,0.080372,0.449206,0.470422
13339.jpg,0.133879,0.514818,0.351303
12775.jpg,0.077493,0.367066,0.55544
11014.jpg,0.11443,0.586771,0.298799
10728.jpg,0.090933,0.789915,0.119152
11677.jpg,0.056936,0.238397,0.704667
11866.jpg,0.78698,0.200724,0.012296
12339.jpg,0.082664,0.469572,0.447764
10442.jpg,0.077815,0.349424,0.572761
11165.jpg,0.176709,0.674795,0.148496
11002.jpg,0.125424,0.520018,0.354557
13407.jpg,0.032334,0.203101,0.764565
11490.jpg,0.051752,0.423783,0.524465
10494.jpg,0.330093,0.578866,0.091042
11310.jpg,0.132836,0.543563,0.323601
10497.jpg,0.17042,0.562783,0.266797
13230.jpg,0.171728,0.515559,0.312713
12686.jpg,0.416011,0.484044,0.099945
10620.jpg,0.211692,0.714455,0.073853
12381.jpg,0.144578,0.62105,0.234371
11834.jpg,0.307075,0.500064,0.192861
13214.jpg,0.052841,0.322089,0.62507
11033.jpg,0.237796,0.713292,0.048912
13449.jpg,0.665608,0.312257,0.022135
11272.jpg,0.040688,0.324607,0.634705
12029.jpg,0.496213,0.371672,0.132115
10806.jpg,0.792835,0.196696,0.010469
12260.jpg,0.053949,0.340541,0.60551
11289.jpg,0.103422,0.560268,0.33631
12473.jpg,0.451861,0.47386,0.074279
13180.jpg,0.253746,0.547497,0.198757
13079.jpg,0.447209,0.520282,0.032509
11184.jpg,0.064944,0.333553,0.601502
13328.jpg,0.491992,0.417237,0.09077
10579.jpg,0.090185,0.419582,0.490233
10365.jpg,0.212039,0.681482,0.106479
12014.jpg,0.183595,0.665376,0.151029
