image_name,Type_1,Type_2,Type_3,p1x,p1y,midx,midy,p2x,p2y,is_circle
Type_1/1194.jpg,1.000000,0.000000,0.000000,87.984496,63.662791,96.802326,63.154070,105.474806,62.972384,1.000000
Type_1/1190.jpg,1.000000,0.000000,0.000000,58.517157,82.766544,66.053922,83.409926,75.980392,81.939338,1.000000
Type_1/1179.jpg,1.000000,0.000000,0.000000,72.238372,64.825581,74.903101,65.297965,77.083333,65.625000,0.000000
Type_1/1174.jpg,1.000000,0.000000,0.000000,70.894608,79.595588,83.333333,78.952206,94.178922,74.264706,1.000000
Type_1/1168.jpg,1.000000,0.000000,0.000000,63.129845,73.619186,85.513566,75.617733,106.346899,77.107558,1.000000
Type_1/1161.jpg,1.000000,0.000000,0.000000,42.769608,57.674632,50.735294,62.637868,61.825980,61.672794,1.000000
Type_1/1154.jpg,1.000000,0.000000,0.000000,72.671569,69.439338,78.431373,70.955882,83.333333,68.612132,1.000000
Type_1/1139.jpg,1.000000,0.000000,0.000000,49.176357,48.364826,64.922481,50.181686,85.319767,49.527616,1.000000
Type_1/1136.jpg,1.000000,0.000000,0.000000,53.633721,74.454942,66.472868,73.764535,73.352713,69.622093,1.000000
Type_1/1134.jpg,1.000000,0.000000,0.000000,51.405039,48.837209,57.606589,47.347384,62.500000,46.693314,1.000000
Type_1/1131.jpg,1.000000,0.000000,0.000000,65.116279,59.338663,70.251938,59.338663,73.788760,58.648256,1.000000
Type_1/1123.jpg,1.000000,0.000000,0.000000,62.015504,113.481105,69.331395,112.827035,79.312016,110.828488,1.000000
Type_1/1105.jpg,1.000000,0.000000,0.000000,48.740310,87.245640,51.841085,88.081395,54.505814,87.063953,1.000000
Type_1/1100.jpg,1.000000,0.000000,0.000000,61.151961,74.632353,66.911765,76.930147,73.100490,74.954044,1.000000
Type_1/1093.jpg,1.000000,0.000000,0.000000,73.345588,73.759191,76.225490,73.299632,79.350490,72.472426,1.000000
Type_1/1079.jpg,1.000000,0.000000,0.000000,58.272059,59.329044,69.975490,59.972426,81.066176,58.501838,1.000000
Type_1/1077.jpg,1.000000,0.000000,0.000000,23.062016,50.835756,39.437984,48.691860,54.069767,48.510174,1.000000
Type_1/1071.jpg,1.000000,0.000000,0.000000,73.100490,69.301471,78.002451,71.461397,81.556373,74.632353,1.000000
Type_1/1070.jpg,1.000000,0.000000,0.000000,79.963235,52.343750,82.230392,53.676471,85.294118,54.503676,0.000000
Type_1/1061.jpg,1.000000,0.000000,0.000000,70.649510,81.433824,71.997549,82.444853,71.813725,83.915441,0.000000
Type_1/1059.jpg,1.000000,0.000000,0.000000,58.914729,31.068314,66.230620,32.558140,69.815891,33.902616,1.000000
Type_1/1056.jpg,1.000000,0.000000,0.000000,84.865196,61.994485,96.139706,61.810662,106.556373,62.959559,1.000000
Type_1/1040.jpg,1.000000,0.000000,0.000000,78.002451,59.329044,83.333333,56.847426,88.848039,56.663603,1.000000
Type_1/1033.jpg,1.000000,0.000000,0.000000,52.519380,96.220930,56.928295,92.877907,63.129845,91.896802,1.000000
Type_1/998.jpg,1.000000,0.000000,0.000000,79.105392,68.290441,82.843137,68.474265,86.397059,67.784926,0.000000
Type_1/991.jpg,1.000000,0.000000,0.000000,67.585784,77.757353,74.203431,77.251838,79.534314,78.400735,1.000000
Type_1/984.jpg,1.000000,0.000000,0.000000,87.306202,40.697674,102.567829,39.389535,113.226744,41.533430,1.000000
Type_1/982.jpg,1.000000,0.000000,0.000000,61.397059,93.566176,64.460784,91.406250,66.237745,89.384191,0.000000
Type_1/977.jpg,1.000000,0.000000,0.000000,71.560078,91.242733,85.319767,87.899709,97.722868,82.739826,0.000000
Type_1/972.jpg,1.000000,0.000000,0.000000,65.794574,100.363372,79.748062,98.546512,95.251938,90.225291,1.000000
Type_1/1027.jpg,1.000000,0.000000,0.000000,86.498708,67.587209,88.307494,68.931686,89.470284,70.094477,0.000000
Type_1/1026.jpg,1.000000,0.000000,0.000000,48.740310,83.248547,53.827519,81.431686,56.492248,77.943314,1.000000
Type_1/1024.jpg,1.000000,0.000000,0.000000,61.397059,58.823529,65.808824,57.674632,68.933824,56.020221,1.000000
Type_1/1023.jpg,1.000000,0.000000,0.000000,37.451550,69.295058,51.405039,67.296512,64.922481,65.625000,1.000000
Type_1/1019.jpg,1.000000,0.000000,0.000000,65.379902,107.674632,72.242647,105.376838,78.860294,105.193015,1.000000
Type_1/1014.jpg,1.000000,0.000000,0.000000,64.244186,70.966570,71.802326,70.130814,79.554264,71.111919,1.000000
Type_1/1013.jpg,1.000000,0.000000,0.000000,53.370098,82.077206,57.598039,82.077206,61.580882,81.571691,1.000000
Type_1/965.jpg,1.000000,0.000000,0.000000,56.924020,87.729779,68.014706,89.384191,82.414216,90.716912,1.000000
Type_1/930.jpg,1.000000,0.000000,0.000000,67.781008,76.271802,72.432171,77.107558,77.567829,77.107558,1.000000
Type_1/928.jpg,1.000000,0.000000,0.000000,26.356589,58.175872,33.914729,56.322674,43.846899,55.668605,1.000000
Type_1/921.jpg,1.000000,0.000000,0.000000,94.375000,30.072115,99.278846,35.552885,105.240385,39.230769,1.000000
Type_1/920.jpg,1.000000,0.000000,0.000000,73.982558,48.691860,76.211240,53.670058,82.412791,54.687500,1.000000
Type_1/918.jpg,1.000000,0.000000,0.000000,73.546512,74.781977,90.164729,76.598837,101.695736,77.616279,1.000000
Type_1/917.jpg,1.000000,0.000000,0.000000,54.069767,80.087209,68.459302,80.922965,76.889535,83.248547,0.000000
Type_1/908.jpg,1.000000,0.000000,0.000000,56.740196,74.954044,64.705882,75.597426,69.791667,76.102941,1.000000
Type_1/906.jpg,1.000000,0.000000,0.000000,71.139706,83.272059,75.306373,83.915441,79.105392,83.593750,1.000000
Type_1/901.jpg,1.000000,0.000000,0.000000,71.139706,54.503676,74.203431,53.676471,77.083333,53.170956,0.000000
Type_1/895.jpg,1.000000,0.000000,0.000000,73.774510,52.665441,78.676471,52.343750,81.556373,52.527574,1.000000
Type_1/891.jpg,1.000000,0.000000,0.000000,62.932692,58.810096,67.115385,61.153846,74.663462,59.314904,1.000000
Type_1/890.jpg,1.000000,0.000000,0.000000,51.162791,80.595930,57.848837,79.433140,67.344961,77.616279,1.000000
Type_1/889.jpg,1.000000,0.000000,0.000000,78.875969,99.236919,95.930233,104.360465,106.346899,93.713663,1.000000
Type_1/887.jpg,1.000000,0.000000,0.000000,79.118217,58.502907,89.728682,60.828488,101.259690,59.811047,1.000000
Type_1/880.jpg,1.000000,0.000000,0.000000,74.382267,56.153101,77.252907,48.498062,81.213663,44.331395,1.000000
Type_1/879.jpg,1.000000,0.000000,0.000000,72.242647,88.740809,87.745098,89.246324,95.955882,82.077206,1.000000
Type_1/873.jpg,1.000000,0.000000,0.000000,72.916667,78.768382,77.573529,75.781250,83.088235,73.943015,1.000000
Type_1/855.jpg,1.000000,0.000000,0.000000,67.340686,114.338235,73.774510,113.511029,78.676471,112.316176,1.000000
Type_1/846.jpg,1.000000,0.000000,0.000000,68.014706,70.772059,71.078431,71.783088,74.693627,71.645221,1.000000
Type_1/842.jpg,1.000000,0.000000,0.000000,60.707364,96.729651,78.003876,100.363372,92.635659,96.220930,1.000000
Type_1/836.jpg,1.000000,0.000000,0.000000,80.882353,89.568015,83.517157,90.533088,86.887255,90.395221,1.000000
Type_1/833.jpg,1.000000,0.000000,0.000000,66.562500,81.796875,78.125000,82.968750,90.000000,82.500000,1.000000
Type_1/821.jpg,1.000000,0.000000,0.000000,90.406977,79.941860,98.352713,82.085756,107.703488,83.430233,1.000000
Type_1/817.jpg,1.000000,0.000000,0.000000,84.641473,93.568314,98.352713,98.219477,110.804264,103.851744,1.000000
Type_1/814.jpg,1.000000,0.000000,0.000000,39.644608,89.568015,54.044118,89.568015,67.585784,87.729779,1.000000
Type_1/810.jpg,1.000000,0.000000,0.000000,100.581395,59.811047,105.232558,59.992733,109.253876,59.665698,1.000000
Type_1/809.jpg,1.000000,0.000000,0.000000,57.364341,59.992733,67.587209,60.973837,76.453488,58.829942,1.000000
Type_1/805.jpg,1.000000,0.000000,0.000000,44.331395,57.013081,47.868217,59.156977,51.647287,60.646802,1.000000
Type_1/802.jpg,1.000000,0.000000,0.000000,44.525194,103.197674,66.908915,103.343023,92.635659,109.992733,1.000000
Type_1/791.jpg,1.000000,0.000000,0.000000,70.036765,66.636029,75.980392,65.625000,82.414216,65.992647,1.000000
Type_1/787.jpg,1.000000,0.000000,0.000000,49.203431,52.849265,64.705882,55.330882,79.350490,55.974265,1.000000
Type_1/783.jpg,1.000000,0.000000,0.000000,81.127451,84.420956,84.436275,83.731618,87.316176,83.088235,0.000000
Type_1/779.jpg,1.000000,0.000000,0.000000,59.593023,78.924419,63.129845,78.924419,65.794574,77.252907,1.000000
Type_1/769.jpg,1.000000,0.000000,0.000000,81.105769,61.983173,97.500000,61.983173,109.423077,65.661058,1.000000
Type_1/765.jpg,1.000000,0.000000,0.000000,63.565891,90.406977,72.674419,90.552326,78.875969,90.079942,1.000000
Type_1/764.jpg,1.000000,0.000000,0.000000,45.432692,56.502404,59.134615,56.826923,67.788462,56.322115,1.000000
Type_1/763.jpg,1.000000,0.000000,0.000000,69.815891,99.200581,78.875969,102.361919,90.164729,104.687500,1.000000
Type_1/759.jpg,1.000000,0.000000,0.000000,98.345588,56.985294,108.149510,54.503676,119.178922,52.527574,1.000000
Type_1/751.jpg,1.000000,0.000000,0.000000,58.272059,53.676471,64.276961,57.674632,70.649510,59.972426,1.000000
Type_1/745.jpg,1.000000,0.000000,0.000000,71.124031,67.805233,75.096899,68.968023,78.197674,68.640988,1.000000
Type_1/739.jpg,1.000000,0.000000,0.000000,46.752451,83.593750,51.838235,80.284926,57.414216,77.941176,1.000000
Type_1/732.jpg,1.000000,0.000000,0.000000,70.480769,59.819712,81.105769,61.153846,87.980769,62.992788,1.000000
Type_1/727.jpg,1.000000,0.000000,0.000000,79.118217,61.155523,87.063953,63.154070,93.943798,66.969477,1.000000
Type_1/725.jpg,1.000000,0.000000,0.000000,77.573529,58.823529,80.453431,57.996324,83.333333,56.663603,1.000000
Type_1/713.jpg,1.000000,0.000000,0.000000,75.775194,57.485465,84.399225,56.177326,88.420543,53.161337,1.000000
Type_1/710.jpg,1.000000,0.000000,0.000000,94.622093,94.731105,97.722868,94.222384,101.695736,92.732558,1.000000
Type_1/709.jpg,1.000000,0.000000,0.000000,68.443627,97.886029,70.220588,98.207721,72.426471,98.851103,0.000000
Type_1/708.jpg,1.000000,0.000000,0.000000,48.304264,102.688953,69.137597,102.034884,87.984496,101.853198,1.000000
Type_1/700.jpg,1.000000,0.000000,0.000000,71.124031,59.338663,71.802326,58.175872,73.352713,58.975291,0.000000
Type_1/685.jpg,1.000000,0.000000,0.000000,70.687984,79.614826,75.532946,80.268895,79.990310,78.779070,1.000000
Type_1/683.jpg,1.000000,0.000000,0.000000,59.156977,24.927326,69.815891,24.418605,79.748062,27.434593,1.000000
Type_1/677.jpg,1.000000,0.000000,0.000000,73.546512,61.482558,73.546512,65.297965,75.775194,69.622093,1.000000
Type_1/668.jpg,1.000000,0.000000,0.000000,62.254902,95.542279,74.448529,93.244485,81.311275,90.900735,1.000000
Type_1/667.jpg,1.000000,0.000000,0.000000,87.984496,79.941860,90.600775,80.595930,93.265504,81.250000,0.000000
Type_1/663.jpg,1.000000,0.000000,0.000000,55.813953,78.452035,71.366279,80.595930,85.513566,81.577035,1.000000
Type_1/660.jpg,1.000000,0.000000,0.000000,41.237745,46.369485,43.627451,44.715074,46.936275,43.704044,1.000000
Type_1/653.jpg,1.000000,0.000000,0.000000,66.908915,134.265988,69.137597,132.267442,71.124031,130.450581,1.000000
Type_1/649.jpg,1.000000,0.000000,0.000000,69.137597,89.389535,73.110465,86.918605,78.197674,84.084302,1.000000
Type_1/645.jpg,1.000000,0.000000,0.000000,50.721154,71.105769,55.384615,73.125000,58.509615,75.108173,1.000000
Type_1/643.jpg,1.000000,0.000000,0.000000,81.556373,72.794118,90.379902,75.459559,95.036765,76.792279,1.000000
Type_1/641.jpg,1.000000,0.000000,0.000000,17.926357,50.690407,24.370155,51.526163,31.686047,50.690407,1.000000
Type_1/624.jpg,1.000000,0.000000,0.000000,55.821078,66.452206,63.174020,67.463235,71.139706,65.992647,1.000000
Type_1/623.jpg,1.000000,0.000000,0.000000,57.364341,96.729651,60.707364,96.729651,64.050388,97.056686,0.000000
Type_1/620.jpg,1.000000,0.000000,0.000000,60.949612,50.508721,90.164729,45.530523,123.837209,44.367733,1.000000
Type_1/619.jpg,1.000000,0.000000,0.000000,85.658915,84.193314,99.483204,85.537791,112.532300,86.373547,1.000000
Type_1/605.jpg,1.000000,0.000000,0.000000,50.961538,46.514423,54.951923,45.360577,58.942308,44.350962,1.000000
Type_1/596.jpg,1.000000,0.000000,0.000000,72.426471,47.518382,74.877451,48.851103,78.002451,48.345588,1.000000
Type_1/593.jpg,1.000000,0.000000,0.000000,63.786765,74.448529,68.933824,74.448529,74.448529,74.632353,1.000000
Type_1/583.jpg,1.000000,0.000000,0.000000,60.049020,49.862132,63.357843,49.862132,65.808824,49.678309,1.000000
Type_1/582.jpg,1.000000,0.000000,0.000000,72.129360,92.538760,69.658430,89.534884,69.258721,84.060078,1.000000
Type_1/580.jpg,1.000000,0.000000,0.000000,70.687984,90.079942,73.982558,88.917151,78.003876,87.063953,1.000000
Type_1/579.jpg,1.000000,0.000000,0.000000,52.713178,57.812500,56.298450,57.994186,58.720930,57.994186,0.000000
Type_1/578.jpg,1.000000,0.000000,0.000000,39.437984,84.084302,45.881783,85.901163,52.713178,85.247093,1.000000
Type_1/576.jpg,1.000000,0.000000,0.000000,73.345588,76.792279,76.899510,76.930147,80.453431,76.608456,1.000000
Type_1/562.jpg,1.000000,0.000000,0.000000,60.029070,83.757267,84.641473,92.078488,103.488372,82.412791,1.000000
Type_1/560.jpg,1.000000,0.000000,0.000000,77.761628,72.456395,82.412791,73.764535,86.434109,72.965116,1.000000
Type_1/558.jpg,1.000000,0.000000,0.000000,67.340686,76.792279,77.573529,75.781250,89.276961,74.126838,1.000000
Type_1/553.jpg,1.000000,0.000000,0.000000,68.014706,57.169118,75.796569,58.639706,81.066176,58.823529,1.000000
Type_1/551.jpg,1.000000,0.000000,0.000000,82.218992,93.568314,85.949612,94.404070,89.728682,96.220930,1.000000
Type_1/550.jpg,1.000000,0.000000,0.000000,51.838235,56.985294,57.414216,57.169118,60.906863,56.479779,1.000000
Type_1/539.jpg,1.000000,0.000000,0.000000,35.906863,71.461397,42.340686,70.772059,47.610294,70.772059,1.000000
Type_1/536.jpg,1.000000,0.000000,0.000000,76.470588,88.051471,80.637255,87.913603,83.946078,87.086397,1.000000
Type_1/532.jpg,1.000000,0.000000,0.000000,66.482843,74.632353,71.813725,74.448529,76.654412,74.264706,1.000000
Type_1/531.jpg,1.000000,0.000000,0.000000,81.971154,91.406250,96.394231,92.055288,107.692308,88.413462,1.000000
Type_1/523.jpg,1.000000,0.000000,0.000000,75.769231,60.324519,95.048077,54.843750,108.125000,51.995192,1.000000
Type_1/518.jpg,1.000000,0.000000,0.000000,55.813953,40.225291,76.453488,37.572674,92.151163,38.553779,1.000000
Type_1/516.jpg,1.000000,0.000000,0.000000,60.949612,83.902616,73.352713,82.085756,83.769380,80.595930,1.000000
Type_1/513.jpg,1.000000,0.000000,0.000000,70.036765,98.023897,74.448529,97.886029,79.105392,96.691176,1.000000
Type_1/497.jpg,1.000000,0.000000,0.000000,80.453431,61.305147,85.539216,58.639706,89.705882,55.147059,1.000000
Type_1/484.jpg,1.000000,0.000000,0.000000,42.296512,71.765988,46.753876,75.109012,52.325581,77.797965,1.000000
Type_1/481.jpg,1.000000,0.000000,0.000000,67.344961,78.924419,77.325581,77.252907,87.063953,74.927326,1.000000
Type_1/478.jpg,1.000000,0.000000,0.000000,67.340686,75.781250,74.693627,73.115809,80.882353,71.783088,1.000000
Type_1/471.jpg,1.000000,0.000000,0.000000,62.913603,53.002451,65.900735,56.004902,68.520221,59.313725,1.000000
Type_1/470.jpg,1.000000,0.000000,0.000000,70.445736,76.780523,77.567829,77.616279,83.527132,80.777616,1.000000
Type_1/469.jpg,1.000000,0.000000,0.000000,86.856618,70.404412,89.935662,69.914216,93.704044,70.772059,1.000000
Type_1/463.jpg,1.000000,0.000000,0.000000,61.397059,89.384191,64.460784,91.406250,66.666667,92.738971,1.000000
Type_1/454.jpg,1.000000,0.000000,0.000000,67.596154,38.870192,71.778846,35.552885,78.653846,34.903846,1.000000
Type_1/446.jpg,1.000000,0.000000,0.000000,53.615196,80.284926,69.362745,76.286765,83.517157,68.474265,1.000000
Type_1/441.jpg,1.000000,0.000000,0.000000,70.036765,58.823529,73.100490,59.650735,75.306373,59.834559,1.000000
Type_1/434.jpg,1.000000,0.000000,0.000000,44.525194,47.674419,61.143411,46.366279,76.453488,45.348837,1.000000
Type_1/425.jpg,1.000000,0.000000,0.000000,93.701550,43.531977,99.031008,42.369186,102.567829,45.021802,0.000000
Type_1/421.jpg,1.000000,0.000000,0.000000,67.587209,64.643895,71.560078,65.297965,75.339147,66.279070,1.000000
Type_1/416.jpg,1.000000,0.000000,0.000000,52.757353,68.152574,55.392157,68.152574,59.129902,67.968750,1.000000
Type_1/401.jpg,1.000000,0.000000,0.000000,61.826923,77.596154,69.134615,78.425481,73.557692,77.920673,1.000000
Type_1/396.jpg,1.000000,0.000000,0.000000,69.117647,74.632353,72.916667,74.264706,76.654412,74.632353,1.000000
Type_1/387.jpg,1.000000,0.000000,0.000000,77.328431,91.544118,87.990196,87.086397,101.041667,90.073529,1.000000
Type_1/384.jpg,1.000000,0.000000,0.000000,19.476744,51.671512,45.881783,54.324128,76.017442,53.161337,1.000000
Type_1/383.jpg,1.000000,0.000000,0.000000,69.573643,85.574128,79.990310,80.414244,84.205426,70.784884,1.000000
Type_1/379.jpg,1.000000,0.000000,0.000000,52.713178,106.867733,56.928295,105.196221,60.949612,104.360465,1.000000
Type_1/376.jpg,1.000000,0.000000,0.000000,58.946078,105.376838,73.345588,105.055147,86.825980,104.365809,1.000000
Type_1/356.jpg,1.000000,0.000000,0.000000,81.976744,95.893895,92.635659,92.405523,100.823643,89.389535,1.000000
Type_1/349.jpg,1.000000,0.000000,0.000000,68.688725,57.996324,73.529412,58.501838,77.757353,58.639706,1.000000
Type_1/346.jpg,1.000000,0.000000,0.000000,56.492248,48.183140,68.217054,49.854651,80.668605,48.691860,1.000000
Type_1/342.jpg,1.000000,0.000000,0.000000,33.914729,64.316860,44.767442,63.299419,55.377907,61.991279,1.000000
Type_1/338.jpg,1.000000,0.000000,0.000000,47.432171,75.290698,56.056202,76.598837,63.372093,73.946221,1.000000
Type_1/334.jpg,1.000000,0.000000,0.000000,71.402616,83.575581,72.492733,78.391473,75.763081,76.259690,1.000000
Type_1/333.jpg,1.000000,0.000000,0.000000,46.075581,78.924419,54.505814,77.761628,61.579457,79.251453,1.000000
Type_1/311.jpg,1.000000,0.000000,0.000000,46.075581,42.042151,52.083333,48.183140,54.505814,52.507267,1.000000
Type_1/308.jpg,1.000000,0.000000,0.000000,55.637255,47.196691,58.946078,45.680147,63.602941,45.542279,1.000000
Type_1/306.jpg,1.000000,0.000000,0.000000,41.860465,56.322674,68.895349,62.172965,94.767442,63.626453,1.000000
Type_1/298.jpg,1.000000,0.000000,0.000000,69.117647,53.492647,72.671569,55.009191,75.980392,55.330882,1.000000
Type_1/294.jpg,1.000000,0.000000,0.000000,66.036822,92.223837,77.567829,96.875000,95.058140,96.875000,1.000000
Type_1/281.jpg,1.000000,0.000000,0.000000,46.075581,51.671512,62.500000,53.524709,79.748062,55.486919,1.000000
Type_1/267.jpg,1.000000,0.000000,0.000000,72.916667,85.064338,77.328431,86.902574,79.963235,88.235294,1.000000
Type_1/265.jpg,1.000000,0.000000,0.000000,81.734496,36.409884,87.306202,35.392442,91.521318,34.738372,1.000000
Type_1/262.jpg,1.000000,0.000000,0.000000,69.137597,83.575581,76.453488,78.924419,86.627907,76.925872,1.000000
Type_1/254.jpg,1.000000,0.000000,0.000000,66.715116,73.292151,70.009690,72.783430,73.352713,72.783430,0.000000
Type_1/252.jpg,1.000000,0.000000,0.000000,39.680233,47.674419,49.854651,48.037791,64.244186,47.202035,1.000000
Type_1/248.jpg,1.000000,0.000000,0.000000,94.362745,66.636029,101.470588,70.128676,111.642157,70.772059,1.000000
Type_1/245.jpg,1.000000,0.000000,0.000000,62.693798,95.893895,66.908915,95.712209,71.124031,94.404070,1.000000
Type_1/239.jpg,1.000000,0.000000,0.000000,67.769608,75.091912,74.693627,76.608456,80.882353,78.952206,1.000000
Type_1/237.jpg,1.000000,0.000000,0.000000,72.674419,74.927326,78.003876,75.944767,79.554264,78.452035,0.000000
Type_1/230.jpg,1.000000,0.000000,0.000000,63.174020,80.606618,68.443627,80.606618,75.551471,80.101103,1.000000
Type_1/229.jpg,1.000000,0.000000,0.000000,52.906977,49.854651,62.257752,51.017442,68.895349,50.508721,1.000000
Type_1/218.jpg,1.000000,0.000000,0.000000,16.182171,80.450581,43.653101,55.159884,80.184109,42.550872,1.000000
Type_1/215.jpg,1.000000,0.000000,0.000000,69.137597,58.502907,74.903101,58.175872,80.184109,57.485465,1.000000
Type_1/208.jpg,1.000000,0.000000,0.000000,82.218992,71.438953,88.614341,73.292151,98.158915,72.783430,1.000000
Type_1/205.jpg,1.000000,0.000000,0.000000,28.827519,53.343023,46.996124,54.687500,63.808140,51.526163,1.000000
Type_1/201.jpg,1.000000,0.000000,0.000000,73.110465,50.872093,78.197674,52.361919,82.848837,54.687500,0.000000
Type_1/191.jpg,1.000000,0.000000,0.000000,103.488372,57.158430,114.098837,55.159884,124.321705,56.831395,1.000000
Type_1/181.jpg,1.000000,0.000000,0.000000,73.774510,71.139706,84.191176,70.955882,95.465686,71.461397,1.000000
Type_1/180.jpg,1.000000,0.000000,0.000000,64.680233,60.501453,69.331395,60.646802,73.352713,60.501453,0.000000
Type_1/176.jpg,1.000000,0.000000,0.000000,74.660853,64.462209,84.399225,64.643895,90.164729,63.299419,1.000000
Type_1/171.jpg,1.000000,0.000000,0.000000,53.391473,82.267442,59.399225,89.898256,65.794574,95.712209,1.000000
Type_1/160.jpg,1.000000,0.000000,0.000000,60.707364,82.412791,67.151163,82.085756,73.110465,82.412791,1.000000
Type_1/148.jpg,1.000000,0.000000,0.000000,44.331395,109.992733,73.546512,115.479651,105.910853,114.171512,1.000000
