ID,y
986,90.42
988,90.39
989,114.01
990,97.07
992,114.01
996,88.47
999,114.01
1000,96.48
1001,114.01
1002,90.39
1003,114.01
1004,90.39
1008,114.01
1009,94.41
1010,102.25
1012,110.55
1013,91.11
1014,114.01
1015,92.645
1016,116.33250000000001
1019,93.77
1020,114.01
1021,90.42
1022,118.23
1024,90.42
1025,83.09
1027,90.42
1028,102.14
1029,90.88
1030,90.98666666666666
1033,114.01
1036,89.22
1037,114.01
1038,91.97
1042,93.55
1043,108.54
1044,102.6
1045,114.01
1047,106.27
1050,89.02
1051,121.22
1054,89.69
1056,90.85499999999999
1057,89.69
1059,93.21
1062,100.59
1063,118.23
1064,90.85499999999999
1066,89.05
1070,100.97
1076,114.01
1077,101.18
1078,114.01
1080,114.01
1082,121.22
1083,89.2
1089,107.755
1091,90.4
1093,93.55
1097,93.55
1099,90.27
1101,94.1
1103,110.0675
1104,114.01
1106,114.01
1109,87.49
1110,114.01
1111,90.66
1112,106.27
1114,87.73
1116,121.06
1117,114.01
1120,97.99
1124,114.01
1125,92.27
1126,107.755
1134,114.01
1137,91.06
1138,114.01
1144,121.22
1145,92.99
1146,87.49
1148,110.0675
1150,97.99
1152,102.14
1153,93.48
1154,102.14
1155,93.55
1157,91.51
1162,93.55
1165,114.01
1166,98.52
1167,118.23
1168,94.1
1169,97.07
1171,116.33250000000001
1172,90.67
1173,97.07
1174,93.48333333333335
1176,88.27
1177,118.23
1178,93.48333333333335
1182,107.755
1186,94.1
1187,107.755
1188,91.43
1189,116.33250000000001
1191,101.875
1192,93.55
1197,114.01
1198,90.85
1200,84.15
1201,87.73
1203,92.38
1209,116.33250000000001
1214,118.23
1218,106.02
1222,87.49
1226,93.55
1228,90.27
1230,98.28
1232,84.15
1233,90.96
1236,106.27
1238,121.06
1241,121.22
1244,107.71
1246,87.49
1247,114.01
1250,107.755
1251,91.08
1254,114.01
1255,93.71
1256,121.22
1257,94.9
1258,98.31
1259,121.22
1260,89.07
1263,121.22
1267,73.45
1268,114.01
1271,93.55
1272,121.22
1274,102.25
1275,93.55
1276,121.22
1277,90.85
1279,87.49
1281,92.99
1282,91.43
1283,114.01
1285,114.01
1286,91.06
1289,114.01
1296,114.01
1299,97.99
1301,121.06
1306,84.8
1307,93.48333333333335
1308,121.06
1313,121.22
1314,97.29
1315,114.01
1316,121.06
1317,121.22
1319,90.85
1323,94.1
1324,101.875
1325,93.48333333333335
1328,98.9
1329,108.01
1330,114.01
1331,88.77
1332,120.1
1337,93.48
1338,121.22
1339,94.62
1340,114.01
1343,114.01
1347,101.875
1348,96.385
1349,120.1
1352,90.46
1354,88.03
1359,114.01
1360,88.38
1363,106.02
1364,93.48
1365,101.875
1366,91.96
1372,91.56
1375,101.875
1376,94.11
1378,91.51
1379,107.755
1380,88.38
1381,108.54
1384,107.755
1387,99.98
1388,114.01
1392,73.71
1394,119.30250000000001
1395,91.56
1396,106.02
1398,94.1
1399,106.02
1400,98.24
1401,90.98666666666666
1403,88.38
1404,106.27
1406,106.02
1407,95.62750000000001
1408,106.02
1410,89.65
1412,106.02
1413,93.47
1415,93.47
1420,106.02
1422,106.02
1423,108.77
1424,106.02
1425,91.68
1426,89.65
1427,91.56
1429,92.92
1430,114.01
1431,92.07
1432,108.54
1434,114.01
1437,93.47
1438,101.875
1440,107.755
1441,114.01
1442,96.385
1444,114.01
1445,93.47
1446,101.875
1448,86.83
1453,98.24
1454,106.02
1455,93.47
1456,107.755
1458,106.02
1459,87.79
1461,93.38
1465,99.98
1466,114.01
1469,88.38
1472,98.24
1474,94.11
1477,114.01
1479,114.01
1482,94.1
1483,79.2825
1487,88.38
1488,114.01
1490,114.01
1492,114.01
1494,116.33250000000001
1496,108.54
1497,93.55
1499,93.47
1502,94.81
1507,106.27
1508,90.46
1509,114.01
1511,87.79
1512,114.01
1513,117.71
1514,101.875
1518,114.01
1519,84.8
1522,114.01
1524,79.2825
1527,96.385
1529,89.05
1532,101.875
1536,114.01
1537,116.33250000000001
1539,107.71
1542,114.01
1543,94.11
1544,101.875
1545,80.44
1550,94.1
1551,114.01
1554,101.875
1556,101.875
1559,93.64
1560,73.71
1562,90.98666666666666
1566,84.8
1567,114.01
1569,101.875
1570,106.27
1571,114.01
1574,90.46
1578,101.875
1580,89.98
1583,114.01
1584,90.46
1585,114.01
1586,95.57
1587,114.01
1588,90.88
1590,117.71
1592,108.54
1596,106.27
1598,114.01
1599,88.39
1604,119.44
1606,147.22
1607,93.47
1608,97.07
1609,116.33250000000001
1611,91.56
1613,109.64
1616,93.47
1619,114.01
1620,90.88
1621,114.01
1622,94.81
1625,114.01
1627,116.33250000000001
1629,114.01
1634,91.56
1636,90.98666666666666
1638,101.875
1639,90.42
1641,91.56
1643,91.56
1644,122.2
1645,116.33250000000001
1646,94.11
1647,101.875
1648,91.96
1652,89.98
1653,107.755
1656,99.84
1658,88.39
1659,114.01
1661,90.98666666666666
1663,93.47
1664,114.01
1665,91.56
1666,101.875
1667,108.54
1668,89.65
1669,95.73
1670,91.56
1672,114.01
1674,114.01
1677,114.01
1678,90.39
1679,114.01
1680,95.01
1683,101.875
1686,120.1
1687,106.27
1689,114.01
1690,97.78
1691,116.33250000000001
1692,107.755
1693,90.46
1695,87.73
1696,98.24
1697,114.01
1700,101.875
1701,106.44
1702,114.01
1703,84.8
1704,107.755
1706,93.47
1707,107.755
1708,91.96
1710,93.47
1711,108.54
1713,101.875
1717,101.875
1719,101.875
1720,94.1
1722,91.96
1725,108.54
1726,91.96
1727,96.53
1729,114.01
1730,89.98
1731,107.755
1733,101.875
1734,88.51
1735,106.02
1738,109.64
1742,95.57
1745,114.01
1747,88.06
1749,93.55
1751,90.4
1752,76.96
1753,98.69
1754,87.72
1755,91.4
1756,98.42
1758,106.27
1759,89.38
1760,99.2
1761,106.27
1762,91.27
1763,114.01
1764,96.45
1766,92.64
1768,108.19
1769,76.96
1771,107.755
1772,94.41
1773,132.65
1774,91.56
1775,107.755
1777,106.27
1779,89.38
1780,99.2
1787,85.71
1788,86.03
1790,90.4
1796,106.27
1801,88.42
1803,90.4
1807,106.27
1809,106.27
1812,86.03
1813,106.27
1814,98.12
1815,107.755
1816,98.12
1818,88.34
1820,101.915
1821,106.27
1822,89.38
1825,88.83
1826,132.65
1828,90.4
1831,132.65
1836,106.27
1837,108.19
1841,87.72
1844,98.92
1848,86.03
1851,98.01
1852,87.97
1853,85.71
1854,107.755
1856,93.41
1859,106.27
1860,90.4
1861,89.65
1863,98.42
1865,108.19
1866,98.01
1867,94.38
1868,85.71
1872,108.19
1879,91.56
1880,113.74
1882,89.2
1885,132.65
1887,113.74
1888,99.84
1890,106.27
1894,90.76
1895,98.69
1896,87.25
1897,106.27
1900,107.755
1901,92.588
1902,106.27
1905,85.71
1906,121.22
1912,98.42
1915,90.4
1916,115.94
1917,87.25
1918,132.65
1920,79.81
1923,96.45
1924,113.74
1925,90.4
1930,110.95
1932,114.01
1933,89.69
1934,106.27
1935,92.588
1940,80.44
1941,99.84
1942,114.01
1943,98.12
1944,88.34
1945,114.01
1948,110.95
1949,101.915
1952,91.56
1954,108.09
1955,114.01
1958,110.43
1959,80.44
1960,114.01
1963,89.38
1965,87.72
1968,113.74
1969,87.97
1971,89.38
1972,107.755
1973,85.71
1975,88.42
1977,108.19
1978,98.12
1979,107.755
1981,88.42
1982,107.755
1987,107.755
1988,85.71
1993,87.58
1997,86.03
1999,90.4
2001,90.76
2002,106.27
2003,93.96
2004,80.44
2006,107.755
2007,114.16
2009,100.77
2010,92.38
2013,88.57
2018,80.44
2022,98.69
2024,114.01
2025,90.49
2026,98.01
2030,100.77
2031,87.72
2032,98.42
2033,90.4
2035,88.83
2036,114.01
2037,85.71
2040,90.76
2043,106.27
2044,99.2
2046,132.65
2054,106.27
2055,108.19
2056,99.2
2059,91.27
2060,92.588
2062,85.71
2063,114.01
2066,90.76
2067,106.27
2072,89.89
2073,106.27
2074,101.915
2075,106.27
2076,88.42
2080,93.6
2082,92.588
2085,107.755
2087,107.755
2091,107.755
2092,94.38
2093,99.2
2098,89.62
2101,114.01
2102,88.34
2103,80.44
2105,98.01
2106,89.38
2107,106.27
2110,108.19
2114,94.38
2115,114.01
2117,80.44
2118,96.45
2119,115.94
2120,90.4
2122,90.65
2123,106.27
2126,89.38
2127,113.74
2128,87.72
2129,114.01
2132,87.58
2135,98.42
2138,88.34
2139,110.95
2141,107.755
2142,90.76
2146,88.27
2151,106.27
2157,97.07
2159,107.755
2162,93.55
2164,116.33250000000001
2167,90.21
2168,114.01
2171,93.8
2173,93.55
2174,101.875
2175,89.05
2178,93.55
2180,109.64
2185,114.01
2189,94.62
2190,106.27
2192,97.07
2194,114.65
2200,106.27
2201,91.43
2203,114.01
2204,90.39
2205,107.755
2209,107.755
2213,98.9
2214,92.44
2215,107.755
2216,91.43
2218,89.59
2219,132.65
2220,90.42
2222,90.39
2223,114.01
2225,114.01
2226,94.27
2230,89.69
2233,106.27
2234,107.755
2235,90.39
2236,84.15
2237,94.99666666666667
2240,106.27
2241,121.06
2248,102.14
2249,93.48
2250,114.01
2252,114.01
2253,89.59
2254,114.01
2256,84.15
2258,98.28
2259,114.01
2262,109.64
2265,93.55
2266,101.875
2269,89.69
2271,88.82
2273,94.62
2274,114.01
2275,91.43
2277,102.6
2279,90.39
2280,73.71
2282,109.64
2283,100.85
2288,90.39
2289,107.755
2291,90.85499999999999
2292,116.33250000000001
2297,90.42
2298,118.23
2299,94.99666666666667
2300,107.755
2301,90.21
2304,94.28833333333331
2305,106.49000000000001
2306,109.64
2308,100.935
2309,114.01
2311,89.69
2312,98.75
2316,101.37
2321,118.23
2322,114.01
2325,118.23
2326,96.48
2329,116.33250000000001
2330,102.6
2331,99.51
2332,106.27
2333,109.64
2334,97.07
2335,121.22
2337,107.755
2338,90.88
2340,106.27
2342,94.9
2345,121.06
2349,114.16
2351,79.2825
2352,90.85499999999999
2354,121.22
2355,110.95
2357,114.01
2358,121.06
2360,93.21
2361,121.22
2364,89.05
2366,93.48
2369,106.66
2370,93.48
2371,106.27
2373,128.78
2374,93.55
2376,114.01
2378,106.27
2382,88.82
2383,93.97
2386,118.23
2387,93.48
2389,94.55
2390,106.27
2392,91.51
2398,106.27
2399,90.85499999999999
2400,100.935
2401,114.01
2402,89.69
2404,90.85
2407,106.27
2408,114.01
2409,114.01
2412,76.84
2413,93.48
2415,94.99666666666667
2420,106.27
2422,89.69
2423,100.85
2426,94.11
2432,98.16
2434,84.8
2435,94.55
2436,114.01
2438,107.755
2440,114.01
2443,94.27
2444,91.97
2447,102.14
2450,94.11
2454,88.51
2455,107.755
2459,109.64
2460,114.01
2463,89.69
2465,121.06
2468,73.45
2469,90.39
2474,94.62
2478,91.11
2480,91.97
2481,106.27
2489,109.64
2490,109.11
2492,94.9
2496,109.64
2497,114.01
2500,90.85499999999999
2505,109.64
2507,88.44
2508,107.755
2509,93.55
2510,79.81
2513,88.71
2515,109.64
2518,93.97
2519,121.22
2520,93.97
2521,107.755
2523,114.01
2525,94.99666666666667
2529,107.755
2530,91.43
2533,106.27
2535,90.23
2538,98.61
2544,106.27
2553,114.01
2556,102.6
2558,94.55
2559,113.75
2560,102.6
2561,114.01
2562,92.995
2563,114.01
2564,84.8
2565,106.27
2567,106.66
2572,89.69
2575,90.85499999999999
2576,114.01
2577,90.45
2578,93.55
2579,114.01
2580,86.81
2582,114.01
2583,91.43
2587,102.6
2589,114.01
2590,95.6525
2591,107.755
2594,94.27
2597,93.48
2598,100.97
2599,90.66
2600,104.76
2602,114.01
2603,89.69
2604,101.13
2606,114.01
2607,75.19
2608,88.28
2613,107.755
2614,92.995
2615,114.01
2617,107.755
2620,97.99
2623,114.01
2624,87.79
2627,107.755
2629,75.19
2630,92.645
2632,92.38
2636,87.79
2639,94.99666666666667
2640,100.97
2642,107.755
2644,102.14
2646,107.755
2647,87.79
2649,94.41
2650,100.05
2652,102.14
2653,103.03
2655,100.05
2657,106.27
2659,121.22
2662,90.27
2663,106.27
2664,93.48
2665,100.97
2670,108.19
2671,132.65
2672,88.34
2675,102.14
2677,114.01
2679,114.01
2683,114.01
2684,87.79
2685,102.6
2688,118.23
2689,90.42
2690,99.51
2693,94.41
2694,107.755
2697,105.17
2699,90.85499999999999
2703,98.52
2705,118.23
2709,73.71
2710,94.99666666666667
2711,114.01
2712,90.33500000000001
2713,88.12
2714,107.755
2715,86.81
2717,88.71
2718,106.27
2720,107.755
2721,94.41
2726,93.48
2728,102.6
2731,101.66
2732,121.22
2734,91.874
2736,100.97
2737,94.11
2738,101.66
2739,107.755
2746,89.59
2749,97.07
2751,116.33250000000001
2752,118.23
2753,89.05
2757,98.57
2758,93.48
2759,114.01
2760,94.41
2762,114.01
2764,96.27
2765,107.755
2769,107.755
2771,107.755
2774,89.59
2776,91.62
2777,106.27
2778,94.9
2779,114.01
2782,90.21
2784,98.31
2787,100.935
2789,100.935
2792,94.11
2798,93.47
2799,100.97
2800,94.41
2801,80.44
2802,90.39
2804,89.05
2807,102.14
2808,90.13
2809,110.95
2811,110.55
2812,87.9
2814,88.71
2816,94.41
2817,107.755
2818,114.01
2820,114.01
2821,77.69
2822,96.385
2823,101.875
2824,94.41
2826,92.995
2829,90.45
2834,102.6
2835,74.99
2838,89.85
2839,114.01
2840,94.55
2841,107.755
2842,109.64
2846,106.27
2848,90.42
2849,93.77
2850,107.755
2851,93.55
2853,91.11
2854,107.755
2858,106.27
2861,86.07
2864,94.9
2865,106.27
2866,114.01
2867,86.81
2868,121.22
2870,114.01
2877,94.41
2878,107.755
2880,114.01
2882,79.2825
2883,92.38
2884,118.23
2885,102.6
2887,109.64
2888,114.01
2889,93.55
2890,102.14
2891,89.69
2892,116.33250000000001
2893,89.79
2898,107.755
2899,89.69
2900,107.755
2901,93.97
2909,90.42
2910,121.22
2911,106.02
2913,114.01
2914,90.13
2918,90.39
2919,107.755
2920,92.27
2921,107.755
2922,87.25
2923,104.76
2925,114.01
2926,86.81
2927,107.755
2929,114.01
2933,90.21
2934,114.01
2936,107.755
2941,100.77
2942,94.99666666666667
2943,114.01
2945,118.23
2950,90.39
2951,114.01
2953,117.26
2954,94.41
2955,118.23
2956,92.38
2960,88.82
2962,99.84
2963,106.32
2964,102.14
2966,73.71
2967,87.79
2968,107.755
2969,88.71
2971,90.23
2972,90.42
2974,115.07
2975,107.755
2977,116.33250000000001
2980,114.01
2981,92.27
2983,93.55
2984,99.46
2985,116.33250000000001
2986,101.13
2987,90.42
2989,97.84
2990,114.01
2991,94.41
2992,82.2
2995,105.17
2996,102.7
3002,106.27
3004,107.755
3005,116.33250000000001
3006,96.27
3010,92.38
3011,115.94
3014,86.81
3015,121.06
3016,93.55
3017,106.27
3018,87.9
3021,100.85
3024,100.97
3028,89.59
3030,94.9
3032,94.41
3039,112.86
3040,118.23
3041,90.33500000000001
3043,96.48
3044,111.37333333333333
3046,114.01
3055,92.645
3056,114.01
3058,94.62
3059,107.755
3061,116.33250000000001
3063,111.74
3066,93.48
3067,100.97
3068,79.2825
3069,94.41
3072,110.55
3073,114.01
3074,96.385
3077,92.645
3082,93.71
3084,105.17
3085,114.01
3088,102.14
3091,93.97
3092,106.27
3093,96.385
3094,101.66
3096,106.27
3097,84.8
3098,79.2825
3102,110.55
3106,92.27
3109,98.52
3111,92.645
3112,116.33250000000001
3113,94.41
3115,88.28
3116,107.755
3117,96.48
3121,107.755
3122,121.06
3123,90.85499999999999
3124,109.11
3125,93.55
3126,100.85
3127,116.33250000000001
3129,91.08
3130,107.755
3132,98.61
3134,107.71
3135,88.82
3137,77.86
3138,94.41
3140,88.75
3144,114.01
3145,96.385
3146,114.01
3147,95.6525
3148,101.875
3149,118.23
3150,107.755
3151,98.52
3152,93.48
3155,114.16
3156,107.755
3159,90.39
3161,90.42
3162,100.97
3163,92.38
3165,111.44
3172,97.99
3173,114.01
3176,102.6
3177,111.74
3179,107.755
3183,91.51
3186,90.85499999999999
3187,113.28
3189,114.01
3190,121.06
3192,116.33250000000001
3193,97.99
3194,107.755
3197,93.55
3198,89.05
3200,94.27
3201,110.55
3202,89.05
3204,109.64
3205,94.9
3206,114.01
3208,118.23
3210,100.85
3211,93.48
3212,116.33250000000001
3213,96.48
3214,114.01
3216,102.14
3219,94.9
3220,106.27
3221,94.41
3226,113.5
3227,93.55
3228,114.01
3229,89.79
3232,73.45
3233,96.27
3234,108.64
3236,88.12
3238,107.755
3239,114.01
3240,84.8
3247,114.01
3249,99.51
3252,128.78
3253,93.55
3254,102.25
3255,89.69
3256,106.27
3257,91.62
3262,93.48
3263,102.14
3264,92.38
3266,114.01
3267,87.25
3269,89.69
3272,116.33250000000001
3274,93.55
3275,107.71
3277,94.41
3279,92.38
3280,100.97
3283,102.49
3285,109.64
3287,90.84
3288,100.97
3290,99.46
3291,94.99666666666667
3298,114.01
3299,89.05
3302,106.27
3303,87.72
3304,119.30250000000001
3307,89.59
3309,90.39
3314,79.2825
3316,114.01
3317,128.25
3319,87.49
3320,114.01
3321,90.85499999999999
3322,118.23
3324,84.8
3326,94.62
3329,114.01
3330,84.8
3331,114.01
3335,116.33250000000001
3337,93.48
3338,99.46
3339,89.38
3340,114.01
3341,93.35499999999999
3343,98.31
3346,92.645
3348,93.55
3351,100.97
3352,116.33250000000001
3355,90.39
3356,107.755
3358,121.11
3359,89.2
3360,107.755
3371,114.01
3372,94.41
3374,93.55
3377,121.22
3378,88.71
3380,118.23
3382,90.42
3386,89.05
3389,114.01
3391,101.875
3393,94.41
3394,118.23
3395,96.27
3397,107.755
3398,89.37
3399,73.45
3400,93.55
3404,118.23
3407,114.01
3409,100.97
3419,94.41
3421,89.59
3425,92.38
3427,77.69
3428,116.33250000000001
3429,114.01
3431,90.39
3435,89.02
3436,107.755
3439,90.33500000000001
3441,88.42
3442,116.33250000000001
3443,93.48
3444,97.07
3445,89.69
3446,106.27
3449,94.9
3453,89.59
3457,94.41
3460,100.97
3461,89.2
3462,121.06
3464,111.74
3465,79.2825
3466,93.55
3467,98.9
3468,93.21
3469,101.875
3470,103.03
3472,107.755
3473,97.99
3475,90.39
3476,114.01
3478,100.97
3479,90.33500000000001
3483,102.6
3484,118.23
3485,88.82
3487,90.21
3488,107.755
3496,114.01
3497,91.08666666666666
3499,88.27
3500,84.15
3501,90.85499999999999
3504,93.55
3508,107.71
3511,121.06
3512,106.27
3515,91.97
3517,89.69
3518,100.77
3526,107.755
3528,128.78
3529,94.1
3530,114.01
3531,121.06
3532,106.27
3533,87.79
3534,94.41
3535,84.15
3536,91.43
3537,114.01
3538,102.6
3539,121.22
3540,118.23
3545,114.01
3546,88.71
3550,118.23
3551,91.874
3553,93.55
3554,100.97
3557,94.99666666666667
3558,114.01
3559,94.9
3561,94.99666666666667
3562,107.755
3563,87.9
3564,100.97
3565,89.69
3567,121.06
3571,100.97
3572,93.55
3574,94.11
3576,89.05
3577,114.01
3578,90.85499999999999
3579,89.05
3583,94.41
3585,90.42
3586,120.1
3587,114.01
3593,89.69
3594,114.01
3595,112.86
3599,94.11
3600,102.25
3601,107.755
3602,94.9
3604,95.6525
3609,110.55
3610,107.755
3612,114.01
3614,107.755
3615,89.05
3617,92.38
3618,114.01
3619,114.01
3620,114.01
3621,89.05
3625,89.2
3626,147.22
3630,97.07
3631,94.28833333333331
3632,109.11
3633,93.55
3634,114.01
3637,94.99666666666667
3639,87.79
3640,107.755
3641,92.995
3644,107.755
3645,89.05
3646,90.46
3647,94.62
3648,107.755
3653,114.01
3654,88.28
3655,114.01
3659,100.85
3660,93.21
3662,114.01
3666,92.995
3668,91.56
3671,97.99
3673,121.06
3674,107.755
3675,121.06
3681,90.27
3682,114.01
3686,114.01
3687,84.8
3692,77.47
3695,114.01
3696,89.05
3699,106.27
3705,106.27
3707,73.45
3708,96.27
3709,107.755
3710,89.05
3712,93.48
3715,114.01
3716,89.05
3720,107.755
3722,73.45
3726,93.55
3728,92.92
3729,114.01
3731,101.66
3735,114.01
3736,90.33500000000001
3739,111.44
3741,114.01
3743,118.23
3744,92.99
3745,114.01
3746,97.84
3751,96.48
3753,94.99666666666667
3760,114.01
3761,98.31
3762,114.01
3763,96.48
3765,110.0675
3768,114.01
3769,90.27
3770,104.76
3773,107.755
3774,92.38
3776,93.55
3778,87.49
3779,106.27
3780,97.72
3781,114.01
3782,87.9
3783,107.755
3784,99.84
3786,93.55
3789,114.01
3790,90.27
3793,107.755
3795,114.01
3797,93.48
3798,116.33250000000001
3800,107.755
3804,92.38
3810,90.85499999999999
3815,107.755
3816,92.38
3818,110.58
3824,107.755
3828,101.875
3830,114.01
3831,90.76
3832,75.86
3834,114.01
3835,108.64
3836,114.01
3838,109.64
3839,116.33250000000001
3840,114.01
3845,90.46
3846,121.22
3847,90.88
3849,84.15
3853,114.01
3855,107.71
3856,93.55
3864,73.71
3865,128.25
3866,114.01
3867,87.22
3868,107.755
3869,92.38
3871,100.935
3875,97.19
3876,98.97
3878,88.54499999999999
3879,114.01
3881,107.755
3883,114.01
3884,97.26
3886,114.01
3890,90.67
3893,107.755
3897,121.11
3901,87.49
3902,114.01
3913,114.01
3914,94.9
3916,90.99
3917,114.01
3924,109.11
3925,92.38
3928,92.38
3929,107.755
3932,94.9
3933,102.14
3934,79.2825
3935,94.9
3936,93.55
3937,121.22
3938,90.23
3939,114.01
3943,93.8
3944,107.755
3945,107.755
3946,94.99666666666667
3947,114.01
3948,87.79
3949,107.755
3950,94.41
3951,114.01
3952,121.06
3953,107.755
3961,106.27
3962,121.06
3966,94.41
3967,118.23
3968,93.48
3969,107.755
3970,88.27
3971,109.11
3973,96.48
3974,107.755
3975,114.01
3977,99.84
3979,114.01
3985,94.99666666666667
3986,101.875
3988,114.01
3991,94.11
3992,101.875
3993,89.69
3994,100.935
3995,114.01
