image_name,Type_1,Type_2,Type_3
283.jpg,0.043456,0.136465,0.820079
113.jpg,0.059464,0.320829,0.619707
257.jpg,0.375705,0.519765,0.104530
325.jpg,0.146769,0.535083,0.318148
299.jpg,0.529736,0.424109,0.046155
116.jpg,0.079099,0.232641,0.688260
167.jpg,0.040395,0.229377,0.730229
83.jpg,0.032421,0.143359,0.824221
43.jpg,0.030432,0.352908,0.616660
300.jpg,0.471019,0.416215,0.112766
241.jpg,0.291712,0.457689,0.250599
165.jpg,0.665338,0.315783,0.018880
370.jpg,0.055933,0.457838,0.486229
332.jpg,0.536217,0.354690,0.109093
446.jpg,0.360732,0.365254,0.274014
0.jpg,0.383203,0.479520,0.137277
444.jpg,0.372066,0.513189,0.114745
57.jpg,0.556751,0.358158,0.085092
490.jpg,0.283413,0.523883,0.192705
456.jpg,0.481762,0.471802,0.046436
319.jpg,0.100010,0.729698,0.170291
308.jpg,0.617940,0.373173,0.008887
232.jpg,0.761463,0.218828,0.019709
68.jpg,0.128796,0.617528,0.253676
103.jpg,0.133236,0.517227,0.349538
184.jpg,0.028199,0.151320,0.820480
382.jpg,0.602592,0.359335,0.038074
391.jpg,0.044615,0.332539,0.622845
279.jpg,0.037531,0.137006,0.825463
344.jpg,0.564347,0.369991,0.065662
220.jpg,0.122121,0.601552,0.276326
305.jpg,0.087427,0.610447,0.302125
462.jpg,0.220641,0.519765,0.259594
252.jpg,0.195198,0.396323,0.408479
213.jpg,0.079256,0.279750,0.640994
428.jpg,0.071643,0.540117,0.388240
98.jpg,0.407867,0.516926,0.075207
227.jpg,0.095265,0.550931,0.353805
186.jpg,0.067463,0.717496,0.215041
429.jpg,0.044899,0.280423,0.674678
327.jpg,0.072994,0.172073,0.754933
137.jpg,0.202008,0.573784,0.224208
146.jpg,0.249167,0.642395,0.108438
371.jpg,0.521832,0.405578,0.072591
411.jpg,0.057423,0.519441,0.423136
288.jpg,0.119434,0.555860,0.324706
266.jpg,0.035604,0.239694,0.724703
380.jpg,0.089073,0.341661,0.569266
480.jpg,0.224924,0.590471,0.184605
118.jpg,0.033652,0.148371,0.817977
109.jpg,0.023342,0.087434,0.889225
245.jpg,0.491657,0.473895,0.034447
259.jpg,0.040542,0.282698,0.676760
27.jpg,0.047705,0.336091,0.616204
488.jpg,0.050693,0.277517,0.671790
486.jpg,0.235347,0.554389,0.210264
402.jpg,0.602229,0.334308,0.063464
15.jpg,0.047955,0.354992,0.597052
240.jpg,0.110272,0.345531,0.544196
154.jpg,0.545539,0.380762,0.073698
247.jpg,0.178727,0.359919,0.461354
476.jpg,0.430552,0.439364,0.130085
168.jpg,0.469572,0.441733,0.088695
472.jpg,0.272849,0.523868,0.203283
243.jpg,0.651325,0.316827,0.031848
392.jpg,0.105849,0.613474,0.280677
477.jpg,0.609772,0.380501,0.009727
423.jpg,0.121596,0.470487,0.407918
274.jpg,0.258687,0.510568,0.230745
46.jpg,0.121088,0.497695,0.381218
484.jpg,0.232699,0.556850,0.210451
416.jpg,0.575331,0.404575,0.020095
219.jpg,0.053988,0.511811,0.434202
424.jpg,0.140289,0.417662,0.442049
223.jpg,0.041617,0.247403,0.710980
328.jpg,0.152058,0.388873,0.459069
149.jpg,0.382622,0.490304,0.127074
215.jpg,0.553953,0.390683,0.055364
442.jpg,0.264445,0.592950,0.142605
49.jpg,0.031994,0.137191,0.830815
147.jpg,0.072590,0.576832,0.350578
152.jpg,0.078774,0.558753,0.362473
132.jpg,0.200912,0.553198,0.245890
246.jpg,0.206929,0.745363,0.047708
155.jpg,0.255585,0.529173,0.215242
51.jpg,0.804905,0.177765,0.017330
505.jpg,0.206393,0.688419,0.105189
407.jpg,0.269527,0.594093,0.136379
421.jpg,0.178738,0.534241,0.287021
189.jpg,0.098410,0.585710,0.315879
76.jpg,0.064159,0.135434,0.800407
101.jpg,0.362270,0.495731,0.141999
175.jpg,0.063227,0.262397,0.674376
212.jpg,0.450525,0.464313,0.085161
64.jpg,0.700257,0.265224,0.034519
440.jpg,0.045799,0.135797,0.818404
340.jpg,0.408928,0.524410,0.066662
336.jpg,0.664188,0.328788,0.007024
92.jpg,0.049904,0.240650,0.709445
307.jpg,0.025350,0.130498,0.844152
42.jpg,0.058665,0.550648,0.390687
81.jpg,0.148348,0.590593,0.261059
40.jpg,0.078325,0.301221,0.620454
185.jpg,0.414004,0.524029,0.061966
25.jpg,0.437242,0.489848,0.072910
190.jpg,0.092286,0.530860,0.376854
427.jpg,0.048212,0.389077,0.562711
99.jpg,0.106571,0.496764,0.396665
35.jpg,0.101937,0.757398,0.140666
173.jpg,0.135365,0.364917,0.499718
217.jpg,0.588339,0.399134,0.012527
351.jpg,0.131881,0.433618,0.434501
383.jpg,0.460815,0.401186,0.137999
269.jpg,0.652929,0.341082,0.005989
496.jpg,0.127164,0.393372,0.479464
130.jpg,0.425401,0.490345,0.084254
364.jpg,0.024701,0.142811,0.832488
96.jpg,0.224070,0.655945,0.119985
284.jpg,0.020037,0.152974,0.826989
431.jpg,0.640290,0.349480,0.010230
394.jpg,0.222278,0.650608,0.127114
306.jpg,0.318035,0.477813,0.204152
176.jpg,0.125843,0.477317,0.396840
376.jpg,0.090481,0.328379,0.581140
187.jpg,0.045528,0.297149,0.657323
195.jpg,0.183413,0.684681,0.131906
73.jpg,0.227643,0.458413,0.313944
330.jpg,0.458076,0.480392,0.061532
39.jpg,0.123995,0.368021,0.507984
129.jpg,0.368397,0.553815,0.077789
445.jpg,0.224203,0.489358,0.286439
413.jpg,0.060598,0.467466,0.471936
367.jpg,0.783167,0.210241,0.006593
59.jpg,0.772086,0.206841,0.021072
128.jpg,0.404358,0.541434,0.054208
264.jpg,0.139566,0.352630,0.507804
385.jpg,0.095559,0.463923,0.440519
79.jpg,0.502844,0.481653,0.015503
469.jpg,0.078121,0.554352,0.367527
408.jpg,0.111495,0.424453,0.464053
499.jpg,0.037585,0.216992,0.745423
355.jpg,0.818618,0.158696,0.022686
144.jpg,0.367508,0.547073,0.085418
145.jpg,0.103433,0.407054,0.489514
345.jpg,0.216875,0.670119,0.113006
368.jpg,0.547638,0.354212,0.098150
449.jpg,0.431586,0.509686,0.058728
204.jpg,0.041181,0.215700,0.743120
256.jpg,0.100574,0.334742,0.564684
197.jpg,0.514892,0.383782,0.101326
420.jpg,0.084207,0.239726,0.676067
156.jpg,0.046253,0.343170,0.610577
86.jpg,0.049472,0.134639,0.815889
409.jpg,0.067701,0.327217,0.605082
434.jpg,0.434867,0.516351,0.048782
298.jpg,0.089991,0.355679,0.554330
334.jpg,0.107443,0.239668,0.652889
384.jpg,0.142706,0.576554,0.280740
485.jpg,0.045937,0.191621,0.762442
481.jpg,0.042909,0.261824,0.695268
198.jpg,0.074637,0.300139,0.625223
280.jpg,0.346187,0.515235,0.138578
451.jpg,0.262195,0.525630,0.212175
218.jpg,0.155636,0.711897,0.132467
44.jpg,0.151028,0.374697,0.474275
66.jpg,0.107545,0.429559,0.462896
436.jpg,0.418920,0.491225,0.089854
62.jpg,0.505819,0.376920,0.117261
511.jpg,0.068789,0.174906,0.756305
45.jpg,0.056379,0.425255,0.518367
417.jpg,0.338742,0.472091,0.189168
78.jpg,0.089270,0.419548,0.491182
494.jpg,0.132193,0.522093,0.345715
433.jpg,0.084501,0.193714,0.721786
360.jpg,0.214755,0.740795,0.044450
448.jpg,0.045060,0.703687,0.251253
181.jpg,0.097911,0.390135,0.511954
349.jpg,0.142295,0.581270,0.276435
9.jpg,0.312787,0.549408,0.137805
461.jpg,0.108516,0.539375,0.352108
502.jpg,0.052100,0.350453,0.597448
134.jpg,0.088944,0.696183,0.214873
323.jpg,0.149726,0.435914,0.414360
30.jpg,0.423859,0.435371,0.140769
199.jpg,0.066249,0.212378,0.721373
93.jpg,0.084274,0.589448,0.326278
100.jpg,0.524612,0.451797,0.023591
489.jpg,0.113527,0.622987,0.263486
127.jpg,0.161025,0.573758,0.265217
465.jpg,0.109594,0.814262,0.076144
5.jpg,0.494749,0.461386,0.043865
388.jpg,0.229789,0.506398,0.263813
214.jpg,0.502512,0.421166,0.076322
106.jpg,0.366583,0.477805,0.155612
261.jpg,0.233664,0.713302,0.053034
248.jpg,0.094542,0.180845,0.724612
21.jpg,0.486809,0.458942,0.054249
242.jpg,0.305325,0.448860,0.245814
50.jpg,0.029271,0.168026,0.802703
412.jpg,0.234210,0.488169,0.277621
438.jpg,0.069234,0.747143,0.183623
210.jpg,0.161346,0.401684,0.436969
452.jpg,0.037440,0.325758,0.636802
13.jpg,0.028176,0.163940,0.807883
437.jpg,0.102255,0.403903,0.493842
281.jpg,0.023521,0.121159,0.855319
435.jpg,0.057049,0.308119,0.634832
104.jpg,0.075716,0.428273,0.496011
268.jpg,0.348453,0.576127,0.075420
169.jpg,0.424572,0.496892,0.078535
80.jpg,0.443403,0.389251,0.167346
439.jpg,0.062958,0.564415,0.372627
341.jpg,0.170640,0.506424,0.322936
263.jpg,0.313726,0.546401,0.139872
69.jpg,0.149422,0.634566,0.216011
255.jpg,0.147903,0.708124,0.143973
244.jpg,0.072454,0.344629,0.582916
278.jpg,0.050305,0.418393,0.531302
166.jpg,0.649420,0.298156,0.052424
202.jpg,0.266685,0.357829,0.375486
143.jpg,0.032521,0.149338,0.818141
301.jpg,0.036697,0.211750,0.751554
148.jpg,0.505816,0.385212,0.108973
320.jpg,0.258652,0.696458,0.044891
282.jpg,0.259651,0.521763,0.218587
470.jpg,0.527392,0.431324,0.041284
28.jpg,0.164623,0.653962,0.181415
342.jpg,0.221855,0.460114,0.318031
258.jpg,0.055209,0.284512,0.660279
251.jpg,0.121910,0.487962,0.390128
123.jpg,0.525559,0.451381,0.023059
161.jpg,0.037175,0.208249,0.754577
309.jpg,0.051138,0.170887,0.777975
419.jpg,0.347541,0.493054,0.159405
205.jpg,0.032842,0.162215,0.804943
313.jpg,0.045350,0.297284,0.657366
464.jpg,0.523697,0.455730,0.020573
271.jpg,0.279285,0.461031,0.259684
8.jpg,0.182141,0.721418,0.096441
294.jpg,0.641079,0.306971,0.051950
304.jpg,0.608108,0.338189,0.053703
265.jpg,0.062064,0.190487,0.747449
457.jpg,0.701269,0.289913,0.008817
3.jpg,0.090537,0.699173,0.210290
95.jpg,0.045694,0.735009,0.219298
432.jpg,0.030184,0.182070,0.787746
238.jpg,0.043615,0.364008,0.592377
467.jpg,0.556008,0.307186,0.136806
85.jpg,0.586747,0.386867,0.026385
164.jpg,0.132274,0.564952,0.302774
338.jpg,0.289255,0.521336,0.189409
110.jpg,0.300033,0.558672,0.141295
372.jpg,0.061048,0.200295,0.738657
365.jpg,0.195458,0.592484,0.212058
363.jpg,0.066598,0.332493,0.600908
141.jpg,0.085390,0.367779,0.546831
450.jpg,0.059409,0.320524,0.620067
23.jpg,0.429339,0.404312,0.166349
170.jpg,0.330958,0.534848,0.134194
395.jpg,0.253797,0.502721,0.243481
200.jpg,0.075811,0.713556,0.210633
250.jpg,0.157145,0.647142,0.195713
48.jpg,0.036731,0.309707,0.653561
56.jpg,0.097486,0.596762,0.305752
507.jpg,0.098204,0.391913,0.509883
239.jpg,0.272274,0.680371,0.047355
225.jpg,0.219541,0.567434,0.213025
7.jpg,0.064310,0.318454,0.617236
405.jpg,0.538765,0.429950,0.031285
24.jpg,0.484550,0.438589,0.076860
357.jpg,0.500481,0.401645,0.097874
377.jpg,0.269071,0.688961,0.041968
302.jpg,0.027774,0.196617,0.775608
404.jpg,0.633813,0.350987,0.015199
415.jpg,0.405924,0.536160,0.057916
234.jpg,0.033625,0.112943,0.853432
455.jpg,0.568999,0.355378,0.075624
124.jpg,0.021476,0.167666,0.810858
317.jpg,0.208445,0.355989,0.435566
483.jpg,0.526500,0.452506,0.020993
203.jpg,0.318520,0.490350,0.191130
111.jpg,0.205369,0.457452,0.337179
473.jpg,0.078395,0.572856,0.348748
119.jpg,0.249023,0.521817,0.229160
162.jpg,0.059513,0.552637,0.387850
22.jpg,0.141967,0.552689,0.305345
354.jpg,0.421820,0.533512,0.044669
390.jpg,0.469173,0.462118,0.068709
115.jpg,0.131589,0.583280,0.285131
112.jpg,0.075848,0.367052,0.557101
55.jpg,0.131755,0.199509,0.668737
36.jpg,0.246868,0.714246,0.038887
52.jpg,0.101970,0.301384,0.596646
211.jpg,0.554065,0.395097,0.050838
201.jpg,0.335550,0.516337,0.148113
347.jpg,0.544393,0.415207,0.040400
120.jpg,0.328836,0.597350,0.073813
233.jpg,0.647180,0.339270,0.013550
316.jpg,0.457539,0.444941,0.097519
343.jpg,0.044212,0.285172,0.670616
501.jpg,0.526653,0.449450,0.023897
350.jpg,0.049616,0.546730,0.403654
135.jpg,0.359043,0.524921,0.116036
67.jpg,0.053636,0.440682,0.505682
491.jpg,0.108634,0.534619,0.356746
188.jpg,0.231243,0.492076,0.276680
138.jpg,0.216215,0.465407,0.318378
133.jpg,0.033825,0.162307,0.803867
6.jpg,0.398005,0.451345,0.150650
114.jpg,0.021820,0.122659,0.855521
17.jpg,0.700412,0.258555,0.041033
348.jpg,0.040127,0.364809,0.595064
54.jpg,0.034769,0.300424,0.664806
508.jpg,0.119647,0.560196,0.320158
509.jpg,0.132220,0.350467,0.517313
171.jpg,0.064375,0.430030,0.505596
276.jpg,0.083042,0.354069,0.562889
441.jpg,0.273237,0.508000,0.218763
222.jpg,0.041258,0.369760,0.588982
324.jpg,0.208134,0.688642,0.103225
504.jpg,0.030564,0.238482,0.730954
482.jpg,0.475697,0.403539,0.120763
11.jpg,0.162308,0.375185,0.462507
14.jpg,0.112365,0.543095,0.344540
378.jpg,0.046135,0.409689,0.544176
337.jpg,0.031572,0.352910,0.615518
471.jpg,0.579553,0.365670,0.054777
359.jpg,0.097557,0.329731,0.572712
387.jpg,0.236201,0.465374,0.298425
191.jpg,0.092275,0.209550,0.698175
126.jpg,0.122321,0.616155,0.261524
207.jpg,0.113480,0.614012,0.272509
397.jpg,0.543453,0.368339,0.088208
121.jpg,0.118868,0.539060,0.342072
369.jpg,0.120281,0.734666,0.145053
362.jpg,0.114486,0.733510,0.152005
102.jpg,0.215116,0.541836,0.243048
122.jpg,0.053434,0.250000,0.696566
459.jpg,0.554390,0.398933,0.046677
136.jpg,0.174543,0.700918,0.124539
406.jpg,0.710142,0.272079,0.017779
153.jpg,0.042676,0.161842,0.795483
60.jpg,0.250992,0.549623,0.199385
453.jpg,0.627775,0.330189,0.042036
393.jpg,0.074602,0.266407,0.658992
74.jpg,0.108170,0.493694,0.398135
478.jpg,0.285954,0.499372,0.214674
272.jpg,0.061943,0.351745,0.586312
430.jpg,0.313046,0.487617,0.199337
142.jpg,0.689520,0.299403,0.011077
29.jpg,0.118720,0.530208,0.351072
63.jpg,0.059602,0.576025,0.364373
358.jpg,0.112189,0.809297,0.078515
286.jpg,0.078462,0.601653,0.319885
468.jpg,0.274013,0.585760,0.140227
221.jpg,0.155983,0.244300,0.599718
277.jpg,0.415780,0.431865,0.152355
77.jpg,0.276347,0.494844,0.228809
237.jpg,0.133061,0.532799,0.334140
158.jpg,0.228433,0.350063,0.421504
32.jpg,0.277821,0.517536,0.204643
381.jpg,0.406193,0.437448,0.156358
498.jpg,0.328592,0.396639,0.274768
497.jpg,0.434345,0.526641,0.039014
108.jpg,0.032675,0.190221,0.777104
414.jpg,0.056764,0.264503,0.678734
396.jpg,0.421505,0.500534,0.077962
87.jpg,0.158624,0.268348,0.573028
289.jpg,0.544107,0.363413,0.092480
326.jpg,0.033511,0.272193,0.694296
58.jpg,0.178694,0.542685,0.278621
179.jpg,0.391124,0.488466,0.120410
91.jpg,0.515521,0.460023,0.024457
206.jpg,0.479554,0.433088,0.087358
293.jpg,0.690094,0.293565,0.016340
20.jpg,0.822628,0.173215,0.004157
182.jpg,0.059560,0.260070,0.680370
88.jpg,0.361619,0.439006,0.199375
249.jpg,0.458425,0.474157,0.067418
224.jpg,0.070005,0.204175,0.725820
398.jpg,0.094176,0.481446,0.424377
2.jpg,0.435204,0.525124,0.039672
89.jpg,0.066871,0.506660,0.426470
331.jpg,0.643089,0.320104,0.036807
151.jpg,0.178349,0.489904,0.331747
41.jpg,0.039560,0.576495,0.383945
196.jpg,0.695605,0.292719,0.011676
105.jpg,0.051208,0.302132,0.646659
321.jpg,0.276957,0.407900,0.315143
47.jpg,0.583713,0.399363,0.016925
458.jpg,0.254297,0.498901,0.246802
339.jpg,0.045241,0.403346,0.551413
422.jpg,0.040074,0.115986,0.843939
314.jpg,0.303852,0.599519,0.096628
475.jpg,0.307454,0.551279,0.141267
356.jpg,0.613603,0.326327,0.060070
140.jpg,0.114686,0.580259,0.305055
65.jpg,0.812748,0.174024,0.013228
236.jpg,0.113361,0.427385,0.459254
460.jpg,0.438490,0.498689,0.062821
209.jpg,0.033584,0.103755,0.862661
192.jpg,0.207836,0.400883,0.391281
479.jpg,0.105671,0.520182,0.374147
183.jpg,0.077581,0.540429,0.381990
322.jpg,0.044074,0.314988,0.640938
37.jpg,0.650261,0.323135,0.026604
510.jpg,0.023367,0.164813,0.811820
61.jpg,0.445262,0.479943,0.074795
361.jpg,0.278518,0.509459,0.212023
386.jpg,0.036022,0.098170,0.865808
290.jpg,0.094393,0.680076,0.225530
107.jpg,0.030503,0.134516,0.834981
443.jpg,0.069560,0.266485,0.663954
131.jpg,0.050456,0.183439,0.766104
174.jpg,0.200027,0.561915,0.238058
12.jpg,0.061998,0.276801,0.661201
260.jpg,0.257797,0.687108,0.055095
19.jpg,0.031360,0.224331,0.744309
254.jpg,0.021205,0.110207,0.868588
291.jpg,0.331847,0.564795,0.103358
352.jpg,0.242067,0.576557,0.181376
90.jpg,0.368121,0.485411,0.146468
329.jpg,0.085580,0.585009,0.329410
275.jpg,0.295163,0.283302,0.421535
194.jpg,0.027583,0.208771,0.763645
454.jpg,0.186698,0.456085,0.357217
315.jpg,0.313825,0.458078,0.228098
267.jpg,0.665748,0.318203,0.016049
503.jpg,0.068492,0.259370,0.672138
