image,LAG,OTHER,ALB,SHARK,BET,YFT,DOL,NoF
img_00376.jpg,0.18845397233963013,0.0027834675274789333,0.002750047482550144,0.0002003007393795997,0.7597152590751648,0.0234074704349041,0.005837308708578348,0.01685214228928089
img_00380.jpg,0.013833978213369846,0.0007092516752891243,0.0007147458381950855,1.3230222066340502e-05,0.9809189438819885,0.0018003873992711306,0.00014467647997662425,0.0018646843964233994
img_00383.jpg,0.9262493848800659,0.015858549624681473,0.0002002855617320165,0.00030494091333821416,0.033882297575473785,0.0037152389995753765,0.004820249043405056,0.014968999661505222
img_00398.jpg,0.7791606783866882,0.03407501056790352,0.0015337594086304307,0.061416056007146835,0.05215498059988022,0.014322858303785324,0.0009399891132488847,0.05639658495783806
img_00407.jpg,0.45156407356262207,0.41328760981559753,0.01794963888823986,0.00033308836282230914,0.04390762373805046,0.005666807759553194,0.003929101396352053,0.06336213648319244
img_00417.jpg,0.3544570803642273,0.05151771008968353,0.04478799179196358,0.0027358103543519974,0.015118027105927467,0.28224220871925354,0.029808731749653816,0.21933244168758392
img_00432.jpg,0.9089423418045044,0.007555919233709574,0.00270900153554976,0.00015712634194642305,0.004573298152536154,0.004828866105526686,0.0013432949781417847,0.069890096783638
img_00442.jpg,0.9172264337539673,0.010763543657958508,0.00085483118891716,0.00021998456213623285,0.018158849328756332,0.022383498027920723,0.002998950192704797,0.027393946424126625
img_00446.jpg,0.20024004578590393,0.03825487941503525,0.29499489068984985,0.002565243747085333,0.03740979731082916,0.24782434105873108,0.008310379460453987,0.1704004555940628
img_00469.jpg,0.7004325985908508,0.012286359444260597,0.0017557701794430614,0.05560623109340668,0.0353931225836277,0.11392009258270264,0.0011183713795617223,0.07948742806911469
img_00473.jpg,0.01977020502090454,0.035575639456510544,0.2784261107444763,0.00013822467008139938,0.015447329729795456,0.006186316721141338,0.0032790687400847673,0.6411771774291992
img_00483.jpg,0.05216320976614952,0.3166627287864685,0.2106282114982605,0.00021638363250531256,0.010129612870514393,0.013258762657642365,0.03648269549012184,0.3604584038257599
img_00484.jpg,0.053725507110357285,0.042482826858758926,0.6656992435455322,0.00022085780801717192,0.007435631472617388,0.016604850068688393,0.025185439735651016,0.18864567577838898
img_00486.jpg,0.6443930268287659,0.012320422567427158,0.010157926939427853,8.284876821562648e-05,0.26457536220550537,0.0014592406805604696,0.0050532217137515545,0.061957888305187225
img_00487.jpg,0.5652573108673096,0.04330459609627724,0.0015197573229670525,0.0007111146696843207,0.3647838532924652,0.010620525106787682,0.0036364668048918247,0.010166469030082226
img_00493.jpg,0.7654857039451599,0.004277093801647425,0.001194957410916686,0.0003678096109069884,0.20928557217121124,0.006597401108592749,0.003919826354831457,0.008871552534401417
img_00518.jpg,0.7476395964622498,0.026229338720440865,0.0024932012893259525,0.0034354752860963345,0.03552607074379921,0.02063174918293953,0.026322107762098312,0.13772250711917877
img_00533.jpg,0.19952213764190674,0.6513855457305908,0.020396891981363297,0.0019669358152896166,0.028891071677207947,0.019275646656751633,0.0027110602241009474,0.07585065811872482
img_00538.jpg,0.31425535678863525,0.018060391768813133,0.00046358685358427465,0.0002264774957438931,0.05419987812638283,0.01150523405522108,0.0007791811949573457,0.6005098819732666
img_00543.jpg,0.023619724437594414,0.0019773016683757305,0.00745882885530591,6.394700176315382e-05,0.959747850894928,0.000462341500679031,0.0006454745889641345,0.006024425383657217
img_00550.jpg,0.25130540132522583,0.008598770014941692,0.03450042009353638,0.0008262868504971266,0.03929901868104935,0.013962916098535061,0.0040308525785803795,0.6474763751029968
img_00551.jpg,0.021740101277828217,0.005759785417467356,0.47768542170524597,4.046023150294786e-06,0.0032929452136158943,0.010227381251752377,0.000725289573892951,0.48056498169898987
img_00564.jpg,0.646024227142334,0.0075392695143818855,0.0008817400666885078,0.012141011655330658,0.005492692813277245,0.3141779899597168,0.0002749095147009939,0.013468177057802677
img_00575.jpg,0.10111020505428314,0.016514919698238373,0.026981079950928688,0.0005277884774841368,0.03398089110851288,0.006931448355317116,0.0026363690849393606,0.8113173246383667
img_00582.jpg,0.8976562023162842,0.0154048977419734,0.014643021859228611,0.0007501932559534907,0.006629438605159521,0.011457815766334534,0.0011124673765152693,0.05234605446457863
img_00584.jpg,0.6854985356330872,0.062274541705846786,0.03700941056013107,0.0015718761133030057,0.004910159390419722,0.05460602417588234,0.001461877254769206,0.1526675671339035
img_00587.jpg,0.23566824197769165,0.14786815643310547,0.0038896864280104637,1.9403043552301824e-05,0.10382907092571259,0.0007597590447403491,0.000579143816139549,0.5073865056037903
img_00590.jpg,0.9323431253433228,0.017660193145275116,0.0003646759723778814,0.009271953254938126,0.019531046971678734,0.01681668497622013,8.601458102930337e-05,0.0039263758808374405
img_00591.jpg,0.32973724603652954,0.03171924129128456,0.014588561840355396,0.3817930817604065,0.07828152924776077,0.1291428506374359,0.0057999007403850555,0.028937600553035736
img_00598.jpg,0.8487949371337891,0.012526455335319042,0.000429897743742913,0.001679532346315682,0.004470352549105883,0.016688935458660126,0.002028844552114606,0.11338101327419281
img_00599.jpg,0.39670485258102417,0.027799036353826523,0.13335567712783813,0.009006322361528873,0.07510878145694733,0.22972069680690765,0.004038013983517885,0.1242666244506836
img_00612.jpg,0.5192581415176392,0.05418079346418381,0.07971926778554916,0.0026444015093147755,0.059461455792188644,0.030182883143424988,0.06820164620876312,0.18635141849517822
img_00618.jpg,0.9421306848526001,0.0008444914128631353,7.163961709011346e-05,0.0003260133962612599,0.017377013340592384,0.03476904332637787,0.0009513929835520685,0.0035297367721796036
img_00620.jpg,0.2605915665626526,0.20326091349124908,0.0974808856844902,0.0007998320506885648,0.023599334061145782,0.10219772905111313,0.12555009126663208,0.18651971220970154
img_00642.jpg,0.06576107442378998,0.04013199731707573,0.48379379510879517,0.00014984709559939802,0.006025589536875486,0.012168405577540398,0.013761372305452824,0.3782079517841339
img_00646.jpg,0.02408551424741745,0.0008013522601686418,3.05260937238927e-06,0.0001129998781834729,0.0002621289750095457,0.9737615585327148,3.575496521079913e-05,0.0009377499227412045
img_00648.jpg,0.02056637406349182,0.005306513514369726,0.030959324911236763,6.917750397406053e-06,0.002550687175244093,0.003454791149124503,0.0009590983390808105,0.9361962676048279
img_00650.jpg,0.21378807723522186,0.04939538612961769,0.02990972064435482,0.0009703010437078774,0.01805284433066845,0.013527980074286461,0.019335584715008736,0.6550201773643494
img_00654.jpg,0.3193325698375702,0.007512378506362438,0.001443936605937779,0.000842809968162328,0.01460181549191475,0.6442767381668091,0.003120433771982789,0.008869257755577564
img_00664.jpg,0.598356306552887,0.04346004128456116,0.004186704289168119,0.0028470929246395826,0.01509554497897625,0.07230637222528458,0.11071474105119705,0.15303325653076172
img_00667.jpg,0.7817603349685669,0.011307870969176292,0.012654255144298077,0.0024279605131596327,0.1281566321849823,0.0108463354408741,0.006475911475718021,0.04637066647410393
img_00676.jpg,0.9186251163482666,0.004304761998355389,0.00019102837541140616,8.171970694093034e-05,0.022035079076886177,0.0009702026727609336,0.00017967219173442572,0.05361248552799225
img_00697.jpg,0.049558259546756744,0.08576076477766037,0.19085656106472015,0.0003264375845901668,0.012921961955726147,0.010003603994846344,0.0064085680060088634,0.6441638469696045
img_00708.jpg,0.405088871717453,0.04429763928055763,0.03957183659076691,0.0014353252481669188,0.009414556436240673,0.31820419430732727,0.005673252046108246,0.1763143390417099
img_00716.jpg,0.850902795791626,0.061627645045518875,0.004547887481749058,0.0011256890138611197,0.01605210267007351,0.0066163549199700356,0.0015121489996090531,0.057615432888269424
img_00717.jpg,0.97981858253479,0.0008824566029943526,1.4734670003235806e-05,8.412825991399586e-06,0.016268381848931313,0.00020724645582959056,0.00046876887790858746,0.0023315257858484983
img_00718.jpg,0.07535780221223831,0.038459282368421555,0.1942959725856781,2.3258835426531732e-05,0.011039210483431816,0.014408105984330177,0.0016881367191672325,0.6647282242774963
img_00723.jpg,0.8872604966163635,0.04663895070552826,0.0006217408808879554,0.0003361116978339851,0.049525290727615356,0.002265887800604105,0.0028565337415784597,0.010495050810277462
img_00724.jpg,0.06478685140609741,0.6840487122535706,0.04350147396326065,0.0008187408093363047,0.011115718632936478,0.018403349444270134,0.0742538571357727,0.10307132452726364
img_00726.jpg,0.9258689880371094,0.0043945605866611,0.0011240337044000626,0.0006440209690481424,0.05528584495186806,0.005640976130962372,0.0005557390977628529,0.006485761608928442
img_00729.jpg,0.03089386224746704,0.048498354852199554,0.6121106743812561,1.69531449500937e-05,0.002222164999693632,0.002003998961299658,0.0015868061454966664,0.30266717076301575
img_00730.jpg,0.5169192552566528,0.012581950053572655,0.015100731514394283,0.0033138419967144728,0.06784142553806305,0.16446489095687866,0.01052404846996069,0.20925380289554596
img_00757.jpg,0.9573529362678528,0.007041568867862225,0.00025817262940108776,0.0001271739456569776,0.02545267343521118,0.0013998789945617318,0.0017497745575383306,0.00661785714328289
img_00760.jpg,0.9188042283058167,0.0011117667891085148,0.00019134077592752874,0.00010616598592605442,0.0684710294008255,0.0030976994894444942,0.0007374603883363307,0.007480289787054062
img_00763.jpg,0.8590354323387146,0.046303752809762955,0.005787077825516462,0.0032192757353186607,0.01735110767185688,0.025633784011006355,0.002555475803092122,0.040114160627126694
img_00764.jpg,0.9117886424064636,0.005460752174258232,0.0003285268321633339,0.0007988407742232084,0.007509282790124416,0.05595027282834053,0.0008342608343809843,0.017329344525933266
img_00765.jpg,0.40323305130004883,0.06570012867450714,0.00539260171353817,0.0012879307614639401,0.006399709265679121,0.015635240823030472,0.007373312022536993,0.49497807025909424
img_00772.jpg,0.8008370399475098,0.07564235478639603,0.003890140214934945,0.001116987899877131,0.007359616924077272,0.039886292070150375,0.002504566451534629,0.06876297295093536
img_00773.jpg,0.4273624122142792,0.008866619318723679,0.028292452916502953,0.0001062608280335553,0.19979219138622284,0.015544788911938667,0.2653595805168152,0.054675690829753876
img_00777.jpg,0.8723629117012024,0.014863214455544949,0.0012214661110192537,0.006313396617770195,0.0649886503815651,0.011396086774766445,0.0017337965546175838,0.027120521292090416
img_00780.jpg,0.7827911972999573,0.02741124853491783,0.0012272802414372563,0.0006260128575377166,0.016254747286438942,0.007516862824559212,0.005992022342979908,0.15818068385124207
img_00798.jpg,0.3593849837779999,0.02366103045642376,0.0015956343850120902,0.0003406991309020668,0.019860586151480675,0.0036436605732887983,0.006907779257744551,0.5846055746078491
img_00808.jpg,0.013348128646612167,0.00041199615225195885,2.0568711988744326e-05,8.674067066749558e-05,0.0003808506880886853,0.9840824604034424,7.300020661205053e-05,0.001596217043697834
img_00816.jpg,0.9790761470794678,0.0019119726493954659,0.00014244683552533388,0.0012821659911423922,0.0085603604093194,0.007816106081008911,7.846611697459593e-05,0.001132258796133101
img_00828.jpg,0.21225443482398987,0.011326206848025322,0.007256816141307354,0.0005356048350222409,0.056704748421907425,0.012809915468096733,0.0020049710292369127,0.6971073150634766
img_00833.jpg,0.012564653530716896,0.010728757828474045,0.24009831249713898,1.5286894267774187e-05,0.009994895197451115,0.004761624615639448,0.0012208722764626145,0.7206156253814697
img_00837.jpg,0.5449222326278687,0.010960166342556477,0.003715738421306014,0.0012419142294675112,0.01697475276887417,0.03494435176253319,0.0049313209019601345,0.38230955600738525
img_00855.jpg,0.15068836510181427,0.018135426566004753,0.0035439126659184694,0.0007537115598097444,0.8116690516471863,0.0030737691558897495,0.0017863879911601543,0.010349346324801445
img_00857.jpg,0.945563793182373,0.0009726430289447308,5.788808994111605e-05,0.0002059769758488983,0.007878270000219345,0.040929678827524185,0.000452216190751642,0.003939604852348566
img_00858.jpg,0.9263228178024292,0.02945834770798683,0.0014030842576175928,0.0006433431408368051,0.018143653869628906,0.007545724045485258,0.001477112527936697,0.015005798079073429
img_00865.jpg,0.7357122302055359,0.00854780524969101,0.000758976791985333,4.9729620513971895e-05,0.22910679876804352,0.00264959828928113,0.0005268329987302423,0.022647961974143982
img_00876.jpg,0.42161956429481506,0.31036078929901123,0.01708274520933628,0.008482055738568306,0.13095158338546753,0.030905818566679955,0.025767052546143532,0.05483034998178482
img_00889.jpg,0.5533199310302734,0.0721345990896225,0.006761631462723017,0.0022215277422219515,0.0209738127887249,0.01758047752082348,0.014120250009000301,0.3128877282142639
img_00894.jpg,0.8484861254692078,0.030347682535648346,0.0063943094573915005,0.0007684199372306466,0.016582444310188293,0.008592789061367512,0.003312196582555771,0.085516057908535
img_00902.jpg,0.402288019657135,0.07419708371162415,0.07572674006223679,0.0013416199944913387,0.05375799164175987,0.016750724986195564,0.019295709207654,0.35664212703704834
img_00914.jpg,0.30620521306991577,0.07662910968065262,0.023595791310071945,0.0034713870845735073,0.02858014963567257,0.03700828179717064,0.017075538635253906,0.5074344277381897
img_00921.jpg,0.5346146821975708,0.042192962020635605,0.2714177966117859,0.00037606392288580537,0.033432770520448685,0.004182368982583284,0.006584394257515669,0.10719887167215347
img_00927.jpg,0.9676032066345215,0.012067404575645924,8.534637890988961e-05,4.792504842043854e-05,0.015744928270578384,0.000544000999070704,0.0006271954043768346,0.003280026139691472
img_00943.jpg,0.9625155329704285,0.026489194482564926,0.00020566469174809754,0.00016817332652863115,0.0020125724840909243,0.0012090696254745126,6.986899097682908e-05,0.0073298863135278225
img_00948.jpg,0.8265504837036133,0.03690243512392044,0.004379274323582649,0.0017703345511108637,0.04556535556912422,0.010383893735706806,0.00581251410767436,0.06863565742969513
img_00950.jpg,0.7844822406768799,0.031544461846351624,0.0028328795451670885,0.0031950559932738543,0.011546624824404716,0.016109881922602654,0.0013483056100085378,0.14894068241119385
img_00959.jpg,0.5971134901046753,0.018417272716760635,0.006000241730362177,0.0036300895735621452,0.040894411504268646,0.06432899087667465,0.02230856940150261,0.2473069429397583
img_00962.jpg,0.5206109881401062,0.09860002249479294,0.03575705364346504,0.01615528017282486,0.05773286148905754,0.07155447453260422,0.016978833824396133,0.18261045217514038
img_00964.jpg,0.9030359387397766,0.001473127631470561,9.225659596268088e-05,5.690456964657642e-05,0.0486605167388916,0.006954867392778397,0.00326588680036366,0.03646043315529823
img_00966.jpg,0.9632142782211304,0.013810611329972744,0.00032822584034875035,5.966609751340002e-05,0.002102179452776909,0.00435090996325016,0.0001461248757550493,0.015988079831004143
img_00974.jpg,0.5739784836769104,0.0022911052219569683,0.0021544480696320534,0.00014355832536239177,0.3539109230041504,0.018206091597676277,0.034872349351644516,0.014443018473684788
img_00979.jpg,0.2192889302968979,0.048889461904764175,0.12282465398311615,0.002351229777559638,0.05549415946006775,0.40124669671058655,0.019735004752874374,0.1301697939634323
img_00982.jpg,0.8924912214279175,0.01800171099603176,0.001215595519170165,0.0004210142360534519,0.008587228134274483,0.003672139486297965,0.0009301718091592193,0.07468093931674957
img_00985.jpg,0.24172662198543549,0.006571767386049032,0.009489644318819046,0.0003266452986281365,0.6952177286148071,0.0120871402323246,0.00568340253084898,0.028897099196910858
img_00999.jpg,0.8137794137001038,0.007920688018202782,0.0007580987294204533,0.00033500566496513784,0.14540764689445496,0.009907331317663193,0.0014920028625056148,0.020399825647473335
img_01022.jpg,0.04031074792146683,0.01120634563267231,0.7745855450630188,2.4744445909163915e-05,0.0077052959240973,0.007557771634310484,0.0026419246569275856,0.15596754848957062
img_01031.jpg,0.8163159489631653,0.023275097832083702,0.003828893881291151,0.0017094142967835069,0.01392390113323927,0.013505362905561924,0.002554505132138729,0.12488684058189392
img_01035.jpg,0.7326818704605103,0.08547183126211166,0.0023948349989950657,0.0015475538093596697,0.1248391792178154,0.010219594463706017,0.02143869735300541,0.021406542509794235
img_01043.jpg,0.8409016728401184,0.043037064373493195,0.0006797976675443351,0.01041767094284296,0.026171483099460602,0.056569602340459824,0.0004750451189465821,0.021747738122940063
img_01058.jpg,0.5825284123420715,0.00306060747243464,0.0013503724476322532,0.0002304478402948007,0.03158963471651077,0.01195245236158371,0.007094631437212229,0.3621934652328491
img_01059.jpg,0.4074487090110779,0.05469542369246483,0.08435525000095367,0.017495369538664818,0.02070905640721321,0.1978171318769455,0.030689235776662827,0.18678976595401764
img_01090.jpg,0.734491229057312,0.04881582781672478,0.003260284196585417,0.026984522119164467,0.09717161953449249,0.020990870893001556,0.003962906077504158,0.06432272493839264
img_01102.jpg,0.6350387930870056,0.04677409678697586,0.0010067521361634135,0.0025860294699668884,0.08753611147403717,0.02721317484974861,0.03125859797000885,0.16858643293380737
img_01103.jpg,0.28626522421836853,0.00013605963613372296,5.111755854159128e-06,5.050467734690756e-06,0.709736704826355,0.0007147017167881131,6.095176104281563e-06,0.0031311167404055595
img_01116.jpg,0.8676892518997192,0.008016093634068966,0.0010477474424988031,0.0004970825393684208,0.02515399642288685,0.00280187395401299,0.012734089978039265,0.08205990493297577
img_01134.jpg,0.2970679998397827,0.3086228668689728,0.03808826953172684,0.010731047950685024,0.037411317229270935,0.05437702313065529,0.05792001634836197,0.19578149914741516
img_01142.jpg,0.5436061024665833,0.011405501514673233,0.01094000693410635,9.362468699691817e-05,0.01698100008070469,0.002590963151305914,0.0005308242980390787,0.41385191679000854
img_01168.jpg,0.3908173143863678,0.03830166906118393,0.01212525274604559,0.0013552798191085458,0.5045238733291626,0.004814452957361937,0.010551760904490948,0.03751043975353241
img_01171.jpg,0.974393367767334,0.005777024198323488,5.009111555409618e-05,4.298619751352817e-05,0.01367939356714487,0.00045979980495758355,0.00020247742941137403,0.0053949435241520405
img_01177.jpg,0.41225752234458923,0.19852802157402039,0.016092073172330856,0.00814251322299242,0.07285860180854797,0.037920981645584106,0.04667859151959419,0.2075217217206955
img_01179.jpg,0.9415643811225891,0.015055816620588303,0.0004604191053658724,0.0012716968776658177,0.0036800014786422253,0.023515481501817703,0.0004047169641125947,0.014047455042600632
img_01188.jpg,0.27114763855934143,0.02361345663666725,0.036312151700258255,0.009833995252847672,0.5490496158599854,0.05836400389671326,0.003720969660207629,0.04795822128653526
img_01198.jpg,0.26234129071235657,0.06077248975634575,0.024808630347251892,0.005833582486957312,0.0191182978451252,0.04655304178595543,0.011848686262965202,0.5687239766120911
img_01204.jpg,0.013072495348751545,0.0002968830813188106,0.00013923444203101099,3.3788614928198513e-06,0.9855045676231384,0.0006308419397100806,0.0001397687301505357,0.00021282794477883726
img_01208.jpg,0.694196879863739,0.02588677406311035,0.005071805324405432,0.003419075161218643,0.013776692561805248,0.09027163684368134,0.027297591790556908,0.14007948338985443
img_01211.jpg,0.8450199961662292,0.023775052279233932,0.0032523071859031916,0.0004500877985265106,0.013108941726386547,0.0033287855330854654,0.00148802250623703,0.1095767468214035
img_01213.jpg,0.37618696689605713,0.02035391330718994,0.003073496278375387,0.007076595909893513,0.06471367180347443,0.4691039025783539,0.01816442981362343,0.041327089071273804
img_01222.jpg,0.9727374911308289,0.004722301848232746,0.00013109312567394227,0.000379149685613811,0.008333008736371994,0.003997283522039652,0.00012128642265452072,0.00957856047898531
img_01224.jpg,0.9514142274856567,0.0018064321484416723,4.92815270263236e-05,6.021951776347123e-05,0.008202648721635342,0.0013684412697330117,0.003281840356066823,0.0338168665766716
img_01237.jpg,0.9463452696800232,0.004533924162387848,0.0006521744071505964,0.00031772893271408975,0.03354116529226303,0.009267561137676239,0.0007490112911909819,0.004593298304826021
img_01249.jpg,0.887732207775116,0.01856835000216961,0.001298911520279944,0.001396435429342091,0.02533295936882496,0.04522968828678131,0.0029375648591667414,0.01750391535460949
img_01253.jpg,0.850651741027832,0.061400704085826874,0.0010566513519734144,5.171167504158802e-05,0.06541803479194641,0.0008945271256379783,0.0006329677416943014,0.019893664866685867
