image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00170.jpg,0.592645,0.008357,0.003909,0.064034,0.063960,0.240592,0.001654,0.024849
img_00171.jpg,0.345384,0.003219,0.004364,0.026962,0.030794,0.569794,0.000644,0.018839
img_00172.jpg,0.035590,0.000506,0.001261,0.000045,0.956672,0.001433,0.000644,0.003848
img_00175.jpg,0.286715,0.001996,0.002253,0.046135,0.007510,0.639345,0.001103,0.014943
img_00180.jpg,0.431342,0.001631,0.001671,0.000456,0.018410,0.021604,0.015408,0.509477
img_00196.jpg,0.034711,0.027621,0.000393,0.000093,0.846668,0.003625,0.000177,0.086711
img_00212.jpg,0.255968,0.000827,0.000296,0.000062,0.027348,0.003466,0.001770,0.710262
img_00223.jpg,0.673791,0.008306,0.096895,0.002500,0.005256,0.130091,0.000823,0.082339
img_00230.jpg,0.784363,0.051797,0.008709,0.001775,0.000475,0.016591,0.002536,0.133754
img_00232.jpg,0.012479,0.086967,0.001079,0.000407,0.014754,0.001497,0.875897,0.006920
img_00244.jpg,0.646727,0.156403,0.000393,0.003462,0.008672,0.082198,0.002914,0.099231
img_00272.jpg,0.495130,0.153015,0.183341,0.000896,0.006515,0.053761,0.000725,0.106618
img_00280.jpg,0.567023,0.014523,0.015936,0.000585,0.319443,0.045408,0.000203,0.036878
img_00282.jpg,0.177596,0.007142,0.001553,0.025906,0.039174,0.718821,0.001110,0.028698
img_00285.jpg,0.480159,0.055687,0.005167,0.003944,0.043981,0.022275,0.168417,0.220371
img_00289.jpg,0.758815,0.006958,0.000845,0.000090,0.191008,0.025206,0.000090,0.016988
img_00292.jpg,0.499404,0.128800,0.000554,0.002701,0.008958,0.075509,0.020627,0.263446
img_00302.jpg,0.360213,0.063028,0.002489,0.001941,0.009623,0.071644,0.172150,0.318913
img_00311.jpg,0.940520,0.016086,0.000508,0.000019,0.034266,0.002083,0.000116,0.006404
img_00320.jpg,0.954343,0.011478,0.007055,0.000024,0.009375,0.000439,0.000681,0.016604
img_00331.jpg,0.255840,0.022101,0.001999,0.000614,0.009702,0.317106,0.042087,0.350549
img_00358.jpg,0.320053,0.011790,0.000280,0.001257,0.003387,0.301794,0.053647,0.307791
img_00374.jpg,0.711204,0.007181,0.004554,0.004690,0.001293,0.051524,0.000535,0.219020
img_00375.jpg,0.225490,0.044135,0.057482,0.002337,0.390923,0.242760,0.000557,0.036315
img_00376.jpg,0.482772,0.010250,0.002678,0.000591,0.011423,0.040759,0.070265,0.381262
img_00380.jpg,0.737169,0.005715,0.004152,0.003046,0.049173,0.179224,0.001995,0.019526
img_00383.jpg,0.951471,0.018015,0.000458,0.000047,0.007263,0.001319,0.000435,0.020991
img_00398.jpg,0.493080,0.003052,0.000148,0.000018,0.452976,0.009628,0.005879,0.035218
img_00407.jpg,0.813666,0.011664,0.004604,0.027456,0.016857,0.085160,0.000549,0.040043
img_00417.jpg,0.445910,0.000452,0.000766,0.000204,0.014984,0.009035,0.001747,0.526902
img_00432.jpg,0.387254,0.026674,0.097804,0.011263,0.169170,0.270890,0.002671,0.034275
img_00442.jpg,0.010377,0.012710,0.023530,0.000197,0.001801,0.039948,0.001445,0.909993
img_00446.jpg,0.870004,0.013327,0.000228,0.001636,0.050620,0.058757,0.000988,0.004441
img_00469.jpg,0.765177,0.041251,0.000975,0.003474,0.057842,0.070955,0.003485,0.056841
img_00473.jpg,0.922404,0.000749,0.002783,0.000187,0.024160,0.002777,0.000909,0.046032
img_00483.jpg,0.759166,0.001397,0.000209,0.000016,0.025926,0.000262,0.001387,0.211637
img_00484.jpg,0.601093,0.046823,0.000835,0.002538,0.056165,0.152556,0.006947,0.133044
img_00486.jpg,0.871763,0.014517,0.022458,0.012917,0.037930,0.022770,0.001276,0.016369
img_00487.jpg,0.009558,0.001394,0.000350,0.000335,0.969863,0.000699,0.010848,0.006953
img_00493.jpg,0.171077,0.021566,0.002659,0.004108,0.680890,0.041549,0.003138,0.075013
img_00518.jpg,0.806080,0.000516,0.001656,0.000125,0.150573,0.012123,0.019484,0.009443
img_00533.jpg,0.216433,0.037535,0.001122,0.002952,0.011330,0.076972,0.152299,0.501358
img_00538.jpg,0.605412,0.022090,0.005680,0.013471,0.050965,0.071117,0.000771,0.230494
img_00543.jpg,0.960432,0.007637,0.000104,0.000027,0.022331,0.000507,0.000205,0.008757
img_00550.jpg,0.490101,0.027551,0.117528,0.003960,0.046290,0.288305,0.001146,0.025119
img_00551.jpg,0.635134,0.002491,0.004609,0.018173,0.092073,0.232637,0.000458,0.014425
img_00564.jpg,0.016267,0.006308,0.001095,0.000398,0.891536,0.079917,0.000228,0.004249
img_00575.jpg,0.544740,0.018279,0.000379,0.000588,0.004426,0.046318,0.033389,0.351882
img_00582.jpg,0.537867,0.017489,0.001619,0.000396,0.096944,0.258612,0.000972,0.086100
img_00584.jpg,0.922469,0.000765,0.000142,0.000015,0.071375,0.000466,0.000156,0.004612
img_00587.jpg,0.531467,0.024306,0.000459,0.000278,0.006283,0.077149,0.029351,0.330709
img_00590.jpg,0.565011,0.050325,0.003137,0.000929,0.016250,0.040701,0.055025,0.268623
img_00591.jpg,0.477956,0.022546,0.006849,0.000268,0.004328,0.021658,0.007075,0.459320
img_00598.jpg,0.838267,0.005315,0.003541,0.002724,0.000807,0.033358,0.000461,0.115528
img_00599.jpg,0.466503,0.016288,0.001048,0.000442,0.005546,0.038105,0.231616,0.240452
img_00612.jpg,0.478767,0.051315,0.000460,0.001510,0.010284,0.320167,0.038479,0.099018
img_00618.jpg,0.511128,0.001091,0.000320,0.000035,0.472923,0.004850,0.000092,0.009561
img_00620.jpg,0.929518,0.002098,0.002295,0.002229,0.038016,0.002901,0.000215,0.022728
img_00642.jpg,0.124295,0.017128,0.012113,0.782523,0.003550,0.040542,0.002699,0.017150
img_00646.jpg,0.062174,0.030705,0.028868,0.000092,0.000738,0.020074,0.001003,0.856345
img_00648.jpg,0.922318,0.031856,0.000173,0.000021,0.021144,0.000756,0.000170,0.023562
img_00650.jpg,0.587720,0.035518,0.003273,0.003528,0.031665,0.134855,0.117767,0.085673
img_00654.jpg,0.710186,0.044593,0.045053,0.004072,0.073878,0.018715,0.002759,0.100745
img_00664.jpg,0.973027,0.002985,0.001477,0.000055,0.013403,0.000061,0.000511,0.008481
img_00667.jpg,0.014814,0.003083,0.000042,0.000016,0.950790,0.001376,0.000118,0.029761
img_00676.jpg,0.028305,0.024240,0.000720,0.000173,0.692249,0.007731,0.000121,0.246460
img_00697.jpg,0.009091,0.010679,0.060610,0.000241,0.001365,0.009712,0.000638,0.907665
img_00708.jpg,0.371237,0.029518,0.001402,0.003002,0.010828,0.144463,0.164094,0.275456
img_00716.jpg,0.075320,0.105236,0.000904,0.004068,0.004557,0.072097,0.105356,0.632462
img_00717.jpg,0.823588,0.036301,0.004217,0.025911,0.014479,0.051462,0.001596,0.042446
img_00718.jpg,0.629081,0.003716,0.002334,0.061261,0.091299,0.177055,0.002572,0.032681
img_00723.jpg,0.270374,0.015823,0.000096,0.000081,0.672923,0.003265,0.000747,0.036692
img_00724.jpg,0.423016,0.002197,0.003460,0.006480,0.064838,0.015063,0.227916,0.257030
img_00726.jpg,0.920385,0.000408,0.000468,0.000073,0.014331,0.003643,0.035977,0.024716
img_00729.jpg,0.754116,0.000474,0.000660,0.000122,0.227803,0.004440,0.005927,0.006458
img_00730.jpg,0.408542,0.011602,0.002685,0.000525,0.021556,0.041693,0.087336,0.426061
img_00757.jpg,0.855197,0.010275,0.010908,0.013720,0.018408,0.021744,0.001268,0.068481
img_00760.jpg,0.306035,0.050337,0.021438,0.414152,0.071535,0.076243,0.005029,0.055231
img_00763.jpg,0.011236,0.005163,0.000099,0.000001,0.891866,0.000026,0.000011,0.091599
img_00764.jpg,0.138012,0.023383,0.028484,0.000026,0.034814,0.022789,0.000325,0.752167
img_00765.jpg,0.155874,0.082127,0.000508,0.023935,0.020151,0.664573,0.004248,0.048584
img_00772.jpg,0.064733,0.024321,0.136720,0.000175,0.002323,0.006181,0.000363,0.765184
img_00773.jpg,0.535231,0.044148,0.153498,0.007583,0.051505,0.200501,0.001778,0.005755
img_00777.jpg,0.663754,0.189758,0.000838,0.002086,0.017680,0.084742,0.001858,0.039284
img_00780.jpg,0.062523,0.079433,0.014624,0.000316,0.001090,0.103464,0.002141,0.736408
img_00798.jpg,0.704417,0.043055,0.001926,0.011334,0.008021,0.064164,0.004163,0.162920
img_00808.jpg,0.917025,0.007038,0.002492,0.001361,0.000907,0.012593,0.000154,0.058431
img_00816.jpg,0.942380,0.001663,0.000385,0.000035,0.027176,0.000460,0.000215,0.027687
img_00828.jpg,0.006246,0.003105,0.000934,0.000027,0.973648,0.009388,0.000244,0.006408
img_00833.jpg,0.155805,0.037127,0.000974,0.001173,0.002905,0.350629,0.226669,0.224718
img_00837.jpg,0.531739,0.017249,0.007498,0.001466,0.002300,0.177315,0.000995,0.261439
img_00855.jpg,0.406668,0.087896,0.006580,0.006233,0.086742,0.038756,0.008995,0.358131
img_00857.jpg,0.948031,0.016351,0.002783,0.000019,0.010873,0.001369,0.000336,0.020237
img_00858.jpg,0.774036,0.013054,0.000351,0.000325,0.125510,0.043224,0.000094,0.043406
img_00865.jpg,0.625141,0.084117,0.008220,0.011094,0.000623,0.140391,0.005172,0.125243
img_00876.jpg,0.046012,0.049217,0.000670,0.000235,0.550730,0.013111,0.000154,0.339873
img_00889.jpg,0.102594,0.135150,0.054791,0.000395,0.006995,0.083106,0.000883,0.616085
img_00894.jpg,0.831913,0.006051,0.004307,0.000152,0.059394,0.011026,0.000062,0.087095
img_00902.jpg,0.033654,0.096444,0.001316,0.000627,0.018097,0.001114,0.836107,0.012641
img_00914.jpg,0.082973,0.031152,0.089305,0.000085,0.153401,0.024240,0.001507,0.617335
img_00921.jpg,0.756811,0.006665,0.001088,0.000317,0.004824,0.051896,0.011748,0.166651
img_00927.jpg,0.810795,0.015273,0.003555,0.000385,0.018790,0.016625,0.007053,0.127524
img_00943.jpg,0.669982,0.011005,0.000811,0.000026,0.030977,0.000823,0.008566,0.277811
img_00948.jpg,0.515333,0.008418,0.007757,0.001564,0.255837,0.035912,0.000115,0.175064
img_00950.jpg,0.548436,0.008612,0.015257,0.001120,0.395794,0.016643,0.000373,0.013765
img_00959.jpg,0.809739,0.013084,0.000186,0.000293,0.154548,0.008251,0.003399,0.010501
img_00962.jpg,0.018903,0.030145,0.054887,0.000406,0.006304,0.006304,0.001100,0.881953
img_00964.jpg,0.073115,0.068977,0.652533,0.000119,0.001818,0.006396,0.001256,0.195786
img_00966.jpg,0.597071,0.019563,0.002866,0.000351,0.143519,0.001260,0.008308,0.227062
img_00974.jpg,0.605251,0.042739,0.002820,0.199201,0.009635,0.059191,0.003670,0.077493
img_00979.jpg,0.054259,0.057508,0.103004,0.001461,0.000530,0.021578,0.005906,0.755754
img_00982.jpg,0.233884,0.639285,0.059332,0.000400,0.005754,0.007753,0.002040,0.051552
img_00985.jpg,0.477705,0.063237,0.000503,0.002083,0.006277,0.043927,0.024013,0.382256
img_00999.jpg,0.821066,0.004256,0.000819,0.000056,0.000750,0.013364,0.019276,0.140414
img_01022.jpg,0.667770,0.008361,0.000726,0.059654,0.151739,0.035508,0.000369,0.075873
img_01031.jpg,0.786232,0.007970,0.013442,0.000497,0.138738,0.044766,0.000176,0.008180
img_01035.jpg,0.728068,0.140925,0.000389,0.005597,0.046722,0.058919,0.001329,0.018051
img_01043.jpg,0.284805,0.043509,0.002310,0.002862,0.501054,0.024458,0.003105,0.137897
img_01058.jpg,0.622646,0.063193,0.005005,0.000047,0.019849,0.001668,0.000528,0.287065
img_01059.jpg,0.514034,0.065678,0.003564,0.006623,0.024140,0.153221,0.068046,0.164695
img_01090.jpg,0.160627,0.051072,0.000926,0.000170,0.697523,0.005992,0.000069,0.083622
img_01102.jpg,0.483777,0.238489,0.027819,0.002187,0.035364,0.005069,0.000317,0.206978
img_01103.jpg,0.231375,0.272511,0.019876,0.010621,0.004493,0.008121,0.020671,0.432334
img_01116.jpg,0.895354,0.009600,0.008269,0.006521,0.005408,0.022965,0.001407,0.050475
img_01134.jpg,0.692626,0.002464,0.004432,0.038193,0.055883,0.188690,0.000170,0.017543
img_01142.jpg,0.856423,0.004599,0.001657,0.000451,0.012258,0.017518,0.000783,0.106312
img_01168.jpg,0.110167,0.114231,0.000770,0.007587,0.014899,0.723167,0.003766,0.025412
img_01171.jpg,0.013537,0.005308,0.000060,0.000001,0.792616,0.000006,0.000006,0.188465
img_01177.jpg,0.661763,0.013044,0.004304,0.001473,0.120739,0.054706,0.001622,0.142350
img_01179.jpg,0.929608,0.003646,0.000376,0.028483,0.012487,0.018408,0.000861,0.006131
img_01188.jpg,0.195207,0.066287,0.000886,0.026083,0.034367,0.612508,0.008739,0.055923
img_01198.jpg,0.485783,0.033562,0.008886,0.000319,0.234627,0.018760,0.000340,0.217723
img_01204.jpg,0.019488,0.004408,0.000036,0.000024,0.909334,0.000736,0.000090,0.065883
img_01208.jpg,0.339493,0.001178,0.001543,0.000052,0.650939,0.003984,0.000069,0.002743
img_01211.jpg,0.771323,0.027838,0.003145,0.000077,0.075267,0.001123,0.000506,0.120720
img_01213.jpg,0.793513,0.047411,0.006362,0.003746,0.002971,0.019636,0.001083,0.125277
img_01222.jpg,0.606956,0.058979,0.000786,0.024565,0.005281,0.024811,0.025713,0.252909
img_01224.jpg,0.044623,0.064528,0.172878,0.000573,0.001241,0.012247,0.002377,0.701533
img_01237.jpg,0.311939,0.016901,0.000243,0.000033,0.619481,0.014629,0.007576,0.029199
img_01249.jpg,0.343899,0.005192,0.119649,0.030952,0.464436,0.010552,0.001426,0.023893
img_01253.jpg,0.004693,0.003374,0.000406,0.000008,0.005576,0.130465,0.000297,0.855181
img_01286.jpg,0.373602,0.021754,0.000401,0.001076,0.510418,0.042079,0.001230,0.049440
img_01289.jpg,0.443530,0.106127,0.003331,0.011689,0.029355,0.141302,0.070384,0.194283
img_01325.jpg,0.310826,0.199278,0.003649,0.000857,0.398182,0.006698,0.000113,0.080397
img_01328.jpg,0.829223,0.023921,0.012654,0.006160,0.002529,0.048183,0.002151,0.075178
img_01366.jpg,0.176215,0.001473,0.003066,0.030483,0.008353,0.773421,0.001521,0.005469
img_01371.jpg,0.441506,0.008966,0.007300,0.000107,0.099802,0.003057,0.000048,0.439214
img_01373.jpg,0.506210,0.025564,0.073799,0.002269,0.199175,0.086926,0.000653,0.105405
img_01377.jpg,0.424949,0.014059,0.006313,0.004945,0.474097,0.018248,0.000510,0.056879
img_01379.jpg,0.716856,0.025661,0.008613,0.002909,0.015099,0.207762,0.000887,0.022214
img_01384.jpg,0.512666,0.013642,0.151089,0.005462,0.034929,0.246449,0.002820,0.032944
img_01388.jpg,0.448731,0.236023,0.003380,0.000711,0.017608,0.252263,0.000685,0.040600
img_01392.jpg,0.044633,0.106643,0.262662,0.000336,0.006583,0.010203,0.001741,0.567200
img_01399.jpg,0.022549,0.132549,0.062825,0.000597,0.014384,0.042844,0.008708,0.715544
img_01404.jpg,0.722717,0.047555,0.002898,0.115507,0.012006,0.021283,0.000230,0.077804
img_01405.jpg,0.943627,0.007793,0.000439,0.000834,0.008607,0.022472,0.000498,0.015729
img_01413.jpg,0.691107,0.036102,0.001626,0.009909,0.130444,0.059152,0.001337,0.070322
img_01426.jpg,0.122709,0.724072,0.002582,0.000037,0.001407,0.012474,0.004152,0.132566
img_01431.jpg,0.238736,0.038683,0.012025,0.609867,0.011828,0.039463,0.003750,0.045647
img_01441.jpg,0.037548,0.027441,0.011885,0.000059,0.075462,0.272740,0.001380,0.573486
img_01444.jpg,0.366072,0.038407,0.001200,0.000638,0.020801,0.315232,0.082082,0.175568
img_01490.jpg,0.015216,0.013453,0.441316,0.000364,0.001789,0.005571,0.001470,0.520820
img_01495.jpg,0.474747,0.010154,0.005013,0.000448,0.000175,0.043625,0.000208,0.465630
img_01505.jpg,0.011909,0.008400,0.000100,0.000010,0.908071,0.001573,0.000134,0.069803
img_01511.jpg,0.901505,0.008206,0.003796,0.002452,0.016224,0.055944,0.000643,0.011230
img_01519.jpg,0.430947,0.093809,0.000979,0.004074,0.009319,0.214431,0.062478,0.183964
img_01530.jpg,0.525183,0.007154,0.009408,0.000346,0.333975,0.014875,0.000180,0.108879
img_01537.jpg,0.745894,0.009406,0.003190,0.000562,0.047743,0.162163,0.000895,0.030146
img_01538.jpg,0.683514,0.025471,0.001000,0.000370,0.007274,0.229584,0.001790,0.050997
img_01541.jpg,0.011560,0.001590,0.000184,0.000037,0.982196,0.001845,0.000405,0.002182
img_01543.jpg,0.723488,0.000668,0.002568,0.000012,0.234106,0.000753,0.000279,0.038127
img_01548.jpg,0.838397,0.004780,0.000444,0.000074,0.092080,0.001010,0.000388,0.062827
img_01552.jpg,0.955653,0.011486,0.004848,0.000029,0.003585,0.000618,0.000346,0.023435
img_01561.jpg,0.039614,0.001498,0.001151,0.000076,0.953815,0.001706,0.000051,0.002090
img_01562.jpg,0.240160,0.008189,0.001874,0.000391,0.002352,0.011981,0.049202,0.685852
img_01571.jpg,0.530757,0.012245,0.002896,0.000042,0.032478,0.003114,0.010399,0.408071
img_01593.jpg,0.428570,0.026364,0.002631,0.001297,0.004721,0.196017,0.023254,0.317146
img_01595.jpg,0.053896,0.003736,0.000293,0.000184,0.702979,0.001121,0.001231,0.236561
img_01616.jpg,0.540306,0.010918,0.018267,0.000108,0.172611,0.046045,0.058877,0.152868
img_01618.jpg,0.580816,0.208830,0.000291,0.001161,0.026974,0.153348,0.001248,0.027332
img_01627.jpg,0.814195,0.027254,0.004452,0.004000,0.002821,0.127538,0.001522,0.018219
img_01632.jpg,0.931190,0.004726,0.000290,0.000037,0.030349,0.000430,0.000115,0.032862
img_01633.jpg,0.544675,0.040018,0.001020,0.001505,0.009654,0.333762,0.023279,0.046087
img_01640.jpg,0.946262,0.018517,0.000493,0.000021,0.015658,0.001222,0.000248,0.017578
img_01646.jpg,0.854435,0.060204,0.002400,0.003519,0.003443,0.012095,0.001934,0.061970
img_01647.jpg,0.476098,0.002550,0.002887,0.000083,0.502332,0.000400,0.000728,0.014923
img_01649.jpg,0.628509,0.003982,0.001037,0.017189,0.231405,0.028686,0.037303,0.051888
img_01657.jpg,0.015165,0.021511,0.400156,0.000455,0.004346,0.006041,0.000368,0.551959
img_01669.jpg,0.229748,0.039556,0.006204,0.613999,0.040193,0.014544,0.006591,0.049164
img_01673.jpg,0.507301,0.006957,0.000205,0.000108,0.457810,0.006279,0.003576,0.017764
img_01681.jpg,0.327861,0.004380,0.001060,0.000020,0.091513,0.000513,0.000799,0.573854
img_01684.jpg,0.201595,0.017383,0.003871,0.006696,0.002140,0.104896,0.001395,0.662024
img_01685.jpg,0.395142,0.017743,0.158712,0.017553,0.117352,0.188124,0.003076,0.102297
img_01687.jpg,0.481229,0.033838,0.005660,0.000989,0.031350,0.022367,0.038081,0.386485
img_01688.jpg,0.273135,0.044300,0.001437,0.004772,0.020175,0.191853,0.107674,0.356654
img_01689.jpg,0.123647,0.172099,0.006486,0.000647,0.005582,0.253433,0.002812,0.435294
img_01716.jpg,0.001911,0.000387,0.000169,0.000016,0.996693,0.000299,0.000197,0.000328
img_01717.jpg,0.393447,0.026655,0.000294,0.000107,0.547229,0.004657,0.001998,0.025613
img_01724.jpg,0.705364,0.008258,0.007139,0.000749,0.077409,0.151406,0.000993,0.048682
img_01745.jpg,0.741018,0.035347,0.081759,0.003314,0.037085,0.047904,0.005044,0.048530
img_01771.jpg,0.884107,0.021572,0.006615,0.000703,0.000770,0.031754,0.001990,0.052488
img_01773.jpg,0.243418,0.023653,0.001689,0.000388,0.001993,0.016118,0.138678,0.574063
img_01781.jpg,0.322760,0.001120,0.001559,0.291915,0.109611,0.251976,0.000539,0.020520
img_01782.jpg,0.146189,0.009611,0.000213,0.000071,0.720337,0.001100,0.003515,0.118964
img_01802.jpg,0.841032,0.006940,0.001419,0.000076,0.123049,0.009819,0.007084,0.010582
img_01803.jpg,0.063000,0.114599,0.645890,0.000067,0.004694,0.009258,0.000981,0.161511
img_01824.jpg,0.688184,0.028938,0.000467,0.001678,0.004918,0.221560,0.013005,0.041249
img_01825.jpg,0.066912,0.743131,0.016250,0.000808,0.133958,0.002671,0.000421,0.035850
img_01831.jpg,0.620611,0.003393,0.001771,0.034441,0.053279,0.262522,0.000242,0.023740
img_01834.jpg,0.062532,0.046605,0.140539,0.000419,0.001438,0.037920,0.002180,0.708366
img_01847.jpg,0.226574,0.078949,0.002806,0.002205,0.002200,0.149650,0.055849,0.481767
img_01853.jpg,0.715014,0.019778,0.009020,0.002054,0.064673,0.038727,0.021104,0.129630
img_01856.jpg,0.949092,0.000283,0.000394,0.000260,0.020154,0.001642,0.000605,0.027571
img_01860.jpg,0.710456,0.011353,0.002239,0.000781,0.026832,0.058457,0.045686,0.144195
img_01862.jpg,0.617686,0.017783,0.008519,0.000781,0.126447,0.132277,0.000553,0.095954
img_01874.jpg,0.511707,0.054018,0.000882,0.000581,0.016844,0.160515,0.020181,0.235272
img_01888.jpg,0.240769,0.116414,0.001170,0.021791,0.027301,0.528168,0.004046,0.060341
img_01918.jpg,0.494580,0.025167,0.075259,0.154225,0.022931,0.023847,0.094989,0.109002
img_01930.jpg,0.751517,0.009525,0.011119,0.004832,0.049799,0.147201,0.002865,0.023142
img_01932.jpg,0.818721,0.020280,0.000637,0.003901,0.065262,0.023459,0.004390,0.063348
img_01955.jpg,0.032125,0.001161,0.002413,0.000119,0.042520,0.011332,0.001184,0.909146
img_01963.jpg,0.973978,0.000314,0.000200,0.000025,0.007027,0.001855,0.000309,0.016293
img_01966.jpg,0.889644,0.010219,0.002766,0.001507,0.000206,0.016645,0.000970,0.078043
img_01976.jpg,0.873371,0.022692,0.002093,0.000056,0.011200,0.000755,0.000532,0.089303
img_01983.jpg,0.420743,0.002826,0.011967,0.001346,0.517691,0.003350,0.000447,0.041630
img_01984.jpg,0.174442,0.018932,0.001910,0.001973,0.001934,0.033767,0.000273,0.766768
img_01995.jpg,0.080975,0.025818,0.000305,0.033003,0.038228,0.589570,0.005575,0.226525
img_01996.jpg,0.314512,0.034984,0.000226,0.001659,0.027099,0.594407,0.008731,0.018383
img_02001.jpg,0.436483,0.014364,0.000962,0.000904,0.012460,0.364384,0.008570,0.161872
img_02006.jpg,0.398017,0.044793,0.245742,0.013540,0.116660,0.130370,0.001160,0.049718
img_02066.jpg,0.737795,0.014812,0.017857,0.003296,0.104722,0.019755,0.001575,0.100188
img_02074.jpg,0.833472,0.034460,0.005125,0.023066,0.010708,0.031980,0.000272,0.060916
img_02076.jpg,0.378148,0.151817,0.003008,0.000424,0.343933,0.005034,0.000220,0.117417
img_02077.jpg,0.303110,0.033861,0.022011,0.153324,0.050949,0.382438,0.005455,0.048852
img_02078.jpg,0.140372,0.001860,0.033908,0.000063,0.626507,0.022291,0.000143,0.174856
img_02082.jpg,0.286621,0.001101,0.000200,0.000086,0.645023,0.003283,0.054507,0.009180
img_02083.jpg,0.015054,0.000925,0.000113,0.000439,0.968073,0.012825,0.000321,0.002249
img_02096.jpg,0.971221,0.000455,0.002344,0.000008,0.011206,0.000913,0.001193,0.012661
img_02119.jpg,0.724570,0.017206,0.098801,0.001914,0.010955,0.125831,0.000959,0.019765
img_02124.jpg,0.189868,0.010625,0.000227,0.001240,0.018198,0.727798,0.004236,0.047807
img_02135.jpg,0.124004,0.034303,0.000558,0.015446,0.810646,0.002007,0.006467,0.006568
img_02146.jpg,0.492199,0.006992,0.002674,0.000467,0.470008,0.003382,0.000260,0.024018
img_02159.jpg,0.148776,0.000929,0.057959,0.011809,0.595492,0.132627,0.003049,0.049359
img_02172.jpg,0.677896,0.014600,0.006590,0.000339,0.078301,0.188353,0.001848,0.032074
img_02180.jpg,0.817019,0.031569,0.001172,0.003072,0.019647,0.059637,0.013923,0.053960
img_02188.jpg,0.562728,0.026733,0.000673,0.000598,0.004551,0.051226,0.087342,0.266148
img_02194.jpg,0.910139,0.003053,0.000167,0.000032,0.071529,0.009534,0.000104,0.005442
img_02209.jpg,0.286756,0.016872,0.000218,0.001736,0.040365,0.543581,0.040070,0.070403
img_02216.jpg,0.151075,0.331908,0.024312,0.000068,0.258836,0.051460,0.001033,0.181309
img_02231.jpg,0.176422,0.011215,0.000497,0.110987,0.466811,0.214161,0.006843,0.013065
img_02235.jpg,0.088894,0.071233,0.000326,0.046718,0.024978,0.646576,0.003902,0.117373
img_02252.jpg,0.864127,0.000645,0.001033,0.000028,0.123350,0.000793,0.002184,0.007841
img_02268.jpg,0.902665,0.030909,0.015112,0.002831,0.029653,0.010851,0.000887,0.007092
img_02270.jpg,0.763934,0.019690,0.022960,0.002504,0.153350,0.010351,0.000416,0.026795
img_02281.jpg,0.352550,0.030117,0.002021,0.033866,0.372208,0.199725,0.003629,0.005884
img_02282.jpg,0.004109,0.001814,0.004177,0.000084,0.000169,0.002951,0.000086,0.986611
img_02285.jpg,0.953422,0.000352,0.000096,0.000024,0.036670,0.003956,0.004523,0.000956
img_02291.jpg,0.968767,0.010913,0.002236,0.000030,0.010049,0.000312,0.000071,0.007623
img_02299.jpg,0.694211,0.067433,0.000799,0.011059,0.004245,0.062984,0.012943,0.146327
