image,ALB,DOL,LAG,YFT,SHARK,NoF,BET,OTHER
img_00180.jpg,0.08468735963106155,0.0005599510041065514,0.00022572235320694745,2.2995811377768405e-05,0.004061259329319,0.0008192257373593748,0.0015185547526925802,0.9081049561500549
img_00196.jpg,0.005969517398625612,0.0038605008739978075,0.0014632504899054766,5.679771493305452e-05,0.9843554496765137,0.0006096664583310485,0.0005316157476045191,0.003153256606310606
img_00212.jpg,0.11800583451986313,0.001537403091788292,0.008440924808382988,4.952079279973987e-07,0.008738373406231403,0.00013766827760264277,0.0004541063099168241,0.8626851439476013
img_00223.jpg,0.8059303760528564,0.004829563200473785,0.017214056104421616,0.0002708713000174612,0.023313941434025764,0.12537042796611786,0.0010614526690915227,0.02200927399098873
img_00230.jpg,0.6818146705627441,0.28302502632141113,0.0004709570202976465,0.0007428743992932141,0.0014127709437161684,0.0050621358677744865,9.873011731542647e-05,0.02737290970981121
img_00232.jpg,5.152262019691989e-06,4.624308189704607e-07,8.297306591797948e-11,7.60745955027389e-15,9.602449324574991e-08,8.316910493633145e-10,0.9999926090240479,1.696257527328271e-06
img_00244.jpg,0.8272705078125,0.0021570040844380856,0.0002825311676133424,0.0009139146422967315,0.0023586053866893053,0.003679507179185748,0.001823802711442113,0.16151419281959534
img_00272.jpg,0.8819440007209778,0.014201751910150051,0.004281628876924515,0.0012948457151651382,0.008089344948530197,0.022158406674861908,0.0014133364893496037,0.06661651283502579
img_00280.jpg,0.08107692003250122,0.008953113108873367,0.0014496007934212685,0.0001343939220532775,0.8840093612670898,0.004613337107002735,0.005216085817664862,0.014547166414558887
img_00282.jpg,0.3730524480342865,0.3598574697971344,7.393013220280409e-05,0.002389222150668502,0.0027818032540380955,0.16226889193058014,0.0012741726823151112,0.09830206632614136
img_00285.jpg,0.5976616740226746,0.003117502899840474,0.0002759851049631834,2.3993176000658423e-05,0.00814766250550747,0.0036581335589289665,0.008968986570835114,0.3781459927558899
img_00289.jpg,0.9810323119163513,2.9575838198070414e-05,2.6695029191614594e-06,1.1071277867813478e-06,0.015301412902772427,0.0005234432755969465,5.929202416155022e-06,0.003103566588833928
img_00292.jpg,0.3260062336921692,0.003045732621103525,0.00021541473688557744,0.0003698516811709851,0.002235491294413805,0.012740467675030231,0.0003465536574367434,0.6550403833389282
img_00302.jpg,0.8610273599624634,0.03776029869914055,0.00021744376863352954,0.0018021626165136695,0.014186832122504711,0.017362475395202637,0.021049175411462784,0.04659423977136612
img_00311.jpg,0.9750697612762451,0.005413838662207127,2.4800106984912418e-05,1.2949809388373978e-05,0.011512908153235912,0.00045289177796803415,0.000155801564687863,0.007356956135481596
img_00320.jpg,0.9943231344223022,0.00043722643749788404,5.525510005099932e-06,1.4686867189084296e-07,0.003438628977164626,2.7305421099299565e-05,2.3847189368098043e-05,0.0017441969830542803
img_00331.jpg,0.18128381669521332,0.01500930730253458,0.01743762381374836,0.0029781381599605083,0.012574730440974236,0.03515460714697838,0.008113032206892967,0.7274487018585205
img_00358.jpg,0.618593156337738,0.03741855174303055,0.0027340929955244064,0.004156795796006918,0.014816425740718842,0.021752197295427322,0.005260599311441183,0.2952682375907898
img_00374.jpg,0.4500727355480194,0.017160937190055847,0.25093334913253784,0.0007334695546887815,0.008515831083059311,0.09510710835456848,0.0004771608510054648,0.17699940502643585
img_00375.jpg,0.6639511585235596,0.07844877243041992,0.025709575042128563,0.002114040544256568,0.027378441765904427,0.0875677838921547,0.01810023933649063,0.09672984480857849
img_00376.jpg,0.4410848319530487,0.023314470425248146,0.0024859625846147537,0.0005779418861493468,0.05111393705010414,0.005593776237219572,0.017733093351125717,0.4580959975719452
img_00380.jpg,0.7269794344902039,0.025524897500872612,0.0003778188838623464,0.00048312704893760383,0.1730407327413559,0.05858385190367699,0.002504842123016715,0.01250529382377863
img_00383.jpg,0.9574739933013916,0.0010491001885384321,1.2370188414934091e-05,3.232038352507516e-06,0.03385009616613388,0.0005975706153549254,0.000992406508885324,0.006021167151629925
img_00398.jpg,0.8619239926338196,0.007158717140555382,0.0004671264614444226,8.448964945273474e-05,0.05044002830982208,0.008198066614568233,0.009979406371712685,0.06174807250499725
img_00407.jpg,0.9033092856407166,0.04347166791558266,0.002765234559774399,0.004517437890172005,0.0032895305193960667,0.013224171474575996,0.0001364635390928015,0.02928612381219864
img_00417.jpg,0.23674267530441284,0.00429453793913126,0.0013317314442247152,7.058957271510735e-05,0.06567049026489258,0.0011440410744398832,0.004862482659518719,0.6858835220336914
img_00432.jpg,0.15032413601875305,0.03437156602740288,0.15778285264968872,0.0012638590997084975,0.06549356132745743,0.12543384730815887,0.006153319031000137,0.45917683839797974
img_00442.jpg,0.0033281627111136913,0.0016752714291214943,0.003300057491287589,2.2584984549212095e-07,0.0008644439512863755,0.0013414266286417842,0.0004291179939173162,0.9890613555908203
img_00446.jpg,0.9689469933509827,0.004061018116772175,7.751544762868434e-05,0.0031522747594863176,0.018844297155737877,0.0028145962860435247,0.00010017975000664592,0.002003145171329379
img_00469.jpg,0.6860433220863342,0.05814255774021149,0.0011695419671013951,0.00046504681813530624,0.00818459503352642,0.010547597892582417,0.002353354822844267,0.2330940067768097
img_00473.jpg,0.38929468393325806,0.0057785967364907265,0.0007503878441639245,0.00019262345449533314,0.018999289721250534,0.0020383247174322605,0.0023445854894816875,0.5806015729904175
img_00483.jpg,0.4147873520851135,0.05956932529807091,0.0009729578741826117,8.04944647825323e-05,0.44206002354621887,0.0014822985976934433,0.0049240305088460445,0.07612349838018417
img_00484.jpg,0.7937430143356323,0.044483691453933716,0.0015788617311045527,0.01709171012043953,0.02464018389582634,0.035836268216371536,0.004996215458959341,0.07762999832630157
img_00486.jpg,0.8966426253318787,0.02754095010459423,0.007292225491255522,0.0019616317003965378,0.01358800008893013,0.026698287576436996,0.0029594595544040203,0.023316893726587296
img_00487.jpg,0.003148181363940239,6.934849352546735e-06,4.044050911033992e-06,8.375872795340911e-08,0.9965335130691528,8.126919965434354e-06,0.00016969849821180105,0.00012930805678479373
img_00493.jpg,0.11397290974855423,0.0032692195381969213,0.0007663407013751566,0.00039217842277139425,0.809866189956665,0.04483170807361603,0.01612897589802742,0.010772551409900188
img_00518.jpg,0.8565883040428162,0.0020581185817718506,0.00014259944146033376,1.1111847015854437e-05,0.12388947606086731,0.0007286611944437027,0.004753276240080595,0.011828428134322166
img_00533.jpg,0.04136570543050766,0.002585764741525054,0.0005183989414945245,4.494580934988335e-06,0.0008359613129869103,0.0012928384821861982,0.00041317407158203423,0.9529836177825928
img_00538.jpg,0.6749367117881775,0.062224484980106354,0.007591271307319403,0.033987559378147125,0.02799413539469242,0.05949119105935097,0.037810370326042175,0.09596423804759979
img_00543.jpg,0.9441484808921814,0.014240697957575321,0.0001679866254562512,4.481008727452718e-05,0.027162516489624977,0.0017053417395800352,0.0005861369427293539,0.011944069527089596
img_00550.jpg,0.1749233454465866,0.05815932899713516,0.1419566124677658,0.002674213144928217,0.05095026642084122,0.30418476462364197,0.007609198335558176,0.2595422863960266
img_00551.jpg,0.9726243615150452,0.011552463285624981,2.055830555036664e-05,0.00021377857774496078,0.005083668045699596,0.004874445963650942,1.0792433386086486e-05,0.005620023235678673
img_00564.jpg,0.00013041617057751864,2.1452822693390772e-05,3.078108056797646e-05,8.852597543906882e-10,0.9997373223304749,2.696877743346704e-07,1.0171143912884872e-05,6.95564885972999e-05
img_00575.jpg,0.4981395900249481,0.037365689873695374,0.008269560523331165,0.007386357989162207,0.02813342772424221,0.0902913510799408,0.020289165899157524,0.31012487411499023
img_00582.jpg,0.8441474437713623,0.06358799338340759,0.0021061201114207506,0.012148472480475903,0.024886703118681908,0.03353481739759445,0.002852104837074876,0.016736291348934174
img_00584.jpg,0.8343193531036377,6.332703196676448e-05,7.112848834367469e-07,1.408916183720521e-08,0.12519964575767517,4.778857487508503e-07,1.3357066563912667e-05,0.0404030904173851
img_00587.jpg,0.24801142513751984,0.010830648243427277,0.004547310061752796,0.002554970560595393,0.038803212344646454,0.03061998076736927,0.0016946356045082211,0.6629378199577332
img_00590.jpg,0.16185446083545685,0.015781978145241737,0.012683081440627575,0.0008456934010609984,0.006905980408191681,0.023687995970249176,0.008054770529270172,0.7701860666275024
img_00591.jpg,0.5930919051170349,0.019287483766674995,0.004080869723111391,0.0033905080053955317,0.010428800247609615,0.08877378702163696,0.003452832577750087,0.2774938642978668
img_00598.jpg,0.3666645288467407,0.45398855209350586,0.011051923967897892,0.014720791019499302,0.01092631183564663,0.024136662483215332,0.001994435442611575,0.11651676893234253
img_00599.jpg,0.7509428858757019,0.014860762283205986,0.0009199379128403962,0.0012190788984298706,0.030030446127057076,0.035361047834157944,0.010177264921367168,0.15648865699768066
img_00612.jpg,0.20140591263771057,0.11092116683721542,0.00970506388694048,0.007882884703576565,0.029982494190335274,0.03488577529788017,0.42020556330680847,0.18501116335391998
img_00618.jpg,0.913545548915863,0.00013192278856877238,4.534396430244669e-05,4.993545644538244e-06,0.04541931673884392,0.0010104733519256115,1.766375316947233e-05,0.039824679493904114
img_00620.jpg,0.9612007141113281,0.0037193293683230877,0.000701074895914644,0.0007514094468206167,0.005840755999088287,0.018589932471513748,0.00024447208852507174,0.008952226489782333
img_00642.jpg,0.23598283529281616,0.034176480025053024,0.0013710393104702234,0.6421540379524231,0.020013904199004173,0.015213982202112675,0.006322911940515041,0.04476482793688774
img_00646.jpg,0.017176229506731033,0.04206777736544609,0.07419932633638382,5.522036644833861e-06,0.0029308083467185497,0.01313372515141964,0.0019019151804968715,0.8485846519470215
img_00648.jpg,0.951155424118042,0.022818423807621002,7.984972035046667e-05,4.703049125964753e-05,0.014480264857411385,0.0018130738753825426,0.0004454418085515499,0.009160432033240795
img_00650.jpg,0.2515668570995331,0.030867472290992737,0.01967725157737732,0.001463952474296093,0.18646416068077087,0.3301280438899994,0.004843985661864281,0.174988254904747
img_00654.jpg,0.45982712507247925,0.09903883934020996,0.06232002004981041,0.00517179723829031,0.08870229125022888,0.06644733995199203,0.07963807880878448,0.1388544738292694
img_00664.jpg,0.9824343323707581,0.002372817834839225,0.0003902828902937472,2.5922845452441834e-06,0.009562420658767223,0.00011420774535508826,5.039406460127793e-05,0.0050728535279631615
img_00667.jpg,0.0013595345662906766,0.001285925623960793,0.0002785617543850094,6.336586466204608e-06,0.9956172704696655,4.423627251526341e-05,0.00029591130441986024,0.0011122733121737838
img_00676.jpg,0.0026736946310847998,0.0017850743606686592,0.00029511493630707264,1.0125365406565834e-05,0.9932760000228882,0.00011542349238879979,6.202639633556828e-05,0.0017827402334660292
img_00697.jpg,0.09725101292133331,0.01676557958126068,0.04541037604212761,8.308553515234962e-05,0.024259181693196297,0.014286945573985577,0.061294276267290115,0.7406495809555054
img_00708.jpg,0.5272119045257568,0.04425714537501335,0.00372422207146883,0.009667712263762951,0.04053818807005882,0.036512959748506546,0.15134407579898834,0.18674388527870178
img_00716.jpg,0.5406787991523743,0.020965851843357086,0.0007016380550339818,0.00027125293854624033,0.0034522698260843754,0.013705452904105186,0.028459249064326286,0.39176541566848755
img_00717.jpg,0.8990141749382019,0.010081936605274677,0.0004136586794629693,0.025902114808559418,0.003914490807801485,0.05413614213466644,0.00014664087211713195,0.0063908216543495655
img_00718.jpg,0.8743986487388611,0.020709877833724022,0.00040966819506138563,0.0015255534090101719,0.04487773776054382,0.01524936780333519,0.00019365867774467915,0.04263543337583542
img_00723.jpg,0.2790825366973877,0.27590852975845337,0.0004413659335114062,0.0001383771887049079,0.27606236934661865,0.001561623765155673,0.12885011732578278,0.03795505687594414
img_00724.jpg,0.0814003273844719,0.022031620144844055,0.000804498209618032,2.6526652163738618e-06,0.03730006888508797,0.0005341258365660906,0.8442233800888062,0.013703299686312675
img_00726.jpg,0.983182430267334,0.00011021940008504316,6.765250191165251e-07,7.688718994813826e-08,0.015290153212845325,1.7545840819366276e-05,3.08103917632252e-05,0.0013680995907634497
img_00729.jpg,0.5469847321510315,0.001679232227616012,0.00030254657031036913,3.811340775428107e-06,0.4179411232471466,0.0005122121074236929,0.0270658191293478,0.005510405637323856
img_00730.jpg,0.23718935251235962,0.0019324911991134286,0.0028094248846173286,1.6647158190608025e-05,0.008318302221596241,0.0035059102810919285,0.0020513050258159637,0.7441765666007996
img_00757.jpg,0.8705794811248779,0.004321657586842775,0.00021412748901639134,0.002204457065090537,0.009914056397974491,0.03650367259979248,0.035001203417778015,0.041261423379182816
img_00760.jpg,0.848004937171936,0.004643996246159077,9.49502136791125e-05,0.006768416613340378,0.010900369845330715,0.005892819259315729,0.023438550531864166,0.10025602579116821
img_00763.jpg,0.004282271023839712,0.0005008160369470716,0.010550905019044876,2.599895765342808e-07,0.971513569355011,4.835794243263081e-05,3.0478533517452888e-05,0.013073261827230453
img_00764.jpg,0.1292361468076706,0.02930290810763836,0.6325982809066772,1.303689032283728e-06,0.02195643074810505,0.000356297823600471,0.00017483778356108814,0.18637382984161377
img_00765.jpg,0.7056502103805542,0.03632530942559242,0.0010531331645324826,0.017306292429566383,0.04951656237244606,0.07172372937202454,0.04057371988892555,0.07785109430551529
img_00772.jpg,0.01989006996154785,0.007779095321893692,0.1856611669063568,4.911025826004334e-06,0.0022965320385992527,0.0021522219758480787,0.0013641304103657603,0.7808518409729004
img_00773.jpg,0.6571250557899475,0.0824480801820755,0.04965798556804657,0.005071835592389107,0.059881918132305145,0.05100516974925995,0.02417970821261406,0.07063028216362
img_00777.jpg,0.8385533094406128,0.09475164115428925,0.00010978292266372591,0.00015201912901829928,0.033122312277555466,0.002291154582053423,0.008815495297312737,0.022204209119081497
img_00780.jpg,0.007801850326359272,0.006754337809979916,0.008004892617464066,1.2632434618353727e-06,0.0011623454047366977,0.002645607804879546,0.001261453959159553,0.9723682403564453
img_00798.jpg,0.6687749624252319,0.1503990888595581,0.0034994627349078655,0.025182165205478668,0.013293101452291012,0.05750144273042679,0.0149339959025383,0.06641580164432526
img_00808.jpg,0.6466020345687866,0.20387937128543854,0.003439901629462838,0.004125081934034824,0.017437521368265152,0.01699533686041832,0.004816089291125536,0.10270477086305618
img_00816.jpg,0.9093107581138611,0.0018447745824232697,0.0017295504221692681,3.406563700991683e-05,0.060401178896427155,0.0018553334521129727,0.00015053646347951144,0.024673931300640106
img_00828.jpg,0.003529086709022522,0.0037171300500631332,0.0011110675986856222,2.195070374000352e-05,0.9885268211364746,0.0001601527037564665,0.001468783593736589,0.0014648317592218518
img_00833.jpg,0.2670818567276001,0.039952341467142105,0.000865231326315552,0.0002074726071441546,0.0029382496140897274,0.009897720068693161,0.060468390583992004,0.6185886859893799
img_00837.jpg,0.6517305374145508,0.06454857438802719,0.010416407138109207,0.0008714038413017988,0.03684309497475624,0.0058902474120259285,0.00228674104437232,0.22741299867630005
img_00855.jpg,0.5886732339859009,0.21875843405723572,0.00025275381631217897,0.04920655116438866,0.006135527975857258,0.007877505384385586,0.00022401419118978083,0.12887200713157654
img_00857.jpg,0.9865846037864685,0.003218479920178652,6.630490679526702e-05,1.5812779565749224e-06,0.008065583184361458,0.00015773170161992311,0.00011483742127893493,0.0017909284215420485
img_00858.jpg,0.8980175256729126,0.004003828391432762,2.2867765437695198e-05,1.1139174603158608e-05,0.07654116302728653,0.0017160469433292747,0.0003416386607568711,0.019345836713910103
img_00865.jpg,0.8725971579551697,0.03342302516102791,0.010612019337713718,0.0012643318623304367,0.008456042036414146,0.030781133100390434,0.0020855122711509466,0.040780846029520035
img_00876.jpg,0.0033302067313343287,0.006247613579034805,0.0006931009702384472,1.8218412151327357e-05,0.9854898452758789,0.00016890633560251445,0.00043618466588668525,0.0036159188020974398
img_00889.jpg,0.28126493096351624,0.11965871602296829,0.14893878996372223,0.0029637091793119907,0.040188346058130264,0.15588489174842834,0.03505982831120491,0.21604090929031372
img_00894.jpg,0.5251752138137817,0.0433909110724926,0.003505669767037034,0.0006375382072292268,0.3245796859264374,0.008479196578264236,0.004132384900003672,0.09009940922260284
img_00902.jpg,4.594800702761859e-05,1.2748950211971533e-05,2.973557178265196e-09,1.7050322742226398e-12,2.028444669122109e-06,2.5121053681687044e-08,0.9999274015426636,1.178152160719037e-05
img_00914.jpg,0.02618384175002575,0.031387265771627426,0.06763751059770584,1.707044930299162e-06,0.036847073584795,0.001319185714237392,0.002579650143161416,0.8340438008308411
img_00921.jpg,0.3209581971168518,0.007338083814829588,0.0018732527969405055,0.0025278993416577578,0.011291055008769035,0.03377277031540871,0.007914355956017971,0.6143243908882141
img_00927.jpg,0.44679123163223267,0.01023781020194292,0.008817496709525585,0.00232667475938797,0.02327149733901024,0.024973759427666664,0.00320544745773077,0.4803760349750519
img_00943.jpg,0.19032368063926697,0.0475299097597599,0.0012367421295493841,8.86933266883716e-05,0.7236426472663879,0.0021457532420754433,0.001653741579502821,0.033378828316926956
img_00948.jpg,0.0803409218788147,0.01572350226342678,0.0008864690316841006,8.781413635006174e-05,0.8886012434959412,0.001999516738578677,0.001754291821271181,0.01060621626675129
img_00950.jpg,0.06579345464706421,0.03230873495340347,0.005664546974003315,0.0006200269563123584,0.85849928855896,0.008323542773723602,0.004561951849609613,0.024228371679782867
img_00959.jpg,0.9322100877761841,0.0015288759022951126,6.712471804348752e-05,8.511362466379069e-06,0.061850596219301224,0.00044626157614402473,0.0008681006147526205,0.003020402044057846
img_00962.jpg,0.06207279860973358,0.0938911959528923,0.17441461980342865,0.0004653930081985891,0.005660738795995712,0.03313187137246132,0.003185729496181011,0.6271776556968689
img_00964.jpg,0.0873594582080841,0.12156898528337479,0.047563593834638596,0.0007617311784997582,0.00830687116831541,0.1569843292236328,0.004186827689409256,0.5732681751251221
img_00966.jpg,0.06906264275312424,0.03313455358147621,0.0017110107000917196,1.682949732639827e-05,0.03811700642108917,0.001689175027422607,0.0022326356265693903,0.8540361523628235
img_00974.jpg,0.4662379324436188,0.06142595782876015,0.003869340056553483,0.13226431608200073,0.02107125148177147,0.22015930712223053,0.003997617866843939,0.09097426384687424
img_00979.jpg,0.17943763732910156,0.10912314057350159,0.03756511211395264,0.004300663713365793,0.08139054477214813,0.47516152262687683,0.007725308649241924,0.10529609769582748
img_00982.jpg,0.010066351853311062,0.011690053157508373,0.00024518746067769825,8.29529067658541e-09,0.13692915439605713,1.152264576376183e-05,0.0018366153817623854,0.839221179485321
img_00985.jpg,0.04485485330224037,0.0018673575250431895,0.0005179666331969202,4.656452074414119e-05,0.0003779826802201569,0.0016594149637967348,0.0003172348078805953,0.9503585696220398
img_00999.jpg,0.8806807398796082,0.010700362734496593,0.0012604836374521255,0.00019486388191580772,0.010264009237289429,0.010786755010485649,0.0006607240648008883,0.08545206487178802
img_01022.jpg,0.46712496876716614,0.15402008593082428,0.00011156118125654757,0.0032678928691893816,0.006775655783712864,0.010908350348472595,0.0007958264905028045,0.3569956421852112
img_01031.jpg,0.9613265991210938,0.005336339585483074,2.881043474189937e-05,2.0338793547125533e-05,0.026653818786144257,0.0025913978461176157,4.2557381675578654e-05,0.004000112414360046
img_01035.jpg,0.8688638806343079,0.08518711477518082,0.0010113591561093926,0.00019509448611643165,0.016765141859650612,0.019537342712283134,0.0014281533658504486,0.007011890411376953
img_01043.jpg,0.0084456168115139,0.007463900372385979,0.0010785894701257348,0.0001954559120349586,0.9786801338195801,8.993557275971398e-05,0.0006170250126160681,0.003429295029491186
img_01058.jpg,0.6432493329048157,0.11226587742567062,0.008034548722207546,0.004774477798491716,0.06737209856510162,0.022513601928949356,0.01940561644732952,0.1223844662308693
img_01059.jpg,0.3664475083351135,0.046673454344272614,0.0037073486018925905,0.0022898949682712555,0.04164227470755577,0.016501929610967636,0.005488231312483549,0.517249345779419
img_01090.jpg,0.1572689265012741,0.11795968562364578,0.0018229613779112697,0.0002906697627622634,0.6796525120735168,0.002421619603410363,0.01898067630827427,0.021602854132652283
img_01102.jpg,0.662988007068634,0.021451422944664955,0.008192420937120914,0.0005783597007393837,0.18229402601718903,0.006086627021431923,0.013625702820718288,0.10478346794843674
img_01103.jpg,0.1638226956129074,0.5442538857460022,0.025341805070638657,0.0016896526794880629,0.023184088990092278,0.03109017387032509,0.11213911324739456,0.09847864508628845
img_01116.jpg,0.58672034740448,0.03774471580982208,0.0009823293657973409,0.00046342474524863064,0.016942540183663368,0.00283210095949471,0.0011504139984026551,0.3531641662120819
img_01134.jpg,0.9538658261299133,0.006887875031679869,9.745034913066775e-05,0.0011433949694037437,0.01394329871982336,0.0174133088439703,0.00011617420386755839,0.0065325223840773106
img_01142.jpg,0.4273553192615509,0.038881056010723114,0.005371888168156147,0.0004999542143195868,0.021474339067935944,0.06455731391906738,0.0032152447383850813,0.4386448860168457
img_01168.jpg,0.07129546999931335,0.0007629640167579055,0.0004968789289705455,0.0004970934242010117,0.001096448046155274,0.8977508544921875,0.00022515426098834723,0.0278751403093338
img_01171.jpg,0.010121705941855907,0.0004798543232027441,0.08890482783317566,4.278809251356819e-10,0.2215612530708313,7.64896503824275e-06,4.081798579136375e-06,0.6789206266403198
img_01177.jpg,0.3295328617095947,0.08074113726615906,0.007470059208571911,0.001823319704271853,0.012298326939344406,0.2699545621871948,0.005666028708219528,0.29251357913017273
img_01179.jpg,0.2977244555950165,0.32880204916000366,0.0036160671152174473,0.02035677619278431,0.021931227296590805,0.013130782172083855,0.002894995268434286,0.31154370307922363
img_01188.jpg,0.575879693031311,0.024241739884018898,0.004339237231761217,0.004310464486479759,0.09669075906276703,0.1884179711341858,0.028262382373213768,0.07785771787166595
img_01198.jpg,0.8204115629196167,0.03171445056796074,0.0034857781138271093,8.032078039832413e-05,0.12112876027822495,0.003845101222395897,0.0014776528114452958,0.01785641722381115
img_01204.jpg,0.0004277277330402285,0.0011257835431024432,0.00037853652611374855,6.659174118794908e-07,0.9969225525856018,2.256858533655759e-05,4.5324097300181165e-05,0.0010768066858872771
img_01208.jpg,0.005245889071375132,0.0007809526287019253,0.00023562954447697848,2.2187189188116463e-06,0.991486668586731,0.0002732824068516493,0.0002206343924626708,0.0017547220923006535
img_01211.jpg,0.4673950970172882,0.22604267299175262,5.059782779426314e-05,1.910460923681967e-05,0.0670076459646225,0.0001785656058927998,0.0009637638577260077,0.2383425533771515
img_01213.jpg,0.5635868310928345,0.07114020735025406,0.011207913979887962,0.15884554386138916,0.015192685648798943,0.0747222825884819,0.0026550518814474344,0.10264948755502701
img_01222.jpg,0.7284212112426758,0.0005042301490902901,2.3267209598998306e-06,6.8129525061522145e-06,7.74436557549052e-05,0.00026425806572660804,6.722670150338672e-06,0.27071693539619446
img_01224.jpg,0.3623642325401306,0.2261144369840622,0.016380393877625465,0.008076826110482216,0.027949362993240356,0.27015987038612366,0.014234369620680809,0.07472050935029984
img_01237.jpg,0.028216935694217682,0.0018253882881253958,0.0017956553492695093,3.484724629743141e-06,0.883155345916748,0.0002680567849893123,0.05627460777759552,0.028460495173931122
