image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00564.jpg,0.017437,0.006292,0.001771,0.000855,0.880233,0.087206,0.000297,0.005909
img_00575.jpg,0.397742,0.035406,0.000471,0.000805,0.004928,0.090557,0.048146,0.421944
img_00582.jpg,0.490146,0.018666,0.001251,0.000320,0.071021,0.352906,0.000871,0.064820
img_00584.jpg,0.941226,0.000800,0.000152,0.000029,0.051004,0.000348,0.000167,0.006274
img_00587.jpg,0.583230,0.020477,0.000380,0.000446,0.004962,0.062675,0.019172,0.308658
img_00590.jpg,0.648535,0.028904,0.004799,0.000557,0.018041,0.023466,0.060638,0.215059
img_00591.jpg,0.442301,0.026285,0.005359,0.000179,0.004729,0.013594,0.005648,0.501904
img_00598.jpg,0.861106,0.002972,0.002727,0.002186,0.000436,0.043007,0.000409,0.087157
img_00599.jpg,0.435021,0.019562,0.001069,0.000407,0.004091,0.034357,0.200816,0.304679
img_00612.jpg,0.477144,0.041304,0.000609,0.002227,0.013376,0.318396,0.040383,0.106563
img_00618.jpg,0.591523,0.001089,0.000392,0.000044,0.391836,0.005647,0.000129,0.009339
img_00620.jpg,0.944813,0.002571,0.002019,0.001819,0.019892,0.005108,0.000475,0.023302
img_00642.jpg,0.170530,0.021279,0.008687,0.750619,0.002030,0.022099,0.005524,0.019232
img_00646.jpg,0.111760,0.032509,0.025796,0.000165,0.000889,0.026880,0.001129,0.800872
img_00648.jpg,0.947294,0.022939,0.000306,0.000030,0.016490,0.001449,0.000290,0.011202
img_00650.jpg,0.511888,0.052133,0.005613,0.004676,0.057881,0.151815,0.117709,0.098285
img_00654.jpg,0.650863,0.036888,0.050196,0.005091,0.084544,0.040228,0.005070,0.127119
img_00664.jpg,0.963617,0.003283,0.001555,0.000073,0.016354,0.000174,0.001319,0.013625
img_00667.jpg,0.039458,0.006313,0.000095,0.000048,0.847188,0.001964,0.000231,0.104703
img_00676.jpg,0.025918,0.026246,0.000899,0.000172,0.685298,0.010241,0.000126,0.251100
img_00697.jpg,0.009341,0.019805,0.115901,0.000432,0.001750,0.010022,0.001393,0.841357
img_00708.jpg,0.272363,0.059027,0.001470,0.003061,0.012470,0.145182,0.185719,0.320708
img_00716.jpg,0.074860,0.059109,0.000644,0.003285,0.003925,0.058052,0.216351,0.583774
img_00717.jpg,0.832594,0.047909,0.001763,0.021844,0.012805,0.054588,0.001460,0.027036
img_00718.jpg,0.722457,0.003257,0.002932,0.049462,0.058461,0.125981,0.001197,0.036252
img_00723.jpg,0.443259,0.024771,0.000190,0.000109,0.492022,0.002588,0.001502,0.035558
img_00724.jpg,0.500029,0.002252,0.003356,0.003436,0.047601,0.015465,0.257318,0.170543
img_00726.jpg,0.882262,0.001381,0.000598,0.000108,0.014402,0.006834,0.059894,0.034520
img_00729.jpg,0.649427,0.000568,0.001104,0.000091,0.315959,0.010427,0.006432,0.015992
img_00730.jpg,0.366215,0.008092,0.001534,0.000356,0.019919,0.028819,0.093301,0.481764
img_00757.jpg,0.906959,0.007387,0.012198,0.008772,0.016738,0.014098,0.000817,0.033032
img_00760.jpg,0.300888,0.043615,0.021088,0.485290,0.035578,0.059740,0.005450,0.048350
img_00763.jpg,0.007278,0.002554,0.000073,0.000001,0.890717,0.000011,0.000008,0.099357
img_00764.jpg,0.139008,0.023962,0.009128,0.000020,0.084957,0.012223,0.000382,0.730319
img_00765.jpg,0.155548,0.090717,0.000889,0.026286,0.025014,0.651059,0.003707,0.046780
img_00772.jpg,0.075620,0.029218,0.157279,0.000153,0.004365,0.008388,0.000440,0.724536
img_00773.jpg,0.575486,0.034032,0.075292,0.009704,0.044083,0.250309,0.001431,0.009664
img_00777.jpg,0.778648,0.146592,0.000443,0.001866,0.017607,0.036706,0.001770,0.016367
img_00780.jpg,0.109348,0.059814,0.020650,0.000443,0.001407,0.129089,0.001643,0.677605
img_00798.jpg,0.754293,0.038492,0.002491,0.011466,0.010435,0.051246,0.003113,0.128465
img_00808.jpg,0.942847,0.007090,0.000926,0.000803,0.000574,0.010451,0.000096,0.037212
img_00816.jpg,0.924362,0.002822,0.000368,0.000057,0.030724,0.000576,0.000245,0.040847
img_00828.jpg,0.005003,0.002925,0.000639,0.000046,0.979939,0.007197,0.000364,0.003888
img_00833.jpg,0.199603,0.042964,0.001003,0.001491,0.007077,0.288331,0.177214,0.282317
img_00837.jpg,0.581368,0.019994,0.007574,0.001941,0.001685,0.132552,0.000683,0.254203
img_00855.jpg,0.473074,0.056824,0.005967,0.008151,0.161441,0.040081,0.009362,0.245100
img_00857.jpg,0.933241,0.022072,0.004689,0.000023,0.021686,0.002123,0.000369,0.015798
img_00858.jpg,0.856137,0.006286,0.000249,0.000208,0.091400,0.023834,0.000059,0.021826
img_00865.jpg,0.688912,0.073294,0.005295,0.005319,0.000534,0.115308,0.001670,0.109668
img_00876.jpg,0.046954,0.055287,0.000690,0.000146,0.551021,0.006014,0.000212,0.339675
img_00889.jpg,0.109550,0.130365,0.082249,0.000396,0.008749,0.088475,0.000655,0.579561
img_00894.jpg,0.826055,0.006133,0.008073,0.000177,0.062555,0.006717,0.000104,0.090187
img_00902.jpg,0.039820,0.144816,0.001185,0.000856,0.024317,0.001687,0.781161,0.006159
img_00914.jpg,0.134944,0.020332,0.056594,0.000051,0.168315,0.022040,0.001500,0.596225
img_00921.jpg,0.770496,0.008118,0.001726,0.000559,0.004541,0.031519,0.011866,0.171175
img_00927.jpg,0.746621,0.015602,0.006422,0.000546,0.024088,0.030975,0.013685,0.162061
img_00943.jpg,0.751156,0.004048,0.000996,0.000027,0.032062,0.000882,0.003538,0.207291
img_00948.jpg,0.454315,0.010045,0.012133,0.002145,0.297674,0.028754,0.000214,0.194720
img_00950.jpg,0.497276,0.009648,0.014201,0.000688,0.444931,0.013049,0.000402,0.019804
img_00959.jpg,0.823686,0.013262,0.000176,0.000278,0.116203,0.013363,0.002196,0.030837
img_00962.jpg,0.017560,0.022125,0.058855,0.000307,0.004851,0.004732,0.001138,0.890431
img_00964.jpg,0.072350,0.113978,0.533006,0.000247,0.003613,0.016392,0.001209,0.259206
img_00966.jpg,0.488578,0.021457,0.002594,0.000237,0.178767,0.001011,0.010232,0.297124
img_00974.jpg,0.647804,0.039978,0.003817,0.178410,0.009663,0.060544,0.002486,0.057298
img_00979.jpg,0.050365,0.055558,0.074209,0.001376,0.000525,0.019552,0.009035,0.789380
img_00982.jpg,0.214992,0.659272,0.054331,0.000222,0.005069,0.014191,0.000689,0.051234
img_00985.jpg,0.458119,0.083099,0.000710,0.001711,0.006381,0.036289,0.018231,0.395460
img_00999.jpg,0.853551,0.003292,0.000668,0.000086,0.000810,0.016860,0.011121,0.113612
img_01022.jpg,0.688788,0.008197,0.000455,0.084375,0.062645,0.066768,0.001637,0.087136
img_01031.jpg,0.814777,0.005250,0.006675,0.000532,0.131864,0.035776,0.000142,0.004984
img_01035.jpg,0.762946,0.151709,0.000392,0.002054,0.036726,0.033501,0.001066,0.011605
img_01043.jpg,0.211428,0.037362,0.003129,0.001622,0.642105,0.019599,0.006176,0.078580
img_01058.jpg,0.625185,0.056918,0.003495,0.000079,0.031326,0.001646,0.000399,0.280953
img_01059.jpg,0.572582,0.049919,0.001694,0.008062,0.015248,0.115160,0.081362,0.155974
img_01090.jpg,0.161769,0.072139,0.001149,0.000278,0.693532,0.004627,0.000089,0.066417
img_01102.jpg,0.461854,0.216285,0.035107,0.002261,0.034060,0.003271,0.000237,0.246924
img_01103.jpg,0.216039,0.325369,0.009257,0.007342,0.003399,0.006171,0.005959,0.426464
img_01116.jpg,0.921425,0.008953,0.006107,0.006284,0.002319,0.021205,0.000687,0.033020
img_01134.jpg,0.667977,0.003622,0.004681,0.021926,0.060010,0.217288,0.000446,0.024051
img_01142.jpg,0.846450,0.005375,0.001900,0.000490,0.019913,0.024608,0.000770,0.100493
img_01168.jpg,0.121885,0.176852,0.000944,0.014554,0.034589,0.606681,0.006096,0.038400
img_01171.jpg,0.021949,0.004854,0.000093,0.000002,0.752178,0.000010,0.000013,0.220902
img_01177.jpg,0.755428,0.013646,0.004670,0.002229,0.084097,0.048796,0.001334,0.089799
img_01179.jpg,0.922803,0.004325,0.000540,0.026859,0.013288,0.026608,0.000716,0.004861
img_01188.jpg,0.217853,0.070261,0.001030,0.031707,0.035210,0.589786,0.006458,0.047695
img_01198.jpg,0.372061,0.054737,0.018454,0.000551,0.265522,0.015934,0.000384,0.272358
img_01204.jpg,0.034944,0.006114,0.000059,0.000023,0.847490,0.000925,0.000152,0.110292
img_01208.jpg,0.441048,0.001415,0.002517,0.000075,0.545255,0.005624,0.000091,0.003975
img_01211.jpg,0.868501,0.009998,0.002652,0.000058,0.034910,0.001055,0.000671,0.082156
img_01213.jpg,0.803167,0.053542,0.008472,0.002808,0.004209,0.037189,0.000943,0.089670
img_01222.jpg,0.607462,0.078978,0.000990,0.038094,0.007770,0.028222,0.025371,0.213113
img_01224.jpg,0.037245,0.056823,0.275518,0.000573,0.000765,0.010893,0.003610,0.614574
img_01237.jpg,0.349504,0.013993,0.000445,0.000037,0.568990,0.011958,0.007883,0.047190
img_01249.jpg,0.297008,0.003824,0.092813,0.027718,0.546666,0.009013,0.001269,0.021689
img_01253.jpg,0.003957,0.004297,0.000497,0.000012,0.007596,0.102760,0.000293,0.880589
img_01286.jpg,0.375548,0.021763,0.000395,0.000844,0.495190,0.054982,0.002020,0.049259
img_01289.jpg,0.356283,0.069013,0.001995,0.007242,0.030328,0.152202,0.103007,0.279929
img_01325.jpg,0.347956,0.182623,0.004881,0.001522,0.351861,0.004933,0.000234,0.105989
img_01328.jpg,0.816194,0.023685,0.010479,0.005694,0.003579,0.068133,0.001529,0.070707
img_01366.jpg,0.219310,0.002472,0.001560,0.038714,0.014543,0.705915,0.001402,0.016084
img_01371.jpg,0.545525,0.009710,0.004813,0.000144,0.130197,0.003121,0.000043,0.306448
img_01373.jpg,0.501740,0.023955,0.074147,0.002036,0.184997,0.080766,0.000995,0.131362
img_01377.jpg,0.422282,0.014448,0.008153,0.006640,0.462901,0.026389,0.001015,0.058172
img_01379.jpg,0.764512,0.025214,0.008206,0.003325,0.016148,0.161590,0.001392,0.019613
img_01384.jpg,0.485164,0.023664,0.138386,0.006128,0.059578,0.252293,0.002356,0.032431
img_01388.jpg,0.372758,0.176380,0.006154,0.000750,0.023046,0.369508,0.001159,0.050247
img_01392.jpg,0.029085,0.145434,0.323843,0.000321,0.008304,0.015357,0.001369,0.476287
img_01399.jpg,0.013817,0.120666,0.062537,0.000385,0.009197,0.025261,0.007201,0.760937
img_01404.jpg,0.698148,0.040893,0.002716,0.118760,0.019007,0.014986,0.000255,0.105236
img_01405.jpg,0.946383,0.004950,0.000235,0.000623,0.004887,0.030996,0.000826,0.011100
img_01413.jpg,0.687865,0.034425,0.003410,0.015628,0.125648,0.058151,0.001860,0.073014
img_01426.jpg,0.194810,0.656152,0.002438,0.000047,0.001947,0.010151,0.005704,0.128751
img_01431.jpg,0.265620,0.043897,0.009360,0.576915,0.027012,0.030150,0.004909,0.042137
img_01441.jpg,0.055991,0.033810,0.027506,0.000082,0.113750,0.315973,0.001572,0.451317
img_01444.jpg,0.349359,0.029554,0.000886,0.000647,0.009395,0.356698,0.066297,0.187164
img_01490.jpg,0.014200,0.020774,0.530094,0.000282,0.001197,0.004977,0.001153,0.427323
img_01495.jpg,0.622236,0.013648,0.006951,0.000548,0.000230,0.062374,0.000290,0.293722
img_01505.jpg,0.014162,0.019609,0.000119,0.000007,0.834982,0.001511,0.000066,0.129546
img_01511.jpg,0.858989,0.018380,0.004627,0.002198,0.015759,0.089399,0.000889,0.009759
img_01519.jpg,0.402854,0.106502,0.001281,0.003794,0.011615,0.265148,0.042533,0.166273
img_01530.jpg,0.578328,0.008841,0.008584,0.000296,0.312156,0.015127,0.000140,0.076528
img_01537.jpg,0.683583,0.011984,0.005329,0.000480,0.068878,0.190813,0.000788,0.038144
img_01538.jpg,0.580697,0.024224,0.001338,0.000734,0.005570,0.326065,0.001419,0.059954
img_01541.jpg,0.007211,0.001148,0.000123,0.000029,0.987744,0.001560,0.000263,0.001921
img_01543.jpg,0.764474,0.000658,0.003741,0.000010,0.168881,0.001042,0.000443,0.060751
img_01548.jpg,0.901197,0.002171,0.000334,0.000051,0.059483,0.000586,0.000216,0.035961
img_01552.jpg,0.960623,0.009293,0.005611,0.000041,0.006804,0.000660,0.000353,0.016615
img_01561.jpg,0.034953,0.001910,0.001632,0.000160,0.952507,0.002266,0.000113,0.006459
img_01562.jpg,0.232929,0.008806,0.002239,0.000400,0.003137,0.011723,0.069933,0.670831
img_01571.jpg,0.476325,0.010049,0.003062,0.000035,0.023403,0.004338,0.013800,0.468988
img_01593.jpg,0.396317,0.031556,0.003155,0.001573,0.004955,0.160412,0.039011,0.363022
img_01595.jpg,0.054537,0.001596,0.000160,0.000199,0.659077,0.001173,0.001479,0.281779
img_01616.jpg,0.472685,0.014029,0.017813,0.000134,0.209524,0.045537,0.052776,0.187502
img_01618.jpg,0.628230,0.194938,0.000271,0.000935,0.026209,0.115996,0.001210,0.032210
img_01627.jpg,0.828689,0.028851,0.004759,0.004777,0.001827,0.115151,0.002195,0.013751
img_01632.jpg,0.934312,0.004025,0.000200,0.000022,0.038206,0.000338,0.000122,0.022775
img_01633.jpg,0.541072,0.041588,0.000852,0.001540,0.010089,0.345392,0.016593,0.042874
img_01640.jpg,0.932734,0.026970,0.000532,0.000044,0.023418,0.001395,0.000545,0.014362
img_01646.jpg,0.889655,0.047514,0.001623,0.002388,0.002962,0.010540,0.001839,0.043480
img_01647.jpg,0.480868,0.008240,0.005674,0.000113,0.466192,0.000909,0.001899,0.036105
img_01649.jpg,0.684123,0.006235,0.000745,0.016505,0.208770,0.019036,0.033004,0.031582
img_01657.jpg,0.017097,0.017199,0.604050,0.000259,0.003655,0.008084,0.000514,0.349143
img_01669.jpg,0.245440,0.028508,0.007681,0.623031,0.025725,0.024013,0.004165,0.041436
img_01673.jpg,0.605806,0.004459,0.000118,0.000087,0.363518,0.004880,0.001585,0.019547
img_01681.jpg,0.303879,0.006215,0.001573,0.000018,0.158428,0.000866,0.001251,0.527770
img_01684.jpg,0.190265,0.015815,0.002767,0.009858,0.003223,0.083016,0.001582,0.693475
img_01685.jpg,0.413274,0.017106,0.180515,0.014521,0.125286,0.163881,0.002484,0.082932
img_01687.jpg,0.490080,0.023455,0.004869,0.001353,0.017744,0.017383,0.051955,0.393160
img_01688.jpg,0.287093,0.048354,0.002144,0.005475,0.024233,0.149555,0.121690,0.361457
img_01689.jpg,0.083139,0.127962,0.008347,0.000527,0.009998,0.301902,0.002161,0.465964
img_01716.jpg,0.005513,0.002146,0.000236,0.000027,0.989695,0.001037,0.000406,0.000940
img_01717.jpg,0.381121,0.028716,0.000144,0.000072,0.545022,0.002579,0.001159,0.041189
img_01724.jpg,0.625030,0.011948,0.005338,0.000980,0.129833,0.157761,0.001145,0.067966
img_01745.jpg,0.714616,0.058380,0.068548,0.007164,0.046714,0.042398,0.007924,0.054256
img_01771.jpg,0.819737,0.031604,0.007017,0.000708,0.001706,0.041156,0.001571,0.096501
img_01773.jpg,0.344008,0.021367,0.002435,0.000300,0.002726,0.016924,0.104252,0.507988
img_01781.jpg,0.277994,0.001264,0.002173,0.348459,0.079593,0.267872,0.000562,0.022083
img_01782.jpg,0.243168,0.006200,0.000246,0.000131,0.599889,0.001420,0.004296,0.144650
img_01802.jpg,0.837369,0.004839,0.000727,0.000064,0.130108,0.010196,0.007125,0.009572
img_01803.jpg,0.055430,0.108231,0.570072,0.000272,0.005196,0.015677,0.001383,0.243739
img_01824.jpg,0.624463,0.062053,0.000740,0.002759,0.012151,0.237555,0.017671,0.042608
img_01825.jpg,0.175259,0.664015,0.025589,0.000878,0.088058,0.001695,0.000328,0.044178
img_01831.jpg,0.616033,0.003751,0.001589,0.034707,0.044584,0.284949,0.000449,0.013939
img_01834.jpg,0.077744,0.067491,0.119731,0.000555,0.001686,0.043675,0.003112,0.686006
img_01847.jpg,0.235329,0.062271,0.002830,0.001654,0.003957,0.131982,0.025356,0.536620
img_01853.jpg,0.740482,0.021846,0.007478,0.001070,0.031636,0.039605,0.017959,0.139924
img_01856.jpg,0.918211,0.000580,0.000801,0.000365,0.020831,0.002110,0.001314,0.055789
img_01860.jpg,0.682351,0.008394,0.002129,0.000702,0.049488,0.037202,0.050018,0.169715
img_01862.jpg,0.669418,0.018334,0.008740,0.000627,0.097190,0.141058,0.000519,0.064113
img_01874.jpg,0.449952,0.032201,0.000889,0.000694,0.012927,0.187215,0.015706,0.300417
img_01888.jpg,0.227030,0.167871,0.001298,0.024529,0.036146,0.491164,0.002816,0.049147
img_01918.jpg,0.452700,0.031398,0.104386,0.167859,0.031061,0.022602,0.084217,0.105777
img_01930.jpg,0.702574,0.010544,0.004913,0.004305,0.076276,0.167789,0.002707,0.030892
img_01932.jpg,0.725092,0.038386,0.001327,0.006390,0.049108,0.070821,0.005349,0.103527
img_01955.jpg,0.035523,0.001270,0.002023,0.000100,0.058315,0.015422,0.000797,0.886551
img_01963.jpg,0.971501,0.000360,0.000437,0.000054,0.010512,0.002018,0.001039,0.014079
img_01966.jpg,0.918951,0.008209,0.002495,0.001572,0.000200,0.005862,0.001600,0.061111
img_01976.jpg,0.879053,0.018746,0.002733,0.000055,0.007610,0.000995,0.000454,0.090355
img_01983.jpg,0.399547,0.002509,0.013447,0.000699,0.564424,0.004146,0.000477,0.014751
img_01984.jpg,0.206308,0.053890,0.003222,0.001780,0.003560,0.033834,0.000434,0.696972
img_01995.jpg,0.072928,0.018597,0.000248,0.025121,0.018463,0.687511,0.006070,0.171061
img_01996.jpg,0.378251,0.053732,0.000379,0.003159,0.051464,0.448257,0.024007,0.040750
img_02001.jpg,0.461289,0.010718,0.000581,0.000770,0.009952,0.301831,0.011058,0.203802
img_02006.jpg,0.313637,0.037266,0.174183,0.011418,0.201907,0.223255,0.000459,0.037875
img_02066.jpg,0.679453,0.020377,0.032508,0.005213,0.104980,0.034148,0.003215,0.120106
img_02074.jpg,0.765016,0.031415,0.011791,0.033276,0.021620,0.060910,0.000251,0.075721
img_02076.jpg,0.420710,0.185369,0.001359,0.000236,0.270954,0.004581,0.000146,0.116645
img_02077.jpg,0.275474,0.016041,0.014640,0.187027,0.051147,0.412486,0.006528,0.036657
img_02078.jpg,0.083395,0.001499,0.032883,0.000072,0.742353,0.013104,0.000455,0.126239
img_02082.jpg,0.253744,0.000513,0.000416,0.000078,0.664891,0.004237,0.052392,0.023729
img_02083.jpg,0.023537,0.001669,0.000206,0.000626,0.953416,0.017208,0.000504,0.002833
img_02096.jpg,0.974963,0.000571,0.003011,0.000012,0.007129,0.001345,0.002202,0.010768
img_02119.jpg,0.675085,0.020802,0.158024,0.002885,0.015427,0.088997,0.001555,0.037226
img_02124.jpg,0.226126,0.019365,0.000509,0.002276,0.027039,0.682948,0.008390,0.033347
img_02135.jpg,0.127351,0.024962,0.000766,0.027342,0.795343,0.002239,0.015673,0.006324
img_02146.jpg,0.491319,0.007272,0.002984,0.001086,0.473409,0.003998,0.000432,0.019498
img_02159.jpg,0.127458,0.000991,0.081622,0.013079,0.549645,0.188869,0.001667,0.036669
img_02172.jpg,0.653859,0.018873,0.009396,0.000480,0.086857,0.160343,0.001326,0.068865
img_02180.jpg,0.794455,0.034471,0.001273,0.003964,0.016561,0.076387,0.013431,0.059458
img_02188.jpg,0.537087,0.028704,0.000860,0.001155,0.006864,0.045386,0.088780,0.291165
img_02194.jpg,0.918315,0.002326,0.000137,0.000021,0.066548,0.007661,0.000036,0.004956
img_02209.jpg,0.268680,0.018721,0.000205,0.001485,0.049497,0.532655,0.042690,0.086067
img_02216.jpg,0.143703,0.336256,0.017731,0.000116,0.206154,0.040546,0.001538,0.253956
img_02231.jpg,0.261473,0.015908,0.000721,0.040353,0.422126,0.238379,0.005242,0.015798
img_02235.jpg,0.054292,0.066976,0.000335,0.057437,0.025289,0.643496,0.007409,0.144766
img_02252.jpg,0.886512,0.000868,0.000702,0.000031,0.100374,0.001096,0.001457,0.008961
img_02268.jpg,0.917479,0.015211,0.014356,0.003828,0.022423,0.012138,0.001509,0.013054
img_02270.jpg,0.762941,0.012253,0.019337,0.002385,0.165286,0.012123,0.000340,0.025335
img_02281.jpg,0.373202,0.026132,0.002449,0.026165,0.325337,0.238239,0.002902,0.005574
img_02282.jpg,0.004452,0.001767,0.005208,0.000108,0.000237,0.002678,0.000168,0.985382
img_02285.jpg,0.944299,0.000661,0.000135,0.000071,0.045553,0.003586,0.004682,0.001013
img_02291.jpg,0.969447,0.009917,0.002917,0.000020,0.012481,0.000267,0.000052,0.004900
img_02299.jpg,0.674638,0.033013,0.000620,0.031123,0.007311,0.046111,0.014925,0.192259
