image,NoF,YFT,SHARK,ALB,BET,DOL,OTHER,LAG
img_00717.jpg,0.4192630350589752,0.00022584876569453627,1.5428528854499746e-07,1.1985131109781832e-08,0.5399424433708191,0.0037854723632335663,0.00037737091770395637,0.036405663937330246
img_00718.jpg,0.9999926090240479,4.245068339514546e-06,1.4964386707561061e-07,1.0123250741638726e-14,1.4947606814530445e-06,1.0699823178583756e-06,1.4174164619795704e-10,3.873649063734774e-07
img_00723.jpg,2.8614649636438116e-05,1.1609300167378248e-15,4.723561534834555e-18,1.1536075695753332e-20,0.9999713897705078,3.297851791997375e-12,2.7776493941294306e-14,1.0726536405793446e-14
img_00724.jpg,1.0,6.944371943166343e-29,9.678398060411955e-32,0.0,5.625333166403741e-14,1.8094641815552543e-19,2.7976572956576004e-29,1.0252691934357964e-16
img_00726.jpg,0.9976329803466797,0.0018963692709803581,7.389049788697477e-11,8.299781082679245e-15,4.4114425691077486e-05,1.3939960297193466e-09,4.6861156732802556e-08,0.00042650839895941317
img_00729.jpg,0.8053303956985474,2.3083123323885957e-06,1.2534627780169671e-09,3.5097161722036363e-12,0.19466063380241394,1.7970743328987737e-06,5.692967972037444e-11,4.9409627536078915e-06
img_00730.jpg,4.1387738747289404e-06,1.2545492422688653e-11,9.775989696578224e-13,1.4321121667762e-18,0.9999943971633911,1.476381271459104e-06,2.361600359712668e-10,5.704028538389139e-08
img_00757.jpg,0.0003168635885231197,0.0029554194770753384,0.0005323525983840227,6.414908881868797e-11,7.085799097694689e-06,5.676182991010137e-05,1.377658645651536e-05,0.9961177110671997
img_00760.jpg,0.9999983310699463,1.3291384486080471e-11,1.296106776592365e-12,5.901402422089246e-16,1.6717949620215222e-06,5.710097394917568e-10,7.1011881271065835e-12,3.7324388024728705e-09
img_00763.jpg,0.9999023675918579,1.2115010576962959e-05,1.3645076535340195e-07,1.1437079310960135e-14,2.586225491540972e-06,1.9208146184723773e-08,3.585774948078324e-07,8.238591544795781e-05
img_00764.jpg,2.539207599738802e-08,8.238686290259686e-15,1.4449468343366513e-15,3.773471217162179e-15,1.0,1.6364808813618126e-11,3.8801806819671603e-13,3.086583180884894e-13
img_00765.jpg,0.999990701675415,2.8217380076966947e-07,7.870451252528499e-13,2.5845573511235065e-12,6.880904038553126e-06,1.0529499050448976e-08,7.905526899776305e-08,2.019737621594686e-06
img_00772.jpg,0.9997853636741638,0.0001945616095326841,3.409710735979843e-09,8.86837270286378e-09,9.484313522989396e-06,5.562073965847958e-07,3.3654830766845223e-13,9.960655006580055e-06
img_00773.jpg,0.9983150959014893,1.448874492604446e-10,6.1444556040402e-14,1.6785474038819546e-15,0.001678421744145453,2.0878920814482171e-10,6.205075351317646e-06,3.433943618347257e-07
img_00777.jpg,0.9951766729354858,1.0257856956741307e-05,6.391048401610533e-08,5.020257647092574e-12,6.868879154353635e-06,1.2311446880630683e-05,0.0014503062702715397,0.003343502525240183
img_00780.jpg,0.9947881698608398,3.234387986594811e-05,3.4448277563825513e-12,1.4309780031925012e-13,1.0258909242111258e-05,5.0091571210941765e-06,2.0584929594225088e-11,0.005164166446775198
img_00798.jpg,0.9947128891944885,7.423383019400376e-10,2.8988680886285804e-16,9.211135001442605e-14,0.005095771513879299,6.520240702911906e-08,2.9858982040359416e-14,0.00019112050358671695
img_00808.jpg,0.15732283890247345,0.8294234275817871,3.8291396720069315e-08,1.2972610647921101e-06,3.026020021934528e-05,2.967157524835784e-05,0.00758436368778348,0.005608050152659416
img_00816.jpg,0.6013858914375305,1.63747990882257e-05,5.341722044249764e-06,0.3968478739261627,0.0010951862204819918,0.0003101406036876142,6.6674233494268265e-06,0.0003324382414575666
img_00828.jpg,0.06178206205368042,1.6977892702829678e-10,3.6220311194767874e-09,1.3677766059518037e-13,0.9381621479988098,1.0415232054583612e-06,5.4461565014207736e-05,2.880842089325597e-07
img_00833.jpg,0.14172999560832977,1.686196446826216e-05,3.4539456805759983e-07,0.8580543398857117,9.640281496103853e-05,3.280966484453529e-05,2.001319626288023e-05,4.919089769828133e-05
img_00837.jpg,0.011217638850212097,0.7116540670394897,4.412797074431385e-16,2.5794934638703155e-18,0.27711427211761475,3.41281538619731e-12,2.9322576403654e-14,1.3986327758175321e-05
img_00855.jpg,0.5809231996536255,3.1664279731558054e-07,0.028956547379493713,6.811622447293748e-19,2.950301677628886e-05,2.0561688870657235e-05,6.40960479136865e-11,0.3900699317455292
img_00857.jpg,0.9784043431282043,3.035842382814735e-06,8.551883468044252e-08,0.0014045782154425979,0.0009843276347965002,8.099444676190615e-05,3.7270041275405674e-07,0.019122332334518433
img_00858.jpg,0.00364690856076777,0.9961483478546143,3.495493274385808e-06,7.563425441503568e-08,0.00018259607895743102,6.35092555967276e-06,2.504952760773449e-07,1.209111633215798e-05
img_00865.jpg,0.9967930912971497,5.203836028755404e-09,4.568251972449783e-15,1.4219928132132992e-13,7.486609661100374e-07,0.0031834952533245087,1.4228701274987543e-06,2.1266851035761647e-05
img_00876.jpg,0.00015159549366217107,0.07521805912256241,0.0025443469639867544,3.000724321799986e-11,2.486551977654017e-07,4.658942600599403e-07,1.2825357771362178e-05,0.9220724701881409
img_00889.jpg,0.9956042766571045,2.529326593503356e-06,0.002838251180946827,3.4252316538641026e-08,1.3517197885448695e-06,0.001533328089863062,3.1938891093506727e-13,2.0309847968746908e-05
img_00894.jpg,0.4426307678222656,2.6382004220115718e-11,8.419555608263352e-10,4.8464544382613006e-15,0.5569407939910889,0.0004282234876882285,7.005875740651035e-11,1.389719699318448e-07
img_00902.jpg,0.9136810302734375,1.1061507265708315e-08,4.5296394546312513e-07,4.14929388625751e-08,7.552467195637291e-06,0.006082829553633928,2.510081031914524e-09,0.08022809773683548
img_00914.jpg,0.9864658713340759,2.4554299670853652e-05,1.1723582815648115e-07,4.170718024415487e-12,8.311826968565583e-05,0.0038446972612291574,3.1472825412492966e-07,0.009581207297742367
img_00921.jpg,1.6222509202634683e-06,2.4308883031509687e-11,2.859258302123635e-06,1.1249698061988056e-08,3.265898185569882e-12,0.9999948740005493,2.42202438660577e-12,5.525540132111928e-07
img_00927.jpg,0.005562605801969767,1.2813900363992642e-17,1.3222975492332978e-10,0.0,2.225968439368615e-16,1.6798655989061191e-15,2.8824237335920057e-21,0.9944373369216919
img_00943.jpg,0.8030462861061096,1.8700097825785633e-07,7.723584438679154e-09,0.00010952541197184473,0.0022533214651048183,0.194563627243042,2.0977977133185277e-09,2.705347287701443e-05
img_00948.jpg,0.5723904371261597,3.953716441174038e-05,1.76377812355355e-09,6.004991642827306e-11,0.00016670201148372144,1.1958742334172712e-06,9.494258847553283e-06,0.4273926317691803
img_00950.jpg,0.29256847500801086,0.002921732608228922,8.926003047804443e-09,3.040575620616437e-06,0.013151664286851883,0.6913313865661621,1.2630871424335055e-05,1.1165515388711356e-05
img_00959.jpg,0.36639535427093506,8.119483391055837e-05,1.6942783176432386e-08,1.4758090305377891e-09,0.014149244874715805,3.435989492572844e-05,2.758448999884422e-06,0.6193370223045349
img_00962.jpg,0.9951070547103882,6.911664240760729e-05,2.2684830014441104e-08,1.4328395536722383e-07,0.0002584231551736593,5.463763500301866e-06,0.004131960216909647,0.0004279009881429374
img_00964.jpg,0.9944973587989807,3.725642818608321e-05,1.772836549207568e-05,1.4396921876880242e-08,1.6076718623025954e-07,0.00044364831410348415,0.0002487380406819284,0.004755214788019657
img_00966.jpg,0.9999958276748657,1.1701897619786905e-06,4.2906023809248056e-17,6.2117289658383e-21,2.701201310628676e-06,3.6393618153829355e-12,8.128048581412806e-12,2.4482446292495297e-07
img_00974.jpg,2.0492254293458245e-07,5.098302153783152e-07,0.0001488764100940898,1.4656181969583597e-16,2.2246249981039412e-11,6.898732696214438e-09,3.035510037774358e-11,0.9998503923416138
img_00979.jpg,0.9999998807907104,3.58820038753665e-26,1.0293384162376568e-28,0.0,1.445719556847955e-21,1.5203125678740025e-20,8.481969448245308e-31,1.6305284589179792e-07
img_00982.jpg,3.264867487473566e-09,5.451293305647198e-10,3.0237792270071395e-09,1.4091698988967354e-18,3.7286645993006573e-10,1.1140379932569541e-13,1.0127729904718663e-10,1.0
img_00985.jpg,0.9916985034942627,1.1705835277098231e-05,5.0631122405775386e-08,3.940713380612415e-11,0.007579232100397348,0.0005833028117194772,4.139118345847237e-07,0.0001268204505322501
img_00999.jpg,0.22848103940486908,2.5391948383912677e-06,1.8238837523609774e-11,7.569183317233594e-14,0.7714667320251465,3.8650530768791214e-05,5.93344384469674e-06,5.063888238510117e-06
img_01022.jpg,0.9998552799224854,0.00011006381100742146,7.254758429553476e-07,2.9922894384526444e-08,1.679724022096707e-07,1.872579741757363e-05,3.113383968411654e-07,1.4626007214246783e-05
img_01031.jpg,0.8326113820075989,5.807641922928042e-09,9.960712255008275e-10,3.135750646146698e-16,2.7667016183841042e-05,2.3047919128771355e-08,1.170302882380625e-10,0.16736097633838654
img_01035.jpg,0.9999258518218994,1.222365542119519e-09,1.1177098135917163e-09,3.2182123632651383e-10,2.0621806470444426e-05,5.3476349421544e-05,3.3916825511320914e-13,3.559156169785638e-08
img_01043.jpg,1.0,2.939007815328659e-14,8.197276061817934e-22,2.194471607159857e-24,1.613871362937669e-11,2.5864712203737617e-15,1.5218266913568507e-13,1.701383811614221e-09
img_01058.jpg,2.5904537324095145e-05,1.687330768618267e-05,1.054729523275455e-06,0.9999237060546875,1.6037324357398575e-08,6.989430971771071e-07,5.2578943865455585e-08,3.171285425196402e-05
img_01059.jpg,0.9999942779541016,9.203336759355807e-08,8.406158436002897e-09,5.212973974266788e-06,1.3965336620458402e-07,1.6711705086436268e-07,1.0336206716921037e-11,1.5647057693968236e-07
img_01090.jpg,0.9999970197677612,2.6770874228532193e-06,6.127308882497573e-09,1.6177382309722106e-14,5.899289057254009e-09,3.702534806526714e-12,1.6224362886262448e-16,3.0666259931422246e-07
img_01102.jpg,3.051463851335349e-19,3.5712934345899505e-12,4.6015140125755466e-24,0.0,1.4584093122088595e-22,2.2206969077994327e-30,7.82477837206416e-25,1.0
