image_name,Type_1,Type_2,Type_3
368.jpg,0.238152,0.658960,0.102888
449.jpg,0.190403,0.756084,0.053513
204.jpg,0.003073,0.112024,0.884903
256.jpg,0.039005,0.334306,0.626690
197.jpg,0.278814,0.643541,0.077645
420.jpg,0.006434,0.083768,0.909798
156.jpg,0.003665,0.144759,0.851576
86.jpg,0.003199,0.113768,0.883033
409.jpg,0.016372,0.400181,0.583446
434.jpg,0.107385,0.837782,0.054832
298.jpg,0.065853,0.274310,0.659837
334.jpg,0.002540,0.077274,0.920186
384.jpg,0.057463,0.617110,0.325427
485.jpg,0.002318,0.086705,0.910976
481.jpg,0.023218,0.130484,0.846298
198.jpg,0.043426,0.257423,0.699151
280.jpg,0.249234,0.696079,0.054687
451.jpg,0.335036,0.565335,0.099629
218.jpg,0.092125,0.785706,0.122169
44.jpg,0.073455,0.648921,0.277624
66.jpg,0.039735,0.704449,0.255816
436.jpg,0.460895,0.525924,0.013181
62.jpg,0.505638,0.480174,0.014188
511.jpg,0.002327,0.085361,0.912312
45.jpg,0.013878,0.579149,0.406973
417.jpg,0.226556,0.619320,0.154124
78.jpg,0.142772,0.544879,0.312349
494.jpg,0.139681,0.544538,0.315781
433.jpg,0.002321,0.086696,0.910983
360.jpg,0.201765,0.747787,0.050447
448.jpg,0.050193,0.766795,0.183012
181.jpg,0.038702,0.220211,0.741087
349.jpg,0.198340,0.678891,0.122769
9.jpg,0.144194,0.765816,0.089991
461.jpg,0.081733,0.695172,0.223095
502.jpg,0.025113,0.182717,0.792169
134.jpg,0.126013,0.638377,0.235610
323.jpg,0.115612,0.636131,0.248257
30.jpg,0.127319,0.634183,0.238498
199.jpg,0.010457,0.145471,0.844072
93.jpg,0.080692,0.490001,0.429307
100.jpg,0.456808,0.529998,0.013194
489.jpg,0.021727,0.534841,0.443432
127.jpg,0.072447,0.593097,0.334456
465.jpg,0.072523,0.807033,0.120444
5.jpg,0.500626,0.481770,0.017603
388.jpg,0.026565,0.603353,0.370082
214.jpg,0.598416,0.397146,0.004438
106.jpg,0.147906,0.683171,0.168923
261.jpg,0.095516,0.838673,0.065811
248.jpg,0.002318,0.086697,0.910985
21.jpg,0.347265,0.610348,0.042387
242.jpg,0.025209,0.435616,0.539175
50.jpg,0.063605,0.470045,0.466350
412.jpg,0.289824,0.605069,0.105107
438.jpg,0.098702,0.663263,0.238035
210.jpg,0.025289,0.176608,0.798103
452.jpg,0.020131,0.312911,0.666958
13.jpg,0.007254,0.078683,0.914062
437.jpg,0.047492,0.230735,0.721773
281.jpg,0.002862,0.063559,0.933578
435.jpg,0.019058,0.319672,0.661270
104.jpg,0.012287,0.417110,0.570604
268.jpg,0.276081,0.683695,0.040223
169.jpg,0.458668,0.526404,0.014928
80.jpg,0.232143,0.579271,0.188586
439.jpg,0.040253,0.451005,0.508741
341.jpg,0.016823,0.478836,0.504342
263.jpg,0.415689,0.561052,0.023259
69.jpg,0.098098,0.777687,0.124215
255.jpg,0.057517,0.828878,0.113605
244.jpg,0.018061,0.206901,0.775038
278.jpg,0.011557,0.475122,0.513321
166.jpg,0.113200,0.723079,0.163721
202.jpg,0.110158,0.432989,0.456853
143.jpg,0.002323,0.086589,0.911087
301.jpg,0.004954,0.071671,0.923375
148.jpg,0.320788,0.635100,0.044112
320.jpg,0.240154,0.706990,0.052856
282.jpg,0.092023,0.750780,0.157197
470.jpg,0.343295,0.622587,0.034118
28.jpg,0.187965,0.740005,0.072030
342.jpg,0.074586,0.598256,0.327158
258.jpg,0.010119,0.127815,0.862066
251.jpg,0.091275,0.551367,0.357359
123.jpg,0.495601,0.495677,0.008722
161.jpg,0.006610,0.142425,0.850965
309.jpg,0.002318,0.086697,0.910985
419.jpg,0.480933,0.494491,0.024577
205.jpg,0.007098,0.092827,0.900075
313.jpg,0.010482,0.185381,0.804136
464.jpg,0.516020,0.476377,0.007603
271.jpg,0.316315,0.577602,0.106083
8.jpg,0.044046,0.777709,0.178245
294.jpg,0.534199,0.456402,0.009400
304.jpg,0.556868,0.435801,0.007331
265.jpg,0.002620,0.089019,0.908361
457.jpg,0.479159,0.502956,0.017885
3.jpg,0.094817,0.766533,0.138650
95.jpg,0.023872,0.740250,0.235878
432.jpg,0.004848,0.094425,0.900727
238.jpg,0.009489,0.137741,0.852770
467.jpg,0.305859,0.557220,0.136922
85.jpg,0.496405,0.496855,0.006740
164.jpg,0.040141,0.653159,0.306700
338.jpg,0.362877,0.592482,0.044641
110.jpg,0.116788,0.722666,0.160546
372.jpg,0.004609,0.085678,0.909713
365.jpg,0.160718,0.642856,0.196426
363.jpg,0.038868,0.150804,0.810328
141.jpg,0.052562,0.288336,0.659102
450.jpg,0.015633,0.077083,0.907284
23.jpg,0.012541,0.443662,0.543797
170.jpg,0.200475,0.711360,0.088164
395.jpg,0.274977,0.620734,0.104289
200.jpg,0.134547,0.674883,0.190570
250.jpg,0.039669,0.776920,0.183410
48.jpg,0.009647,0.339267,0.651086
56.jpg,0.132276,0.598048,0.269676
507.jpg,0.093870,0.521501,0.384628
239.jpg,0.292055,0.672298,0.035647
225.jpg,0.100456,0.707083,0.192461
7.jpg,0.173755,0.446267,0.379978
405.jpg,0.327224,0.660739,0.012037
24.jpg,0.280877,0.653946,0.065177
357.jpg,0.146281,0.683589,0.170131
377.jpg,0.186203,0.741647,0.072150
302.jpg,0.006861,0.120481,0.872658
404.jpg,0.627973,0.369717,0.002310
415.jpg,0.292907,0.599358,0.107735
234.jpg,0.002409,0.080202,0.917388
455.jpg,0.320194,0.626260,0.053546
124.jpg,0.002857,0.075190,0.921954
317.jpg,0.057388,0.552023,0.390589
483.jpg,0.605060,0.393179,0.001761
203.jpg,0.174353,0.660033,0.165614
111.jpg,0.078527,0.584446,0.337026
473.jpg,0.038098,0.533061,0.428841
119.jpg,0.017065,0.593374,0.389561
162.jpg,0.029703,0.637604,0.332693
22.jpg,0.118545,0.624221,0.257233
354.jpg,0.264399,0.701894,0.033707
390.jpg,0.042824,0.751153,0.206023
115.jpg,0.062980,0.743057,0.193963
112.jpg,0.023723,0.168099,0.808179
55.jpg,0.002318,0.086682,0.911000
36.jpg,0.220695,0.731325,0.047980
52.jpg,0.016161,0.187208,0.796632
211.jpg,0.416251,0.567084,0.016665
201.jpg,0.118886,0.787789,0.093325
347.jpg,0.530025,0.461836,0.008139
120.jpg,0.127811,0.811767,0.060422
233.jpg,0.523431,0.470163,0.006406
316.jpg,0.301322,0.624543,0.074135
343.jpg,0.017944,0.178654,0.803402
501.jpg,0.503012,0.488401,0.008587
350.jpg,0.042283,0.467238,0.490480
135.jpg,0.263705,0.673489,0.062807
67.jpg,0.017276,0.373318,0.609406
491.jpg,0.186219,0.558018,0.255764
188.jpg,0.141689,0.609392,0.248920
138.jpg,0.012512,0.243995,0.743493
133.jpg,0.005953,0.088975,0.905072
6.jpg,0.555331,0.437642,0.007027
114.jpg,0.002318,0.086697,0.910985
17.jpg,0.314600,0.612929,0.072471
348.jpg,0.048669,0.347814,0.603517
54.jpg,0.009180,0.248097,0.742723
508.jpg,0.084056,0.646040,0.269904
509.jpg,0.119201,0.418904,0.461894
171.jpg,0.079157,0.475428,0.445415
276.jpg,0.028701,0.353307,0.617992
441.jpg,0.081130,0.681929,0.236941
222.jpg,0.021920,0.239887,0.738193
324.jpg,0.130008,0.749051,0.120940
504.jpg,0.005503,0.080078,0.914418
482.jpg,0.595056,0.399402,0.005542
11.jpg,0.021464,0.201628,0.776909
14.jpg,0.030267,0.651834,0.317899
378.jpg,0.015637,0.565319,0.419044
337.jpg,0.018694,0.600939,0.380367
471.jpg,0.236689,0.653199,0.110112
359.jpg,0.042267,0.238257,0.719476
387.jpg,0.117424,0.714845,0.167731
191.jpg,0.003363,0.069344,0.927293
126.jpg,0.086183,0.579349,0.334468
207.jpg,0.050160,0.580056,0.369784
397.jpg,0.348272,0.565016,0.086713
121.jpg,0.095846,0.575607,0.328546
369.jpg,0.050714,0.805762,0.143524
362.jpg,0.040742,0.744452,0.214807
102.jpg,0.103624,0.716235,0.180141
122.jpg,0.011411,0.104677,0.883913
459.jpg,0.456784,0.527128,0.016088
136.jpg,0.156413,0.668603,0.174984
406.jpg,0.344317,0.638039,0.017644
153.jpg,0.002955,0.081350,0.915696
60.jpg,0.470127,0.506827,0.023046
453.jpg,0.526623,0.467052,0.006325
393.jpg,0.006400,0.133069,0.860531
74.jpg,0.109978,0.624080,0.265942
478.jpg,0.143419,0.776863,0.079718
272.jpg,0.065946,0.373778,0.560277
430.jpg,0.144095,0.705159,0.150746
142.jpg,0.619934,0.378823,0.001243
29.jpg,0.036234,0.674448,0.289318
63.jpg,0.061354,0.536524,0.402122
358.jpg,0.157311,0.745357,0.097332
286.jpg,0.024467,0.512648,0.462884
468.jpg,0.240342,0.719744,0.039914
221.jpg,0.003633,0.085176,0.911191
277.jpg,0.418554,0.536442,0.045003
77.jpg,0.075019,0.727229,0.197752
237.jpg,0.039444,0.558509,0.402047
158.jpg,0.033344,0.457992,0.508664
32.jpg,0.361036,0.553465,0.085499
381.jpg,0.316112,0.616745,0.067143
498.jpg,0.216441,0.475653,0.307906
497.jpg,0.216763,0.721670,0.061568
108.jpg,0.002521,0.080141,0.917338
414.jpg,0.006809,0.216771,0.776419
396.jpg,0.257243,0.658076,0.084680
87.jpg,0.003408,0.115884,0.880709
289.jpg,0.328013,0.601213,0.070774
326.jpg,0.007906,0.111614,0.880481
58.jpg,0.309279,0.603639,0.087082
179.jpg,0.327307,0.632800,0.039892
91.jpg,0.148118,0.810176,0.041707
206.jpg,0.262905,0.644135,0.092961
293.jpg,0.540684,0.454153,0.005163
20.jpg,0.714352,0.285416,0.000232
182.jpg,0.061354,0.354265,0.584382
88.jpg,0.383920,0.583701,0.032378
249.jpg,0.134724,0.810703,0.054573
224.jpg,0.002385,0.070297,0.927319
398.jpg,0.014449,0.332585,0.652966
2.jpg,0.250122,0.687249,0.062628
89.jpg,0.005140,0.172769,0.822091
331.jpg,0.532967,0.458763,0.008270
151.jpg,0.007293,0.125045,0.867661
41.jpg,0.019544,0.667280,0.313176
196.jpg,0.583159,0.415967,0.000873
105.jpg,0.011359,0.452677,0.535964
321.jpg,0.056113,0.719020,0.224868
47.jpg,0.644363,0.354192,0.001446
458.jpg,0.161139,0.771430,0.067431
339.jpg,0.013039,0.387362,0.599598
422.jpg,0.005312,0.112078,0.882610
314.jpg,0.168379,0.786172,0.045448
475.jpg,0.069430,0.812374,0.118196
356.jpg,0.490778,0.499335,0.009887
140.jpg,0.113450,0.555797,0.330754
65.jpg,0.541426,0.452514,0.006060
236.jpg,0.108470,0.465095,0.426435
460.jpg,0.568215,0.428698,0.003087
209.jpg,0.002318,0.086697,0.910985
192.jpg,0.024674,0.418740,0.556586
479.jpg,0.044958,0.545402,0.409640
183.jpg,0.042565,0.690703,0.266732
322.jpg,0.006289,0.136634,0.857077
37.jpg,0.343168,0.627165,0.029667
510.jpg,0.007886,0.193083,0.799030
61.jpg,0.386397,0.584395,0.029208
361.jpg,0.048294,0.813710,0.137996
386.jpg,0.002318,0.086411,0.911271
290.jpg,0.107232,0.712063,0.180705
107.jpg,0.003154,0.076792,0.920054
443.jpg,0.014756,0.378533,0.606711
131.jpg,0.009708,0.099511,0.890781
174.jpg,0.451115,0.516519,0.032366
12.jpg,0.008730,0.155227,0.836043
260.jpg,0.177523,0.766412,0.056065
19.jpg,0.008757,0.103045,0.888198
254.jpg,0.002316,0.086083,0.911600
291.jpg,0.345450,0.637553,0.016997
352.jpg,0.398790,0.577953,0.023257
90.jpg,0.277321,0.645697,0.076982
329.jpg,0.098463,0.532518,0.369019
275.jpg,0.009105,0.125449,0.865446
194.jpg,0.005390,0.060973,0.933637
454.jpg,0.240724,0.614878,0.144399
315.jpg,0.163495,0.620173,0.216332
267.jpg,0.708020,0.290858,0.001122
503.jpg,0.005012,0.092875,0.902114
