#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
1467.jpg,3047870,{},4,1,"{""name"":""point"",""cx"":1425,""cy"":1775}",{}
1467.jpg,3047870,{},4,2,"{""name"":""point"",""cx"":1526,""cy"":1783}",{}
1467.jpg,3047870,{},4,3,"{""name"":""rect"",""x"":1081,""y"":1443,""width"":723,""height"":756}","{""Cervix Shape"":""curve""}"
1466.jpg,5747068,{},4,0,"{""name"":""point"",""cx"":1651,""cy"":1715}",{}
1466.jpg,5747068,{},4,1,"{""name"":""point"",""cx"":1701,""cy"":1742}",{}
1466.jpg,5747068,{},4,2,"{""name"":""point"",""cx"":1752,""cy"":1715}",{}
1466.jpg,5747068,{},4,3,"{""name"":""rect"",""x"":1184,""y"":1312,""width"":974,""height"":1056}","{""Cervix Shape"":""curve""}"
1465.jpg,2856173,{},4,0,"{""name"":""point"",""cx"":1389,""cy"":1356}",{}
1465.jpg,2856173,{},4,1,"{""name"":""point"",""cx"":1493,""cy"":1381}",{}
1465.jpg,2856173,{},4,2,"{""name"":""point"",""cx"":1602,""cy"":1428}",{}
1465.jpg,2856173,{},4,3,"{""name"":""rect"",""x"":835,""y"":987,""width"":1096,""height"":1081}","{""Cervix Shape"":""curve""}"
1463.jpg,5258260,{},4,0,"{""name"":""point"",""cx"":1784,""cy"":2611}",{}
1463.jpg,5258260,{},4,1,"{""name"":""point"",""cx"":1866,""cy"":2630}",{}
1463.jpg,5258260,{},4,2,"{""name"":""point"",""cx"":1962,""cy"":2630}",{}
1463.jpg,5258260,{},4,3,"{""name"":""rect"",""x"":1111,""y"":2145,""width"":1523,""height"":1235}","{""Cervix Shape"":""circle""}"
1462.jpg,6862409,{},4,0,"{""name"":""point"",""cx"":1418,""cy"":2840}",{}
1462.jpg,6862409,{},4,1,"{""name"":""point"",""cx"":1642,""cy"":2776}",{}
1462.jpg,6862409,{},4,2,"{""name"":""point"",""cx"":1852,""cy"":2739}",{}
1462.jpg,6862409,{},4,3,"{""name"":""rect"",""x"":841,""y"":1948,""width"":1866,""height"":1367}","{""Cervix Shape"":""curve""}"
1457.jpg,2950971,{},4,0,"{""name"":""point"",""cx"":1537,""cy"":2328}",{}
1457.jpg,2950971,{},4,1,"{""name"":""point"",""cx"":1729,""cy"":2346}",{}
1457.jpg,2950971,{},4,2,"{""name"":""point"",""cx"":1884,""cy"":2360}",{}
1457.jpg,2950971,{},4,3,"{""name"":""rect"",""x"":732,""y"":1399,""width"":1784,""height"":1719}","{""Cervix Shape"":""curve""}"
1454.jpg,4597728,{},4,0,"{""name"":""point"",""cx"":1352,""cy"":589}",{}
1454.jpg,4597728,{},4,1,"{""name"":""point"",""cx"":1479,""cy"":564}",{}
1454.jpg,4597728,{},4,2,"{""name"":""point"",""cx"":1544,""cy"":571}",{}
1454.jpg,4597728,{},4,3,"{""name"":""rect"",""x"":1009,""y"":369,""width"":908,""height"":647}","{""Cervix Shape"":""curve""}"
1453.jpg,2644054,{},4,0,"{""name"":""point"",""cx"":857,""cy"":1804}",{}
1453.jpg,2644054,{},4,1,"{""name"":""point"",""cx"":987,""cy"":1765}",{}
1453.jpg,2644054,{},4,2,"{""name"":""point"",""cx"":1114,""cy"":1678}",{}
1453.jpg,2644054,{},4,3,"{""name"":""rect"",""x"":492,""y"":1472,""width"":1143,""height"":774}","{""Cervix Shape"":""curve""}"
1452.jpg,3688753,{},4,0,"{""name"":""point"",""cx"":1200,""cy"":770}",{}
1452.jpg,3688753,{},4,1,"{""name"":""point"",""cx"":1320,""cy"":756}",{}
1452.jpg,3688753,{},4,2,"{""name"":""point"",""cx"":1417,""cy"":767}",{}
1452.jpg,3688753,{},4,3,"{""name"":""rect"",""x"":792,""y"":358,""width"":1012,""height"":987}","{""Cervix Shape"":""curve""}"
1451.jpg,2544306,{},4,0,"{""name"":""point"",""cx"":908,""cy"":1989}",{}
1451.jpg,2544306,{},4,1,"{""name"":""point"",""cx"":984,""cy"":2007}",{}
1451.jpg,2544306,{},4,2,"{""name"":""point"",""cx"":1070,""cy"":1982}",{}
1451.jpg,2544306,{},4,3,"{""name"":""rect"",""x"":701,""y"":1562,""width"":709,""height"":857}","{""Cervix Shape"":""curve""}"
1450.jpg,7047016,{},4,0,"{""name"":""point"",""cx"":1354,""cy"":2543}",{}
1450.jpg,7047016,{},4,1,"{""name"":""point"",""cx"":1605,""cy"":2657}",{}
1450.jpg,7047016,{},4,2,"{""name"":""point"",""cx"":1916,""cy"":2671}",{}
1450.jpg,7047016,{},4,3,"{""name"":""rect"",""x"":814,""y"":1573,""width"":1646,""height"":1912}","{""Cervix Shape"":""curve""}"
1449.jpg,6813221,{},4,0,"{""name"":""point"",""cx"":1148,""cy"":2826}",{}
1449.jpg,6813221,{},4,1,"{""name"":""point"",""cx"":1459,""cy"":2840}",{}
1449.jpg,6813221,{},4,2,"{""name"":""point"",""cx"":1697,""cy"":2963}",{}
1449.jpg,6813221,{},4,3,"{""name"":""rect"",""x"":444,""y"":1637,""width"":1601,""height"":1820}","{""Cervix Shape"":""curve""}"
1446.jpg,2452658,{},4,0,"{""name"":""point"",""cx"":1204,""cy"":1392}",{}
1446.jpg,2452658,{},4,1,"{""name"":""point"",""cx"":1313,""cy"":1414}",{}
1446.jpg,2452658,{},4,2,"{""name"":""point"",""cx"":1403,""cy"":1436}",{}
1446.jpg,2452658,{},4,3,"{""name"":""rect"",""x"":738,""y"":774,""width"":1092,""height"":1414}","{""Cervix Shape"":""curve""}"
1445.jpg,2542705,{},4,0,"{""name"":""point"",""cx"":1204,""cy"":2057}",{}
1445.jpg,2542705,{},4,1,"{""name"":""point"",""cx"":1302,""cy"":2007}",{}
1445.jpg,2542705,{},4,2,"{""name"":""point"",""cx"":1399,""cy"":1989}",{}
1445.jpg,2542705,{},4,3,"{""name"":""rect"",""x"":1012,""y"":1526,""width"":709,""height"":1005}","{""Cervix Shape"":""curve""}"
1444.jpg,3329362,{},4,0,"{""name"":""point"",""cx"":619,""cy"":1183}",{}
1444.jpg,3329362,{},4,1,"{""name"":""point"",""cx"":858,""cy"":1180}",{}
1444.jpg,3329362,{},4,2,"{""name"":""point"",""cx"":1070,""cy"":1248}",{}
1444.jpg,3329362,{},4,3,"{""name"":""rect"",""x"":301,""y"":749,""width"":1347,""height"":1200}","{""Cervix Shape"":""curve""}"
1443.jpg,3988262,{},4,0,"{""name"":""point"",""cx"":1128,""cy"":1266}",{}
1443.jpg,3988262,{},4,1,"{""name"":""point"",""cx"":1273,""cy"":1226}",{}
1443.jpg,3988262,{},4,2,"{""name"":""point"",""cx"":1396,""cy"":1229}",{}
1443.jpg,3988262,{},4,3,"{""name"":""rect"",""x"":752,""y"":929,""width"":1096,""height"":922}","{""Cervix Shape"":""curve""}"
1441.jpg,2508974,{},4,0,"{""name"":""point"",""cx"":1389,""cy"":1345}",{}
1441.jpg,2508974,{},4,1,"{""name"":""point"",""cx"":1515,""cy"":1327}",{}
1441.jpg,2508974,{},4,2,"{""name"":""point"",""cx"":1613,""cy"":1302}",{}
1441.jpg,2508974,{},4,3,"{""name"":""rect"",""x"":1117,""y"":1002,""width"":796,""height"":691}","{""Cervix Shape"":""curve""}"
1439.jpg,5469271,{},4,0,"{""name"":""point"",""cx"":1212,""cy"":2200}",{}
1439.jpg,5469271,{},4,1,"{""name"":""point"",""cx"":1363,""cy"":2140}",{}
1439.jpg,5469271,{},4,2,"{""name"":""point"",""cx"":1559,""cy"":2040}",{}
1439.jpg,5469271,{},4,3,"{""name"":""rect"",""x"":663,""y"":1299,""width"":1367,""height"":1596}","{""Cervix Shape"":""curve""}"
1438.jpg,5382038,{},4,0,"{""name"":""point"",""cx"":1367,""cy"":1706}",{}
1438.jpg,5382038,{},4,1,"{""name"":""point"",""cx"":1578,""cy"":1619}",{}
1438.jpg,5382038,{},4,2,"{""name"":""point"",""cx"":1733,""cy"":1541}",{}
1438.jpg,5382038,{},4,3,"{""name"":""rect"",""x"":905,""y"":883,""width"":1404,""height"":1756}","{""Cervix Shape"":""curve""}"
1436.jpg,6983479,{},4,0,"{""name"":""point"",""cx"":1591,""cy"":2968}",{}
1436.jpg,6983479,{},4,1,"{""name"":""point"",""cx"":1797,""cy"":2913}",{}
1436.jpg,6983479,{},4,2,"{""name"":""point"",""cx"":1939,""cy"":2849}",{}
1436.jpg,6983479,{},4,3,"{""name"":""rect"",""x"":1184,""y"":2131,""width"":1216,""height"":1294}","{""Cervix Shape"":""curve""}"
1435.jpg,3969393,{},4,0,"{""name"":""point"",""cx"":911,""cy"":868}",{}
1435.jpg,3969393,{},4,1,"{""name"":""point"",""cx"":1005,""cy"":861}",{}
1435.jpg,3969393,{},4,2,"{""name"":""point"",""cx"":1088,""cy"":871}",{}
1435.jpg,3969393,{},4,3,"{""name"":""rect"",""x"":546,""y"":380,""width"":940,""height"":1233}","{""Cervix Shape"":""curve""}"
1433.jpg,2549969,{},4,0,"{""name"":""point"",""cx"":1116,""cy"":3155}",{}
1433.jpg,2549969,{},4,1,"{""name"":""point"",""cx"":1258,""cy"":3128}",{}
1433.jpg,2549969,{},4,2,"{""name"":""point"",""cx"":1418,""cy"":3119}",{}
1433.jpg,2549969,{},4,3,"{""name"":""rect"",""x"":178,""y"":1011,""width"":2552,""height"":2849}","{""Cervix Shape"":""curve""}"
1432.jpg,2640070,{},4,0,"{""name"":""point"",""cx"":774,""cy"":2198}",{}
1432.jpg,2640070,{},4,1,"{""name"":""point"",""cx"":868,""cy"":2249}",{}
1432.jpg,2640070,{},4,2,"{""name"":""point"",""cx"":969,""cy"":2224}",{}
1432.jpg,2640070,{},4,3,"{""name"":""rect"",""x"":466,""y"":1692,""width"":904,""height"":1222}","{""Cervix Shape"":""curve""}"
1428.jpg,1797814,{},4,0,"{""name"":""point"",""cx"":1248,""cy"":1768}",{}
1428.jpg,1797814,{},4,1,"{""name"":""point"",""cx"":1407,""cy"":1739}",{}
1428.jpg,1797814,{},4,2,"{""name"":""point"",""cx"":1504,""cy"":1721}",{}
1428.jpg,1797814,{},4,3,"{""name"":""rect"",""x"":1020,""y"":1269,""width"":882,""height"":1002}","{""Cervix Shape"":""curve""}"
1426.jpg,1975564,{},4,0,"{""name"":""point"",""cx"":1807,""cy"":1843}",{}
1426.jpg,1975564,{},4,1,"{""name"":""point"",""cx"":1880,""cy"":1876}",{}
1426.jpg,1975564,{},4,2,"{""name"":""point"",""cx"":1945,""cy"":1834}",{}
1426.jpg,1975564,{},4,3,"{""name"":""rect"",""x"":1009,""y"":691,""width"":1788,""height"":1880}","{""Cervix Shape"":""curve""}"
1424.jpg,7489965,{},4,0,"{""name"":""point"",""cx"":1358,""cy"":1216}",{}
1424.jpg,7489965,{},4,1,"{""name"":""point"",""cx"":1523,""cy"":1226}",{}
1424.jpg,7489965,{},4,2,"{""name"":""point"",""cx"":1623,""cy"":1322}",{}
1424.jpg,7489965,{},4,3,"{""name"":""rect"",""x"":581,""y"":1034,""width"":1582,""height"":1537}","{""Cervix Shape"":""curve""}"
1421.jpg,4055707,{},4,0,"{""name"":""point"",""cx"":1003,""cy"":1537}",{}
1421.jpg,4055707,{},4,1,"{""name"":""point"",""cx"":1103,""cy"":1491}",{}
1421.jpg,4055707,{},4,2,"{""name"":""point"",""cx"":1168,""cy"":1429}",{}
1421.jpg,4055707,{},4,3,"{""name"":""rect"",""x"":626,""y"":992,""width"":946,""height"":821}","{""Cervix Shape"":""curve""}"
1419.jpg,7112661,{},4,0,"{""name"":""point"",""cx"":1500,""cy"":1998}",{}
1419.jpg,7112661,{},4,1,"{""name"":""point"",""cx"":1591,""cy"":2053}",{}
1419.jpg,7112661,{},4,2,"{""name"":""point"",""cx"":1687,""cy"":2081}",{}
1419.jpg,7112661,{},4,3,"{""name"":""rect"",""x"":1043,""y"":1436,""width"":1267,""height"":1367}","{""Cervix Shape"":""circle""}"
1418.jpg,3991441,{},4,0,"{""name"":""point"",""cx"":1330,""cy"":2148}",{}
1418.jpg,3991441,{},4,1,"{""name"":""point"",""cx"":1440,""cy"":2107}",{}
1418.jpg,3991441,{},4,2,"{""name"":""point"",""cx"":1540,""cy"":2103}",{}
1418.jpg,3991441,{},4,3,"{""name"":""rect"",""x"":910,""y"":1486,""width"":1065,""height"":1568}","{""Cervix Shape"":""curve""}"
1416.jpg,6129866,{},4,0,"{""name"":""point"",""cx"":1655,""cy"":2831}",{}
1416.jpg,6129866,{},4,1,"{""name"":""point"",""cx"":1733,""cy"":2840}",{}
1416.jpg,6129866,{},4,2,"{""name"":""point"",""cx"":1820,""cy"":2863}",{}
1416.jpg,6129866,{},4,3,"{""name"":""rect"",""x"":819,""y"":2085,""width"":1857,""height"":1989}","{""Cervix Shape"":""curve""}"
1415.jpg,2977644,{},4,0,"{""name"":""point"",""cx"":1078,""cy"":1161}",{}
1415.jpg,2977644,{},4,1,"{""name"":""point"",""cx"":1226,""cy"":1222}",{}
1415.jpg,2977644,{},4,2,"{""name"":""point"",""cx"":1316,""cy"":1258}",{}
1415.jpg,2977644,{},4,3,"{""name"":""rect"",""x"":839,""y"":749,""width"":846,""height"":1096}","{""Cervix Shape"":""curve""}"
1413.jpg,6743631,{},4,0,"{""name"":""point"",""cx"":741,""cy"":1870}",{}
1413.jpg,6743631,{},4,1,"{""name"":""point"",""cx"":809,""cy"":1848}",{}
1413.jpg,6743631,{},4,2,"{""name"":""point"",""cx"":901,""cy"":1816}",{}
1413.jpg,6743631,{},4,3,"{""name"":""rect"",""x"":288,""y"":1139,""width"":1308,""height"":1559}","{""Cervix Shape"":""curve""}"
1411.jpg,6737402,{},4,0,"{""name"":""point"",""cx"":1047,""cy"":2607}",{}
1411.jpg,6737402,{},4,1,"{""name"":""point"",""cx"":1175,""cy"":2693}",{}
1411.jpg,6737402,{},4,2,"{""name"":""point"",""cx"":1330,""cy"":2803}",{}
1411.jpg,6737402,{},4,3,"{""name"":""rect"",""x"":242,""y"":1633,""width"":2209,""height"":2094}","{""Cervix Shape"":""curve""}"
1407.jpg,3767832,{},4,0,"{""name"":""point"",""cx"":908,""cy"":1367}",{}
1407.jpg,3767832,{},4,1,"{""name"":""point"",""cx"":1027,""cy"":1367}",{}
1407.jpg,3767832,{},4,2,"{""name"":""point"",""cx"":1146,""cy"":1316}",{}
1407.jpg,3767832,{},4,3,"{""name"":""rect"",""x"":629,""y"":832,""width"":933,""height"":1052}","{""Cervix Shape"":""curve""}"
1406.jpg,5289874,{},4,0,"{""name"":""point"",""cx"":1166,""cy"":1239}",{}
1406.jpg,5289874,{},4,1,"{""name"":""point"",""cx"":1431,""cy"":1262}",{}
1406.jpg,5289874,{},4,2,"{""name"":""point"",""cx"":1660,""cy"":1166}",{}
1406.jpg,5289874,{},4,3,"{""name"":""rect"",""x"":471,""y"":393,""width"":2104,""height"":1930}","{""Cervix Shape"":""curve""}"
1405.jpg,2758670,{},4,0,"{""name"":""point"",""cx"":1171,""cy"":1998}",{}
1405.jpg,2758670,{},4,1,"{""name"":""point"",""cx"":1294,""cy"":1953}",{}
1405.jpg,2758670,{},4,2,"{""name"":""point"",""cx"":1409,""cy"":1976}",{}
1405.jpg,2758670,{},4,3,"{""name"":""rect"",""x"":562,""y"":1349,""width"":1806,""height"":1582}","{""Cervix Shape"":""curve""}"
1399.jpg,7030916,{},4,0,"{""name"":""point"",""cx"":1143,""cy"":2286}",{}
1399.jpg,7030916,{},4,1,"{""name"":""point"",""cx"":1477,""cy"":2190}",{}
1399.jpg,7030916,{},4,2,"{""name"":""point"",""cx"":1733,""cy"":1966}",{}
1399.jpg,7030916,{},4,3,"{""name"":""rect"",""x"":457,""y"":1491,""width"":1880,""height"":1642}","{""Cervix Shape"":""curve""}"
1398.jpg,2911560,{},4,0,"{""name"":""point"",""cx"":1674,""cy"":1848}",{}
1398.jpg,2911560,{},4,1,"{""name"":""point"",""cx"":1811,""cy"":1893}",{}
1398.jpg,2911560,{},4,2,"{""name"":""point"",""cx"":1930,""cy"":1861}",{}
1398.jpg,2911560,{},4,3,"{""name"":""rect"",""x"":233,""y"":796,""width"":2712,""height"":2488}","{""Cervix Shape"":""curve""}"
1395.jpg,5737837,{},4,0,"{""name"":""point"",""cx"":1354,""cy"":2268}",{}
1395.jpg,5737837,{},4,1,"{""name"":""point"",""cx"":1573,""cy"":2341}",{}
1395.jpg,5737837,{},4,2,"{""name"":""point"",""cx"":1811,""cy"":2332}",{}
1395.jpg,5737837,{},4,3,"{""name"":""rect"",""x"":910,""y"":1509,""width"":1248,""height"":1715}","{""Cervix Shape"":""curve""}"
1392.jpg,1495216,{},4,0,"{""name"":""point"",""cx"":1179,""cy"":1696}",{}
1392.jpg,1495216,{},4,1,"{""name"":""point"",""cx"":1251,""cy"":1714}",{}
1392.jpg,1495216,{},4,2,"{""name"":""point"",""cx"":1313,""cy"":1681}",{}
1392.jpg,1495216,{},4,3,"{""name"":""rect"",""x"":886,""y"":1396,""width"":741,""height"":662}","{""Cervix Shape"":""curve""}"
1391.jpg,2917590,{},4,0,"{""name"":""point"",""cx"":984,""cy"":1953}",{}
1391.jpg,2917590,{},4,1,"{""name"":""point"",""cx"":1193,""cy"":1982}",{}
1391.jpg,2917590,{},4,2,"{""name"":""point"",""cx"":1378,""cy"":1924}",{}
1391.jpg,2917590,{},4,3,"{""name"":""rect"",""x"":665,""y"":1580,""width"":911,""height"":633}","{""Cervix Shape"":""curve""}"
1388.jpg,6871133,{},4,0,"{""name"":""point"",""cx"":1441,""cy"":2117}",{}
1388.jpg,6871133,{},4,1,"{""name"":""point"",""cx"":1706,""cy"":2044}",{}
1388.jpg,6871133,{},4,2,"{""name"":""point"",""cx"":1953,""cy"":1971}",{}
1388.jpg,6871133,{},4,3,"{""name"":""rect"",""x"":1148,""y"":1509,""width"":1148,""height"":1152}","{""Cervix Shape"":""curve""}"
1386.jpg,6706481,{},4,0,"{""name"":""point"",""cx"":1418,""cy"":1642}",{}
1386.jpg,6706481,{},4,1,"{""name"":""point"",""cx"":2008,""cy"":1669}",{}
1386.jpg,6706481,{},4,2,"{""name"":""point"",""cx"":2456,""cy"":1701}",{}
1386.jpg,6706481,{},4,3,"{""name"":""rect"",""x"":777,""y"":873,""width"":2030,""height"":1893}","{""Cervix Shape"":""curve""}"
1385.jpg,5516960,{},4,0,"{""name"":""point"",""cx"":937,""cy"":2410}",{}
1385.jpg,5516960,{},4,1,"{""name"":""point"",""cx"":1221,""cy"":2401}",{}
1385.jpg,5516960,{},4,2,"{""name"":""point"",""cx"":1409,""cy"":2264}",{}
1385.jpg,5516960,{},4,3,"{""name"":""rect"",""x"":215,""y"":1724,""width"":2017,""height"":1317}","{""Cervix Shape"":""curve""}"
1383.jpg,6469431,{},4,0,"{""name"":""point"",""cx"":841,""cy"":1715}",{}
1383.jpg,6469431,{},4,1,"{""name"":""point"",""cx"":1061,""cy"":1788}",{}
1383.jpg,6469431,{},4,2,"{""name"":""point"",""cx"":1244,""cy"":1802}",{}
1383.jpg,6469431,{},4,3,"{""name"":""rect"",""x"":224,""y"":1015,""width"":1756,""height"":1784}","{""Cervix Shape"":""curve""}"
1381.jpg,3152031,{},4,0,"{""name"":""point"",""cx"":1121,""cy"":1410}",{}
1381.jpg,3152031,{},4,1,"{""name"":""point"",""cx"":1240,""cy"":1464}",{}
1381.jpg,3152031,{},4,2,"{""name"":""point"",""cx"":1367,""cy"":1475}",{}
1381.jpg,3152031,{},4,3,"{""name"":""rect"",""x"":611,""y"":763,""width"":1540,""height"":1493}","{""Cervix Shape"":""curve""}"
1380.jpg,6491962,{},4,0,"{""name"":""point"",""cx"":1239,""cy"":1491}",{}
1380.jpg,6491962,{},4,1,"{""name"":""point"",""cx"":1317,""cy"":1422}",{}
1380.jpg,6491962,{},4,2,"{""name"":""point"",""cx"":1468,""cy"":1386}",{}
1380.jpg,6491962,{},4,3,"{""name"":""rect"",""x"":334,""y"":691,""width"":1834,""height"":2168}","{""Cervix Shape"":""curve""}"
1379.jpg,6936847,{},4,0,"{""name"":""point"",""cx"":1152,""cy"":2053}",{}
1379.jpg,6936847,{},4,1,"{""name"":""point"",""cx"":1230,""cy"":2072}",{}
1379.jpg,6936847,{},4,2,"{""name"":""point"",""cx"":1285,""cy"":2076}",{}
1379.jpg,6936847,{},4,3,"{""name"":""rect"",""x"":659,""y"":1422,""width"":1377,""height"":1180}","{""Cervix Shape"":""curve""}"
1378.jpg,4519929,{},4,0,"{""name"":""point"",""cx"":2154,""cy"":1331}",{}
1378.jpg,4519929,{},4,1,"{""name"":""point"",""cx"":2181,""cy"":1431}",{}
1378.jpg,4519929,{},4,2,"{""name"":""point"",""cx"":2232,""cy"":1495}",{}
1378.jpg,4519929,{},4,3,"{""name"":""rect"",""x"":1578,""y"":768,""width"":1399,""height"":1587}","{""Cervix Shape"":""curve""}"
1377.jpg,4584509,{},4,0,"{""name"":""point"",""cx"":398,""cy"":2200}",{}
1377.jpg,4584509,{},4,1,"{""name"":""point"",""cx"":791,""cy"":2250}",{}
1377.jpg,4584509,{},4,2,"{""name"":""point"",""cx"":1221,""cy"":2090}",{}
1377.jpg,4584509,{},4,3,"{""name"":""rect"",""x"":82,""y"":1239,""width"":2520,""height"":2030}","{""Cervix Shape"":""curve""}"
1376.jpg,1525714,{},4,0,"{""name"":""point"",""cx"":1738,""cy"":2319}",{}
1376.jpg,1525714,{},4,1,"{""name"":""point"",""cx"":1811,""cy"":2332}",{}
1376.jpg,1525714,{},4,2,"{""name"":""point"",""cx"":1893,""cy"":2328}",{}
1376.jpg,1525714,{},4,3,"{""name"":""rect"",""x"":370,""y"":1450,""width"":2287,""height"":1857}","{""Cervix Shape"":""circle""}"
1373.jpg,5430953,{},4,0,"{""name"":""point"",""cx"":1002,""cy"":1765}",{}
1373.jpg,5430953,{},4,1,"{""name"":""point"",""cx"":1139,""cy"":1765}",{}
1373.jpg,5430953,{},4,2,"{""name"":""point"",""cx"":1276,""cy"":1761}",{}
1373.jpg,5430953,{},4,3,"{""name"":""rect"",""x"":224,""y"":617,""width"":2200,""height"":2694}","{""Cervix Shape"":""circle""}"
1371.jpg,2736567,{},4,0,"{""name"":""point"",""cx"":983,""cy"":1715}",{}
1371.jpg,2736567,{},4,1,"{""name"":""point"",""cx"":1422,""cy"":1765}",{}
1371.jpg,2736567,{},4,2,"{""name"":""point"",""cx"":1930,""cy"":1870}",{}
1371.jpg,2736567,{},4,3,"{""name"":""rect"",""x"":238,""y"":901,""width"":2126,""height"":1962}","{""Cervix Shape"":""curve""}"
1369.jpg,6091774,{},4,0,"{""name"":""point"",""cx"":1491,""cy"":1797}",{}
1369.jpg,6091774,{},4,1,"{""name"":""point"",""cx"":1541,""cy"":1806}",{}
1369.jpg,6091774,{},4,2,"{""name"":""point"",""cx"":1587,""cy"":1806}",{}
1369.jpg,6091774,{},4,3,"{""name"":""rect"",""x"":1175,""y"":1349,""width"":800,""height"":796}","{""Cervix Shape"":""circle""}"
1368.jpg,2965023,{},4,0,"{""name"":""point"",""cx"":1219,""cy"":1493}",{}
1368.jpg,2965023,{},4,1,"{""name"":""point"",""cx"":1269,""cy"":1515}",{}
1368.jpg,2965023,{},4,2,"{""name"":""point"",""cx"":1331,""cy"":1558}",{}
1368.jpg,2965023,{},4,3,"{""name"":""rect"",""x"":626,""y"":926,""width"":1099,""height"":1208}","{""Cervix Shape"":""curve""}"
1365.jpg,2641444,{},4,0,"{""name"":""point"",""cx"":926,""cy"":984}",{}
1365.jpg,2641444,{},4,1,"{""name"":""point"",""cx"":969,""cy"":973}",{}
1365.jpg,2641444,{},4,2,"{""name"":""point"",""cx"":1016,""cy"":951}",{}
1365.jpg,2641444,{},4,3,"{""name"":""rect"",""x"":745,""y"":694,""width"":586,""height"":763}","{""Cervix Shape"":""curve""}"
1363.jpg,5709078,{},4,0,"{""name"":""point"",""cx"":1596,""cy"":2396}",{}
1363.jpg,5709078,{},4,1,"{""name"":""point"",""cx"":1729,""cy"":2451}",{}
1363.jpg,5709078,{},4,2,"{""name"":""point"",""cx"":1834,""cy"":2460}",{}
1363.jpg,5709078,{},4,3,"{""name"":""rect"",""x"":590,""y"":947,""width"":2113,""height"":2305}","{""Cervix Shape"":""curve""}"
1362.jpg,2877473,{},4,0,"{""name"":""point"",""cx"":843,""cy"":937}",{}
1362.jpg,2877473,{},4,1,"{""name"":""point"",""cx"":1081,""cy"":958}",{}
1362.jpg,2877473,{},4,2,"{""name"":""point"",""cx"":1320,""cy"":944}",{}
1362.jpg,2877473,{},4,3,"{""name"":""rect"",""x"":593,""y"":517,""width"":922,""height"":958}","{""Cervix Shape"":""curve""}"
1361.jpg,7726808,{},4,0,"{""name"":""point"",""cx"":1495,""cy"":1409}",{}
1361.jpg,7726808,{},4,1,"{""name"":""point"",""cx"":1793,""cy"":1591}",{}
1361.jpg,7726808,{},4,2,"{""name"":""point"",""cx"":1994,""cy"":1752}",{}
1361.jpg,7726808,{},4,3,"{""name"":""rect"",""x"":814,""y"":704,""width"":1701,""height"":1875}","{""Cervix Shape"":""curve""}"
